,dataset,base,method,PM1,PM2,Time,TriesToOpt,age,sex,bmi,bp,s1,s2,s3,s4,s5,s6
0,diabetes,001 knn,000 all,3650.7787767105942,0.36149600286198535,0.0,0,True,True,True,True,True,True,True,True,True,True
1,diabetes,000 rf,000 all,3376.418622313885,0.40948030044671657,0.0,0,True,True,True,True,True,True,True,True,True,True
2,diabetes,001 knn,002 intercorrelation,3607.7592696001793,0.36901991184823635,0.021971702575683594,0,True,True,True,True,True,False,True,True,True,True
3,diabetes,001 knn,010 correlation weighting,3290.683009455736,0.4244750549512142,0.021971702575683594,0,0.22216746257213513,0.09192516642169192,0.5917098979907814,0.4811684511902291,0.22508553679001578,0.19617832552374131,0.4135872263068775,0.4579867074367153,0.5614301372904015,0.38931317660373654
4,diabetes,001 knn,003 feature importance selection,4088.704303477031,0.2849048927479183,0.23332905769348145,0,False,True,False,True,True,False,True,False,True,False
5,diabetes,001 knn,011 feature importance weighting,3116.4966309284487,0.45493943138677506,0.23332905769348145,0,0.06275065851765838,0.01113366760568477,0.23273368299658434,0.1253533846914425,0.04101386885383653,0.05519982213221177,0.07578875234587666,0.03448716651850576,0.308242218013155,0.053296778325044356
6,diabetes,001 knn,004 l1,3111.092249274067,0.4558846322601874,0.006706714630126953,0,True,True,True,True,True,False,True,True,True,True
7,diabetes,001 knn,005 relieff selection,3217.986095599731,0.4371894024687265,0.0589597225189209,0,True,False,True,True,True,True,False,False,True,True
8,diabetes,001 knn,012 relieff weighting,3103.6358982949887,0.4571887128948664,0.0589597225189209,0,0.9060955518945635,0.0,0.9785831960461285,0.9406919275123559,0.9686985172981878,1.0,0.9044481054365733,0.09225700164744646,0.9802306425041186,0.9176276771004942
9,diabetes,001 knn,006 forward selection,3183.8518725336908,0.4431593171636138,6.946048736572266,0,True,False,True,True,False,False,False,False,True,False
10,diabetes,001 knn,007 backward selection,3090.961506961507,0.4594054041880625,3.9457614421844482,0,True,True,True,True,True,False,True,False,True,False
11,diabetes,001 knn,008 stepwise selection,3148.9981014071923,0.44925507742210147,5.766691207885742,0,True,True,True,True,False,False,False,False,True,False
12,diabetes,001 knn,009 bayesian selection,3074.012713126349,0.4623696683279366,31.28274416923523,70,False,True,True,True,True,False,True,False,True,True
13,diabetes,001 knn,013 bayesian weighting,2830.8789740153375,0.5048926130902504,80.5212652683258,398,0.8662846044623698,0.11866103318320086,0.9829925458192337,0.8177308059493934,0.9838266694824922,0.9186033702371532,0.42114814070758694,0.08281948535722213,0.2860046468211707,0.1586360762841378
