,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.8323699421965318,0.8323699421965318,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8786127167630058,0.8786127167630058,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8497109826589595,0.8497109826589595,0.16589617729187012,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.8497109826589595,0.8497109826589595,0.16589617729187012,0,0.012393973649623894,0.07606519864409139,0.08556241141782929,0.020507210431886753,0.07552120156194145,0.02850930612687282,0.0833561713557132,0.25182545531727374,0.07030826469613875,0.10243701743771068,0.01232016361701726,0.014487366742275088,0.07909642052678777,0.08760983847483785
4,australian,001 knn,004 l1,0.8439306358381503,0.8439306358381503,0.004091501235961914,0,False,False,False,True,True,False,False,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.8323699421965318,0.8323699421965318,0.058182716369628906,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8554913294797688,0.8554913294797687,0.058182716369628906,0,0.8435081685296647,0.0,0.008643042350907515,0.9415305245055889,0.5341400172860846,0.2897678417884781,0.1573033707865169,0.9793637145313844,0.8933791917454859,0.1934651762682717,0.7867583834909716,1.0,0.17804667242869487,0.44598098530682795
7,australian,001 knn,006 forward selection,0.9075144508670521,0.9075144508670521,5.1673688888549805,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False
8,australian,001 knn,007 backward selection,0.8554913294797688,0.8554913294797687,3.370090961456299,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.8670520231213873,0.8670520231213873,3.4277374744415283,0,True,False,False,False,True,False,False,True,True,False,True,True,False,False
10,australian,001 knn,009 bayesian selection,0.9132947976878613,0.9132947976878613,33.9265923500061,37,True,False,True,True,False,True,True,True,False,False,True,True,False,True
11,australian,001 knn,013 bayesian weighting,0.9248554913294798,0.9248554913294798,88.15513110160828,70,0.0845675889109315,0.7155977545116415,0.0061439995353024515,0.6987316112838523,0.7844535082958354,0.7135490485786106,0.001041589126657222,0.19262107549027863,0.02550426398977819,0.03866542301666965,0.30569736306487233,0.7426865310655204,0.5163163417861343,0.0015105000332016894
