,dataset,base,method,PM1,PM2,Time,TriesToOpt,age,sex,bmi,bp,s1,s2,s3,s4,s5,s6
0,diabetes,001 knn,000 all,3118.83634874544,0.495900851961258,0.0,0,True,True,True,True,True,True,True,True,True,True
1,diabetes,000 rf,000 all,3343.074709283719,0.4596570886261214,0.0,0,True,True,True,True,True,True,True,True,True,True
2,diabetes,001 knn,002 intercorrelation,3114.2494788176605,0.49664223014344067,0.017152786254882812,0,True,True,True,True,True,False,True,True,True,True
3,diabetes,001 knn,010 correlation weighting,2865.2105390514475,0.5368945240527118,0.017152786254882812,0,0.19187257021548734,0.05358310608897911,0.5770400632156364,0.4216183399883014,0.23351903331439375,0.18828397431253932,0.357718866961057,0.40145256540524366,0.5576305334429557,0.3408101404346887
4,diabetes,001 knn,003 feature importance selection,3464.6874022783113,0.44000076553820733,0.22867178916931152,0,False,True,False,True,True,False,True,False,True,False
5,diabetes,001 knn,011 feature importance weighting,3195.498157248157,0.483509963811941,0.22867178916931152,0,0.06090378718532876,0.010002888728597276,0.31970606358667963,0.09393972857757103,0.0449799591241892,0.04332634246827754,0.05194980330659598,0.024214789912149894,0.2758036470496153,0.07517299006099555
6,diabetes,001 knn,004 l1,3177.18855632492,0.4864693541724022,0.006871223449707031,0,False,True,True,True,True,False,True,False,True,False
7,diabetes,001 knn,005 relieff selection,3192.5613692204593,0.4839846383947636,0.06047773361206055,0,True,False,True,True,True,True,False,False,True,True
8,diabetes,001 knn,012 relieff weighting,3178.549568163204,0.4862493731181138,0.06047773361206055,0,0.9021207177814029,0.0,0.9836867862969005,0.9184339314845025,0.9494290375203915,1.0,0.8760195758564437,0.03588907014681892,0.9804241435562806,0.9135399673735726
9,diabetes,001 knn,006 forward selection,3201.8884111384114,0.4824771037379829,5.8050055503845215,0,False,False,True,True,False,False,False,False,True,True
10,diabetes,001 knn,007 backward selection,3156.137573523936,0.48987183551760727,3.116225242614746,0,False,True,True,True,False,True,True,True,True,True
11,diabetes,001 knn,008 stepwise selection,3201.8884111384114,0.4824771037379829,6.921017646789551,0,False,False,True,True,False,False,False,False,True,True
12,diabetes,001 knn,009 bayesian selection,3145.8183121137663,0.4915397431291587,31.036113500595093,170,False,True,True,True,False,False,True,True,True,True
13,diabetes,001 knn,013 bayesian weighting,2880.548842230661,0.5344153860985477,80.20037865638733,431,0.4432837016654611,0.9111627516882789,0.8964140311529337,0.9496394657689335,0.7721540471073559,0.901375271418634,0.8082817347433716,0.5119818369772033,0.43587010734462595,0.6081838888482942
