,dataset,base,method,PM1,PM2,Time,TriesToOpt,age,sex,bmi,bp,s1,s2,s3,s4,s5,s6
0,diabetes,001 knn,000 all,3415.040447472266,0.3628251427560978,0.0,0,True,True,True,True,True,True,True,True,True,True
1,diabetes,000 rf,000 all,3567.5298622059336,0.33437381910163033,0.0,0,True,True,True,True,True,True,True,True,True,True
2,diabetes,001 knn,002 intercorrelation,3322.917597349416,0.38001333269960935,0.0214998722076416,0,True,True,True,True,True,False,True,True,True,True
3,diabetes,001 knn,010 correlation weighting,3314.8436452981905,0.3815197626598875,0.0214998722076416,0,0.2145950806722121,0.02256196064636957,0.5842809210421391,0.45224479151551567,0.20430632470757032,0.1730252714686294,0.422425758175924,0.46970260557522964,0.5753934361538512,0.4032777103519095
4,diabetes,001 knn,003 feature importance selection,3811.084673516491,0.28893160413672825,0.2104933261871338,0,False,True,False,True,True,False,True,False,True,False
5,diabetes,001 knn,011 feature importance weighting,3210.338991884447,0.40101813717240975,0.2104933261871338,0,0.05189889196072,0.010965937793514588,0.30792131177411414,0.0967638220690444,0.043566128058193695,0.04841570931174207,0.0643285111609587,0.027378664131237494,0.2624462444878419,0.08631477925263308
6,diabetes,001 knn,004 l1,3196.9191795100887,0.40352199244598363,0.006518125534057617,0,False,True,True,True,True,False,True,True,True,True
7,diabetes,001 knn,005 relieff selection,3212.7717779763234,0.4005642303579403,0.03162527084350586,0,True,False,True,False,True,True,True,False,True,True
8,diabetes,001 knn,012 relieff weighting,3212.764388355297,0.4005656091060972,0.03162527084350586,0,0.914332784184514,0.0,0.985172981878089,0.9110378912685337,0.9769357495881383,1.0,0.9159802306425041,0.085667215815486,0.985172981878089,0.9176276771004942
9,diabetes,001 knn,006 forward selection,3197.3105316059864,0.4034489743603501,8.089205265045166,0,False,False,True,True,False,False,True,True,True,False
10,diabetes,001 knn,007 backward selection,3208.155554314645,0.40142552078711013,2.2184135913848877,0,True,True,True,True,False,True,True,True,True,True
11,diabetes,001 knn,008 stepwise selection,3188.441646191646,0.4051037221985426,3.476052761077881,0,True,False,True,True,False,False,True,True,True,True
12,diabetes,001 knn,009 bayesian selection,3129.226193135283,0.4161520826581524,31.20599889755249,180,True,False,True,False,False,False,True,False,True,False
13,diabetes,001 knn,013 bayesian weighting,2880.594073412255,0.46254161678739814,80.00704288482666,455,0.9664647665048796,0.2531634930772032,0.3653852771325361,0.7820869315202538,0.17966575372662424,0.03894302703267917,0.2542507509753603,0.27963210741924344,0.227347333396418,0.043902632323116385
