,dataset,base,method,PM1,PM2,Time,TriesToOpt,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm)
0,iris,001 knn,000 all,0.8947368421052632,0.8947368421052632,0.0,0,True,True,True,True
1,iris,000 rf,000 all,0.9210526315789473,0.9210526315789473,0.0,0,True,True,True,True
2,iris,001 knn,003 feature importance selection,0.9736842105263158,0.9736842105263158,0.13931751251220703,0,False,True,False,True
3,iris,001 knn,011 feature importance weighting,0.9473684210526315,0.9473684210526315,0.13931751251220703,0,0.0888957701614412,0.020571586952613886,0.5022739744900867,0.38825866839585815
4,iris,001 knn,004 l1,0.9473684210526315,0.9473684210526315,0.003631114959716797,0,False,True,True,True
5,iris,001 knn,005 relieff selection,0.9473684210526315,0.9473684210526315,0.011899471282958984,0,True,True,False,True
6,iris,001 knn,012 relieff weighting,0.9473684210526315,0.9473684210526315,0.011899471282958984,0,0.13571428571428568,0.30000000000000004,0.0,0.3928571428571429
7,iris,001 knn,006 forward selection,0.9473684210526315,0.9473684210526315,0.9470417499542236,0,False,False,False,True
8,iris,001 knn,007 backward selection,0.9473684210526315,0.9473684210526315,0.8362329006195068,0,True,False,True,True
9,iris,001 knn,008 stepwise selection,0.9473684210526315,0.9473684210526315,0.8104102611541748,0,False,False,False,True
10,iris,001 knn,009 bayesian selection,0.9736842105263158,0.9736842105263158,27.953353881835938,5,False,True,False,True
11,iris,001 knn,013 bayesian weighting,0.9736842105263158,0.9736842105263158,71.19167399406433,0,0.5826677097882633,0.6718932086260617,0.46283287085094016,0.8915179091612223
