,dataset,base,method,PM1,PM2,Time,TriesToOpt,Sex,Length,Diameter,Height,Whole,Shucked,Viscera,Shell
0,abalone,001 knn,000 all,6.0528251385507215,0.4456144017741238,0.0,0,True,True,True,True,True,True,True,True
1,abalone,000 rf,000 all,4.8184377069815625,0.5586734442920487,0.0,0,True,True,True,True,True,True,True,True
2,abalone,001 knn,002 intercorrelation,6.397564325224371,0.41403932140070765,0.02192997932434082,0,True,False,False,False,False,False,False,True
3,abalone,001 knn,010 correlation weighting,5.854811297634551,0.4637507297103376,0.02192997932434082,0,0.35141628577991596,0.5560471310761499,0.5735419961421354,0.5440160226140865,0.5412870296365643,0.4219463356512472,0.5070013879855766,0.6250994808752949
4,abalone,001 knn,003 feature importance selection,5.630836913592481,0.48426481528892185,1.0688667297363281,0,False,True,False,True,False,True,False,True
5,abalone,001 knn,011 feature importance weighting,5.688123234938138,0.4790178916123894,1.0688667297363281,0,0.026027591843437323,0.05134095703176015,0.05477738656052239,0.05733308974852604,0.08014873479520976,0.16250684647915487,0.06942888764050907,0.4984365059008803
6,abalone,001 knn,004 l1,6.404876857075112,0.4133695577363323,0.015490055084228516,0,False,False,False,False,False,False,False,True
7,abalone,001 knn,005 relieff selection,5.703270695018544,0.4776305173654789,0.23025202751159668,0,False,True,True,False,True,True,True,True
8,abalone,001 knn,012 relieff weighting,5.678609330320489,0.4798892816793726,0.23025202751159668,0,0.0,0.7562613684063243,0.6865817825661117,0.42213516160626835,0.9966419476703512,1.0,0.9876871414579543,0.9255631733594515
9,abalone,001 knn,006 forward selection,5.68019817353699,0.47974375760145793,2.9705324172973633,0,False,False,False,False,False,True,False,True
10,abalone,001 knn,007 backward selection,5.68019817353699,0.47974375760145793,4.398406744003296,0,False,False,False,False,False,True,False,True
11,abalone,001 knn,008 stepwise selection,5.68019817353699,0.47974375760145793,2.950505018234253,0,False,False,False,False,False,True,False,True
12,abalone,001 knn,009 bayesian selection,5.66505666335183,0.481130586890244,32.75318431854248,45,True,True,True,True,False,True,True,True
13,abalone,001 knn,013 bayesian weighting,5.348487687034625,0.5101255235186939,83.51011085510254,398,0.13447976059198397,0.15414583081255787,0.43932918135953036,0.9162605988946337,0.12266312352517633,0.6941450647447731,0.09973130981696235,0.21044416436015212
