,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.8439306358381503,0.8439306358381503,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.884393063583815,0.884393063583815,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8670520231213873,0.8670520231213873,0.14731788635253906,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.838150289017341,0.8381502890173411,0.14731788635253906,0,0.011613664014637546,0.07729359436948187,0.0888304191650066,0.021030031582320377,0.07905913429703822,0.027560872105922767,0.09915373026285323,0.2761568978292177,0.05244037158859652,0.08948057698170522,0.013502325896248205,0.011225200827159255,0.0731950915139737,0.07945808956583882
4,australian,001 knn,004 l1,0.8728323699421965,0.8728323699421965,0.0049953460693359375,0,False,False,False,False,True,False,True,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.8728323699421965,0.8728323699421965,0.04227900505065918,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8728323699421965,0.8728323699421965,0.04227900505065918,0,0.8284182305630027,0.0,0.03489439853076215,0.9320822162645219,0.49586776859504134,0.3333333333333333,0.06611570247933884,1.0,0.8927613941018767,0.10277033065236818,0.7819481680071493,0.9696157283288651,0.22956841138659323,0.38934802571166205
7,australian,001 knn,006 forward selection,0.8554913294797688,0.8554913294797687,3.4597928524017334,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.8728323699421965,0.8728323699421965,3.374516487121582,0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.8497109826589595,0.8497109826589595,3.4248197078704834,0,False,False,True,True,False,True,False,True,False,True,False,True,True,True
10,australian,001 knn,009 bayesian selection,0.884393063583815,0.884393063583815,34.09133863449097,88,True,True,True,False,True,True,True,True,True,True,True,False,False,False
11,australian,001 knn,013 bayesian weighting,0.8959537572254336,0.8959537572254335,88.13079285621643,83,0.9769976754227575,0.3409764124981311,0.37235554871843846,0.9121373511642461,0.7621996370487116,0.34400018238066343,0.2561093925280561,0.958568380634756,0.5087338452320678,0.8310206150232086,0.5126625771007998,0.6900500750304277,0.21255675685389175,0.3633834573884468
