,dataset,base,method,PM1,PM2,Time,TriesToOpt,age,sex,bmi,bp,s1,s2,s3,s4,s5,s6
0,diabetes,001 knn,000 all,2985.907266770904,0.45453340205405757,0.0,0,True,True,True,True,True,True,True,True,True,True
1,diabetes,000 rf,000 all,3267.6709796598666,0.40306070710316244,0.0,0,True,True,True,True,True,True,True,True,True,True
2,diabetes,001 knn,002 intercorrelation,3063.288586106768,0.44039735520744905,0.02170419692993164,0,True,True,True,True,True,False,True,True,True,True
3,diabetes,001 knn,010 correlation weighting,3114.326185689822,0.4310737884236746,0.02170419692993164,0,0.18628703144845174,0.003097670200897929,0.6118189961119124,0.41285394901516226,0.21075172702216752,0.16832474925759788,0.3873249387035999,0.4148565029093349,0.564697931977141,0.37851671803145115
4,diabetes,001 knn,003 feature importance selection,3497.957393343757,0.3609919034188579,0.21648693084716797,0,False,True,False,True,True,False,True,False,True,False
5,diabetes,001 knn,011 feature importance weighting,3409.201641724369,0.3772058355870591,0.21648693084716797,0,0.06018018631775363,0.009243739491009172,0.33904365542878667,0.0672398692595925,0.04120463642270357,0.06129969345405564,0.05793629938355793,0.030279808132489917,0.26880297586595253,0.06476913624409847
6,diabetes,001 knn,004 l1,3360.7233080187616,0.38606187477312626,0.006413936614990234,0,False,True,True,True,True,False,True,False,True,True
7,diabetes,001 knn,005 relieff selection,3405.6976025612375,0.3778459547035009,0.06103229522705078,0,False,False,True,True,True,True,True,False,True,True
8,diabetes,001 knn,012 relieff weighting,3422.5307311443676,0.37477087280688326,0.06103229522705078,0,0.9003267973856209,0.0,0.9803921568627451,0.9411764705882353,0.9722222222222222,1.0,0.9101307189542484,0.12091503267973856,0.9771241830065359,0.9166666666666666
9,diabetes,001 knn,006 forward selection,3417.601909761,0.3756712716443783,3.4694912433624268,0,False,False,True,False,False,False,False,False,True,False
10,diabetes,001 knn,007 backward selection,3479.749571885935,0.36431811469712905,3.1297459602355957,0,True,True,True,False,False,True,True,True,True,True
11,diabetes,001 knn,008 stepwise selection,3417.866372570918,0.3756229594845151,4.5959250926971436,0,False,True,True,False,False,False,False,True,True,False
12,diabetes,001 knn,009 bayesian selection,3294.882212791304,0.39808974938880226,31.123775482177734,3,False,True,False,True,False,False,True,False,True,False
13,diabetes,001 knn,013 bayesian weighting,2726.2997729134095,0.5019585910582895,80.6061851978302,453,0.9529339377589585,0.042003287963049855,0.09937026657422741,0.6948603027566069,0.23958105109306174,0.23263803627268295,0.49585292924750307,0.4864498142640751,0.21276096867101613,0.66215415744878
