,dataset,base,method,PM1,PM2,Time,TriesToOpt,Sex,Length,Diameter,Height,Whole,Shucked,Viscera,Shell
0,abalone,001 knn,000 all,5.090955539905439,0.45493197805852725,0.0,0,True,True,True,True,True,True,True,True
1,abalone,000 rf,000 all,4.315479133369692,0.5379591008961728,0.0,0,True,True,True,True,True,True,True,True
2,abalone,001 knn,002 intercorrelation,5.447979667725999,0.41670684849077877,0.021648406982421875,0,True,False,False,True,False,False,False,True
3,abalone,001 knn,010 correlation weighting,4.889271078112172,0.47652551777504737,0.021648406982421875,0,0.34041492943264523,0.55873793961696,0.5762288918237054,0.6026513391649425,0.5471289138461082,0.424318145044852,0.5085049305610803,0.6341525909000206
4,abalone,001 knn,003 feature importance selection,4.746802959818521,0.4917790030627005,1.05218505859375,0,False,True,False,True,False,True,False,True
5,abalone,001 knn,011 feature importance weighting,4.921647488392174,0.4730591064558839,1.05218505859375,0,0.024632862903590094,0.05000697964187347,0.05373669966986989,0.049146799398136085,0.08039742412606883,0.15999380147310632,0.07568550012232303,0.5063999326650324
6,abalone,001 knn,004 l1,5.59604537668809,0.4008540518067937,0.011212825775146484,0,False,False,False,True,False,False,False,True
7,abalone,001 knn,005 relieff selection,4.928393143420345,0.4723368764513035,0.23328137397766113,0,False,True,True,False,True,True,True,True
8,abalone,001 knn,012 relieff weighting,4.901924735815803,0.47517074181584285,0.23328137397766113,0,0.0,0.7585871227923794,0.6943401474064803,0.38895842024753163,0.9974968710888611,1.0,0.9894312334863024,0.9165623696287025
9,abalone,001 knn,006 forward selection,4.909467831636987,0.47436313305038824,2.975145101547241,0,False,False,False,False,False,True,False,True
10,abalone,001 knn,007 backward selection,4.909467831636987,0.47436313305038824,4.425577163696289,0,False,False,False,False,False,True,False,True
11,abalone,001 knn,008 stepwise selection,4.909467831636987,0.47436313305038824,2.9790570735931396,0,False,False,False,False,False,True,False,True
12,abalone,001 knn,009 bayesian selection,4.905141262457178,0.4748263613159164,32.96933650970459,34,False,True,False,False,False,True,False,True
13,abalone,001 knn,013 bayesian weighting,4.60019798331729,0.5074754050292725,83.89267754554749,286,0.017738726630685042,0.5541530342971646,0.4737347474403822,0.826361761741776,0.0544467308731223,0.7646941067097069,0.0645761101866266,0.1922023383291174
