,dataset,base,method,PM1,PM2,Time,TriesToOpt,Sex,Length,Diameter,Height,Whole,Shucked,Viscera,Shell
0,abalone,001 knn,000 all,5.6369563476756035,0.4445281112223427,0.0,0,True,True,True,True,True,True,True,True
1,abalone,000 rf,000 all,4.6461886797061664,0.5421594487603302,0.0,0,True,True,True,True,True,True,True,True
2,abalone,001 knn,002 intercorrelation,6.091706730769231,0.39971650747033904,0.015267133712768555,0,True,False,False,False,False,False,False,True
3,abalone,001 knn,010 correlation weighting,5.356985752102149,0.4721167221558865,0.015267133712768555,0,0.34938070895718076,0.5584038023901774,0.5759321803982435,0.5400446529687911,0.5411597067370233,0.4184940006294838,0.5052624688849792,0.6293616024200303
4,abalone,001 knn,003 feature importance selection,5.094508799651765,0.49798149022320315,1.059901237487793,0,False,True,False,True,False,True,False,True
5,abalone,001 knn,011 feature importance weighting,5.388340638359616,0.46902697712015895,1.059901237487793,0,0.026755282071633957,0.05004084053447542,0.046383411596905545,0.04778470181623079,0.08518938905000306,0.16331525257860866,0.07608520503811889,0.5044459173140237
6,abalone,001 knn,004 l1,6.01901564402197,0.40687956724273755,0.005950450897216797,0,False,False,False,False,False,False,False,True
7,abalone,001 knn,005 relieff selection,5.399966556722629,0.46788134631630485,0.22587180137634277,0,False,True,True,False,True,True,True,True
8,abalone,001 knn,012 relieff weighting,5.377051231915857,0.47013944766875193,0.22587180137634277,0,0.0,0.7397318278052223,0.7016231474947071,0.4114326040931546,1.0,0.9937896965419901,0.9824982357092449,0.9206774876499647
9,abalone,001 knn,006 forward selection,5.380681906656096,0.4697816769799067,2.9496676921844482,0,False,False,False,False,False,True,False,True
10,abalone,001 knn,007 backward selection,5.375283206166303,0.47031367087396037,4.204809188842773,0,False,False,False,True,False,True,False,True
11,abalone,001 knn,008 stepwise selection,5.380681906656096,0.4697816769799067,4.9813666343688965,0,False,False,False,False,False,True,False,True
12,abalone,001 knn,009 bayesian selection,5.368631156925059,0.47096917113480585,32.87716460227966,78,True,True,True,True,False,True,False,True
13,abalone,001 knn,013 bayesian weighting,4.981821079350811,0.5090858623305781,83.21352410316467,468,0.5347788622736205,0.2934566374155305,0.1638344472809058,0.8734141500808824,0.03410993660375685,0.24145482658228837,0.0004313469830536081,0.047227295060602206
