,dataset,base,method,PM1,PM2,Time,TriesToOpt,alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline
0,wine,001 knn,000 all,0.8888888888888888,0.8888888888888888,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,wine,000 rf,000 all,0.9777777777777777,0.9777777777777777,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,wine,001 knn,003 feature importance selection,0.8,0.8000000000000002,0.13930559158325195,0,False,True,False,True,False,True,False,True,False,True,False,True,False
3,wine,001 knn,011 feature importance weighting,0.9111111111111111,0.9111111111111111,0.13930559158325195,0,0.08463331210476918,0.025798850919594617,0.015951125695705205,0.03969556752399192,0.03314156678364404,0.057510913063002905,0.1101870991101922,0.01418184568221793,0.013753662352678641,0.15975304752369016,0.10075726226272011,0.15682970455125272,0.1878060424265405
4,wine,001 knn,004 l1,0.9333333333333333,0.9333333333333333,0.013007402420043945,0,True,False,False,False,False,False,True,False,False,True,True,True,True
5,wine,001 knn,005 relieff selection,0.7111111111111111,0.7111111111111111,0.03624558448791504,0,False,True,True,True,True,True,False,True,True,False,True,True,False
6,wine,001 knn,012 relieff weighting,0.8444444444444444,0.8444444444444444,0.03624558448791504,0,0.0050890585241730735,0.025445292620865145,0.03562340966921118,0.11195928753180662,0.0661577608142494,0.040712468193384255,0.01526717557251911,0.13740458015267176,0.07633587786259544,0.01526717557251911,0.05089058524173029,0.040712468193384255,0.0
7,wine,001 knn,006 forward selection,0.7777777777777778,0.7777777777777778,6.13784122467041,0,False,False,False,False,False,False,True,False,False,True,False,True,False
8,wine,001 knn,007 backward selection,0.8222222222222222,0.8222222222222222,2.990772008895874,0,False,True,True,True,True,True,True,True,True,True,True,True,True
9,wine,001 knn,008 stepwise selection,0.7333333333333333,0.7333333333333333,3.0553321838378906,0,True,False,False,True,False,True,False,True,False,False,True,True,True
10,wine,001 knn,009 bayesian selection,0.9111111111111111,0.9111111111111111,32.94871687889099,36,True,True,False,True,False,False,True,True,False,True,True,False,True
11,wine,001 knn,013 bayesian weighting,0.9555555555555556,0.9555555555555556,84.31312298774719,410,0.9662070167826899,0.797877740765657,0.5661152498209945,0.6446994286848641,0.6310690475217274,0.09416503401113754,0.8432869306275552,0.03622360666016231,0.5601715740304335,0.9462482713273246,0.18662152647475128,0.3087071576606817,0.8299116730829875
