,dataset,base,method,PM1,PM2,Time,TriesToOpt,age,sex,bmi,bp,s1,s2,s3,s4,s5,s6
0,diabetes,001 knn,000 all,3877.4099471372188,0.37143489343008573,0.0,0,True,True,True,True,True,True,True,True,True,True
1,diabetes,000 rf,000 all,3548.181750637434,0.42480592183307864,0.0,0,True,True,True,True,True,True,True,True,True,True
2,diabetes,001 knn,002 intercorrelation,3800.996947360584,0.38382216895750054,0.021739959716796875,0,True,True,True,True,True,False,True,True,True,True
3,diabetes,001 knn,010 correlation weighting,3676.4122924577464,0.4040185288868383,0.021739959716796875,0,0.20978043335135385,0.06340740995446531,0.5652560420995912,0.4662017319927492,0.25533158256254007,0.23869961515342233,0.45659599212613877,0.5000056592702833,0.590840046750081,0.3803223342668605
4,diabetes,001 knn,003 feature importance selection,5254.3161529297895,0.14822527469483082,0.20839452743530273,0,False,True,False,True,False,True,False,True,False,True
5,diabetes,001 knn,011 feature importance weighting,3357.331769786316,0.45574452264858434,0.20839452743530273,0,0.06074618406724666,0.012979653137357283,0.19834697824085618,0.09859678164412136,0.0422515632170617,0.06019500738106443,0.06358148309375627,0.038754201753327173,0.3566038102897906,0.06794433717541838
6,diabetes,001 knn,004 l1,3344.5894199985114,0.4578101789917409,0.016734600067138672,0,False,True,True,True,True,False,True,True,True,True
7,diabetes,001 knn,005 relieff selection,3193.5425135879677,0.4822963220922655,0.05752301216125488,0,True,False,True,True,True,True,False,False,True,True
8,diabetes,001 knn,012 relieff weighting,3322.786296627206,0.4613446730876154,0.05752301216125488,0,0.9131147540983606,0.0,0.9754098360655737,0.919672131147541,0.9606557377049181,1.0,0.8934426229508197,0.03278688524590164,0.9737704918032787,0.9131147540983606
9,diabetes,001 knn,006 forward selection,3101.5718487082113,0.49720564340716333,8.133622407913208,0,False,True,True,True,False,False,True,False,True,False
10,diabetes,001 knn,007 backward selection,3264.471856153674,0.470797999661421,4.631420373916626,0,True,True,True,True,False,False,True,False,True,False
11,diabetes,001 knn,008 stepwise selection,3264.471856153674,0.470797999661421,4.617888450622559,0,True,True,True,True,False,False,True,False,True,False
12,diabetes,001 knn,009 bayesian selection,3089.210352914898,0.4992095596880364,31.18653440475464,19,True,False,True,False,True,True,False,False,True,False
13,diabetes,001 knn,013 bayesian weighting,2753.7868364231995,0.5535849085069882,80.25936722755432,221,0.272735404665752,0.7182670073745538,0.7863466653421133,0.5490201364431888,0.05641766657321727,0.7633336199539871,0.14704488124702414,0.09470769225253772,0.30162812280173873,0.5503721349775623
