,dataset,base,method,PM1,PM2,Time,TriesToOpt,age,sex,bmi,bp,s1,s2,s3,s4,s5,s6
0,diabetes,001 knn,000 all,2752.20856600402,0.518058860247919,0.0,0,True,True,True,True,True,True,True,True,True,True
1,diabetes,000 rf,000 all,2885.683706699677,0.4946859363241948,0.0,0,True,True,True,True,True,True,True,True,True,True
2,diabetes,001 knn,002 intercorrelation,2825.0642543369822,0.5053010504269904,0.021658897399902344,0,True,True,True,True,True,False,True,True,True,True
3,diabetes,001 knn,010 correlation weighting,2749.77419775147,0.5184851441512184,0.021658897399902344,0,0.1755075888625967,0.03733236105950159,0.5773972353209179,0.4438631766706268,0.2042233872780272,0.18017385284625062,0.38398988311067356,0.44449124805583884,0.5405685111874254,0.37346845484627084
4,diabetes,001 knn,003 feature importance selection,3147.574938574938,0.4488259821259214,0.2281343936920166,0,False,True,False,True,True,False,True,False,True,False
5,diabetes,001 knn,011 feature importance weighting,2946.7891631300727,0.4839857177139846,0.2281343936920166,0,0.06670639979855321,0.009367520416892514,0.2729594762242613,0.07599124246912618,0.042922136127421635,0.055238520083576055,0.052535307978428224,0.025814375456727143,0.3192521609326784,0.07921286051233536
6,diabetes,001 knn,004 l1,2938.5926773881324,0.4854210099840641,0.0066068172454833984,0,False,True,True,True,True,False,True,True,True,True
7,diabetes,001 knn,005 relieff selection,2989.0921189784826,0.4765780179457706,0.059121131896972656,0,True,False,True,True,True,True,False,False,True,True
8,diabetes,001 knn,012 relieff weighting,2992.8349154940065,0.47592261426712756,0.059121131896972656,0,0.9177631578947368,0.0,0.9901315789473685,0.9144736842105263,0.9671052631578947,1.0,0.8832236842105263,0.008223684210526315,0.962171052631579,0.912828947368421
9,diabetes,001 knn,006 forward selection,3053.0019916610827,0.46538671607187854,6.906185150146484,0,False,False,True,False,False,False,False,True,True,False
10,diabetes,001 knn,007 backward selection,3017.498845953392,0.471603696397607,4.6199235916137695,0,False,True,True,True,False,True,True,False,True,False
11,diabetes,001 knn,008 stepwise selection,3035.37763383218,0.4684729295240051,5.77248215675354,0,False,True,True,True,False,False,False,True,True,False
12,diabetes,001 knn,009 bayesian selection,2974.194289330653,0.47918678716805807,31.14647150039673,108,True,True,True,True,False,False,True,False,True,True
13,diabetes,001 knn,013 bayesian weighting,2580.7765802993076,0.5480784334739588,80.51734471321106,251,0.7768291292505385,0.7610888997866333,0.1344022041281832,0.7814449772978586,0.5946724124029569,0.09778502554491858,0.9465736248279801,0.6294299564393326,0.239616746904509,0.9466666739874335
