,dataset,base,method,PM1,PM2,Time,TriesToOpt,Sex,Length,Diameter,Height,Whole,Shucked,Viscera,Shell
0,abalone,001 knn,000 all,5.1138470430126555,0.4693308711581232,0.0,0,True,True,True,True,True,True,True,True
1,abalone,000 rf,000 all,4.064080139354523,0.5782662545526001,0.0,0,True,True,True,True,True,True,True,True
2,abalone,001 knn,002 intercorrelation,5.354310135082529,0.4443777705835372,0.021437883377075195,0,True,False,False,False,False,False,False,True
3,abalone,001 knn,010 correlation weighting,4.891353054839896,0.49241929947502405,0.021437883377075195,0,0.339118868641346,0.5517393637968204,0.569024146358785,0.5380765861049157,0.5326278231157648,0.41273891781225897,0.49947275993030177,0.619009465791153
4,abalone,001 knn,003 feature importance selection,4.678501082040429,0.5145071660122338,1.0703468322753906,0,False,True,False,True,False,True,False,True
5,abalone,001 knn,011 feature importance weighting,4.763804531121712,0.505655140007071,1.0703468322753906,0,0.0258698460015578,0.04954428464878817,0.05641644843929168,0.05302956895345029,0.08570796487350685,0.1677857623129114,0.07270047902923041,0.48894564574126353
6,abalone,001 knn,004 l1,5.406306512945556,0.43898205336489116,0.01568913459777832,0,False,False,False,False,False,False,False,True
7,abalone,001 knn,005 relieff selection,4.78272132725574,0.5036921247583768,0.22070813179016113,0,False,True,True,False,True,True,True,True
8,abalone,001 knn,012 relieff weighting,4.763562399139322,0.5056802662900981,0.22070813179016113,0,0.0,0.7521895190236899,0.699353912419239,0.4153625269203159,1.0,0.9994256999282125,0.9862167982770997,0.9353912419239052
9,abalone,001 knn,006 forward selection,4.755137059928938,0.5065545723421498,2.9697813987731934,0,False,False,False,False,False,True,False,True
10,abalone,001 knn,007 backward selection,4.755137059928938,0.5065545723421498,4.423532247543335,0,False,False,False,False,False,True,False,True
11,abalone,001 knn,008 stepwise selection,4.755137059928938,0.5065545723421498,5.026588439941406,0,False,False,False,False,False,True,False,True
12,abalone,001 knn,009 bayesian selection,4.742416604144843,0.5078745870263277,32.67531490325928,49,True,True,True,True,False,True,False,True
13,abalone,001 knn,013 bayesian weighting,4.51671462709861,0.5312959116239546,83.20584535598755,258,0.10419294054359235,0.32640739848565853,0.4613403522510262,0.9527237483449802,0.04206062801245347,0.3691624083814645,0.04471445895154872,0.10797179974214227
