,dataset,base,method,PM1,PM2,Time,TriesToOpt,age,sex,bmi,bp,s1,s2,s3,s4,s5,s6
0,diabetes,001 knn,000 all,3156.9598875735237,0.42443000605101866,0.0,0,True,True,True,True,True,True,True,True,True,True
1,diabetes,000 rf,000 all,3488.3110168480143,0.3640187958160691,0.0,0,True,True,True,True,True,True,True,True,True,True
2,diabetes,001 knn,002 intercorrelation,3121.6903804631074,0.4308602651347756,0.019380807876586914,0,True,True,True,True,True,False,True,True,True,True
3,diabetes,001 knn,010 correlation weighting,3476.589233861961,0.36615588554879297,0.019380807876586914,0,0.19626770627449247,0.05375316373080799,0.5722605389796068,0.42973613930291926,0.2144531545881401,0.19409554712856494,0.41092434843964515,0.45460722695732847,0.5861417875463203,0.38916879579192026
4,diabetes,001 knn,003 feature importance selection,3735.491828605465,0.31895333303095585,0.22686219215393066,0,False,True,False,True,True,False,True,False,True,False
5,diabetes,001 knn,011 feature importance weighting,3630.0011168192987,0.3381861679438839,0.22686219215393066,0,0.04821596930429007,0.010212619928167745,0.24029797765662134,0.08703247615684984,0.044341746731682,0.05772904156256251,0.05399393144715815,0.02211467457788731,0.3732826138092857,0.06277894882549523
6,diabetes,001 knn,004 l1,3566.0244583426397,0.34985025182319773,0.006604909896850586,0,True,True,True,True,True,False,True,False,True,True
7,diabetes,001 knn,005 relieff selection,3624.6891147345686,0.33915464049869837,0.056357383728027344,0,False,False,True,True,True,True,True,False,True,True
8,diabetes,001 knn,012 relieff weighting,3593.7732112277563,0.34479116013405564,0.056357383728027344,0,0.899671052631579,0.0,0.9851973684210527,0.912828947368421,0.9539473684210527,1.0,0.9358552631578947,0.01644736842105263,0.9720394736842105,0.9292763157894737
9,diabetes,001 knn,006 forward selection,3635.793649020922,0.3371300861934122,5.7564966678619385,0,True,False,True,True,False,False,False,False,True,False
10,diabetes,001 knn,007 backward selection,3699.2805450078176,0.3255552947357029,4.679239511489868,0,True,False,True,True,False,True,False,True,True,False
11,diabetes,001 knn,008 stepwise selection,3635.793649020922,0.3371300861934122,6.955372333526611,0,True,False,True,True,False,False,False,False,True,False
12,diabetes,001 knn,009 bayesian selection,3471.096567642022,0.36715729639199624,31.43901777267456,58,False,True,True,True,False,True,False,False,False,True
13,diabetes,001 knn,013 bayesian weighting,3156.0684424093515,0.42459253237571737,80.66695284843445,356,0.4352613769072022,0.16106061101688235,0.6009944358549127,0.998958199430613,0.4649362668514829,0.09008477400686604,0.6262484356694942,0.07747888184147753,0.14463249657831712,0.8722066615904859
