,dataset,base,method,PM1,PM2,Time,TriesToOpt,age,sex,bmi,bp,s1,s2,s3,s4,s5,s6
0,diabetes,001 knn,000 all,3878.1372570918015,0.3682409572191392,0.0,0,True,True,True,True,True,True,True,True,True,True
1,diabetes,000 rf,000 all,4207.410008317115,0.3146015359357577,0.0,0,True,True,True,True,True,True,True,True,True,True
2,diabetes,001 knn,002 intercorrelation,3850.314161268706,0.37277341474169234,0.024039268493652344,0,True,True,True,True,True,False,True,True,True,True
3,diabetes,001 knn,010 correlation weighting,3928.625102375102,0.36001635074088245,0.024039268493652344,0,0.22544314832002424,0.04894551044875757,0.6002968044748014,0.47155971981097444,0.23553024618710564,0.18806477395397747,0.38624090533241845,0.4332584171391833,0.5817967479752895,0.368248802591756
4,diabetes,001 knn,003 feature importance selection,4184.883943861217,0.3182710927293587,0.23044705390930176,0,False,True,False,True,True,False,True,False,True,False
5,diabetes,001 knn,011 feature importance weighting,3753.226788772243,0.3885892101734584,0.23044705390930176,0,0.06427616131775911,0.00865248064726791,0.2704761789905356,0.09887398548422857,0.033440726434027075,0.05020498420919612,0.048433422211004384,0.02568654482402658,0.3421728551552853,0.05778266072666938
6,diabetes,001 knn,004 l1,3802.754504504505,0.3805210113945424,0.006368875503540039,0,True,True,True,True,True,False,True,False,True,True
7,diabetes,001 knn,005 relieff selection,3774.723028813938,0.38508741456081086,0.05884909629821777,0,True,False,True,True,True,True,False,False,True,True
8,diabetes,001 knn,012 relieff weighting,3802.8408718635987,0.38050694191827283,0.05884909629821777,0,0.9093904448105437,0.0,0.9934102141680395,0.9209225700164745,0.9489291598023064,1.0,0.8797364085667215,0.042833607907743,0.9802306425041186,0.9242174629324547
9,diabetes,001 knn,006 forward selection,3810.224220087857,0.37930417453345555,8.081730127334595,0,True,False,True,True,False,True,False,True,True,False
10,diabetes,001 knn,007 backward selection,3810.224220087857,0.37930417453345555,4.63402795791626,0,True,False,True,True,False,True,False,True,True,False
11,diabetes,001 knn,008 stepwise selection,3759.216514034696,0.3876134677364397,4.65205454826355,0,True,False,True,True,False,False,False,True,True,True
12,diabetes,001 knn,009 bayesian selection,3793.8412999776638,0.38197299650664485,31.516831398010254,138,False,True,True,True,True,True,False,False,True,False
13,diabetes,001 knn,013 bayesian weighting,3566.6980492889593,0.41897524607035397,81.29042100906372,317,0.10978158972477617,0.16475127261967717,0.6245268093952422,0.8068080729537807,0.6288549490077117,0.7706012482887341,0.600072241252054,0.09424203578178865,0.3982103375348603,0.5862018349250867
