,dataset,base,method,PM1,PM2,Time,TriesToOpt,age,sex,bmi,bp,s1,s2,s3,s4,s5,s6
0,diabetes,001 knn,000 all,3973.0710110937384,0.4152115557145535,0.0,0,True,True,True,True,True,True,True,True,True,True
1,diabetes,000 rf,000 all,3508.8709370597835,0.48353624419193775,0.0,0,True,True,True,True,True,True,True,True,True,True
2,diabetes,001 knn,002 intercorrelation,3995.584264016082,0.4118978746563743,0.021944284439086914,0,True,True,True,True,True,False,True,True,True,True
3,diabetes,001 knn,010 correlation weighting,3573.641370709552,0.4740028124903697,0.021944284439086914,0,0.21099432645415814,0.05289673775074052,0.6002480969512296,0.41667946871683137,0.20969154263171436,0.17010617226493818,0.4243025052858023,0.45263401807150133,0.5802914722635507,0.3653143500817943
4,diabetes,001 knn,003 feature importance selection,4523.314887201251,0.33422225061831135,0.22476410865783691,0,False,True,False,True,True,False,True,False,True,False
5,diabetes,001 knn,011 feature importance weighting,3702.0639937458122,0.45510054124308164,0.22476410865783691,0,0.06331961850006916,0.011559757568876379,0.29407307338809663,0.09089926052395945,0.04433442741534538,0.05000469077149586,0.06668023093142032,0.030613369098926896,0.283896140571388,0.0646194312304218
6,diabetes,001 knn,004 l1,3659.1560382696744,0.4614160781313721,0.016826629638671875,0,False,True,True,True,False,True,True,False,True,False
7,diabetes,001 knn,005 relieff selection,3741.579033579033,0.4492844008807715,0.03084731101989746,0,True,False,True,True,True,True,False,False,True,True
8,diabetes,001 knn,012 relieff weighting,3784.6341113841113,0.44294720934859966,0.03084731101989746,0,0.931323283082077,0.0,0.998324958123953,0.9581239530988275,0.9715242881072027,1.0,0.9095477386934674,0.1323283082077052,0.9849246231155779,0.9296482412060302
9,diabetes,001 knn,006 forward selection,3729.440976100066,0.45107097749366176,4.632933855056763,0,False,False,True,True,False,False,False,False,True,False
10,diabetes,001 knn,007 backward selection,3766.7719827265278,0.4455763006485357,2.2062463760375977,0,True,True,True,True,True,True,True,True,True,False
11,diabetes,001 knn,008 stepwise selection,3737.317306976398,0.4499116759692273,6.9379496574401855,0,False,False,True,True,True,True,False,True,True,False
12,diabetes,001 knn,009 bayesian selection,3699.612835976472,0.45546132229497527,31.36385703086853,138,False,False,True,True,False,False,True,True,True,False
13,diabetes,001 knn,013 bayesian weighting,3241.2526059116963,0.522926455717826,80.35766196250916,469,0.11174719988840792,0.024890832926782756,0.6467452836683497,0.892046799993102,0.4721427214642635,0.23508908883109472,0.7745587001212456,0.0792988159805324,0.224558638600922,0.6447367749919647
