,dataset,base,method,PM1,PM2,Time,TriesToOpt,age,sex,bmi,bp,s1,s2,s3,s4,s5,s6
0,diabetes,001 knn,000 all,3330.6913483731655,0.45362628175068376,0.0,0,True,True,True,True,True,True,True,True,True,True
1,diabetes,000 rf,000 all,3650.5631865562664,0.4011538226389416,0.0,0,True,True,True,True,True,True,True,True,True,True
2,diabetes,001 knn,002 intercorrelation,3230.266770903135,0.47010014379818854,0.021622419357299805,0,True,True,True,True,True,False,True,True,True,True
3,diabetes,001 knn,010 correlation weighting,3418.0364641501005,0.439298002517824,0.021622419357299805,0,0.17151021638186464,0.088090338404432,0.5742082490234262,0.4493774735854784,0.192335843927018,0.173932580720953,0.42533090263641926,0.4493412941639419,0.5641979910734466,0.39221663337403573
4,diabetes,001 knn,003 feature importance selection,4186.786706127615,0.31319057190301436,0.21187114715576172,0,False,True,False,True,True,False,True,False,True,False
5,diabetes,001 knn,011 feature importance weighting,3275.3896954806055,0.46269808293424275,0.21187114715576172,0,0.04902163528133298,0.009147200466947442,0.206546845591851,0.100643003317914,0.049974460033941404,0.05823500329705077,0.058192114159652475,0.020056378009100807,0.3686498638597721,0.07953349598243699
6,diabetes,001 knn,004 l1,3321.1707988980725,0.4551880530084811,0.017278671264648438,0,True,True,True,True,True,False,True,True,True,True
7,diabetes,001 knn,005 relieff selection,3238.530098280099,0.4687446099369472,0.05723881721496582,0,True,False,True,True,True,True,False,False,True,True
8,diabetes,001 knn,012 relieff weighting,3324.316767180403,0.4546719816562824,0.05723881721496582,0,0.929042904290429,0.0,0.995049504950495,0.9323432343234324,0.9735973597359736,1.0,0.8910891089108911,0.0297029702970297,0.9702970297029703,0.9273927392739274
9,diabetes,001 knn,006 forward selection,3394.1828419328417,0.4432110016226267,9.223788261413574,0,False,False,True,False,False,False,False,True,True,True
10,diabetes,001 knn,007 backward selection,3318.7462586553497,0.45558577976515235,3.143723487854004,0,True,True,True,True,False,True,True,False,True,True
11,diabetes,001 knn,008 stepwise selection,3348.2404325813413,0.45074749251811963,4.6507017612457275,0,False,True,True,True,False,False,True,False,True,True
12,diabetes,001 knn,009 bayesian selection,3258.558223512769,0.4654591535231365,31.718802213668823,100,True,True,True,True,True,False,True,True,True,False
13,diabetes,001 knn,013 bayesian weighting,2952.9680961953686,0.515588810299722,80.19786930084229,467,0.5539415453444416,0.04785014980154689,0.32137197820651797,0.7983319062532277,0.5343886915484475,0.31745236511632685,0.04577320153372872,0.43987074712298546,0.18576292139932618,0.020529629894810476
