,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.861271676300578,0.861271676300578,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.9017341040462428,0.9017341040462428,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8554913294797688,0.8554913294797687,0.16376876831054688,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.884393063583815,0.884393063583815,0.16376876831054688,0,0.010708760307438914,0.07604184685097877,0.07991306298029306,0.017705645647487236,0.07485634555333832,0.03155075780977048,0.0992367330354015,0.26216143940588804,0.05182975004997066,0.10253119037741604,0.014238473219393031,0.013179879824251948,0.06876659630646187,0.09727951863191005
4,australian,001 knn,004 l1,0.8670520231213873,0.8670520231213873,0.0034339427947998047,0,False,False,False,True,True,False,True,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.8554913294797688,0.8554913294797687,0.055791616439819336,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8670520231213873,0.8670520231213873,0.055791616439819336,0,0.7757847533632287,0.0,0.04050144648023146,0.9085201793721973,0.48023143683702985,0.3955156950672646,0.17357762777242047,1.0,0.8116591928251121,0.24484304932735426,0.7847533632286996,0.9408071748878923,0.16972034715525552,0.38379942140790746
7,australian,001 knn,006 forward selection,0.8670520231213873,0.8670520231213873,3.565866708755493,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.8728323699421965,0.8728323699421965,3.3587405681610107,0,True,True,True,True,True,False,True,True,True,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.8439306358381503,0.8439306358381503,5.266889572143555,0,True,False,True,False,False,False,True,True,True,False,True,True,True,True
10,australian,001 knn,009 bayesian selection,0.9075144508670521,0.9075144508670521,34.48832297325134,79,True,True,False,True,False,False,False,True,True,False,True,False,True,True
11,australian,001 knn,013 bayesian weighting,0.930635838150289,0.930635838150289,88.80801796913147,492,0.8391982511946895,0.44102328623102177,0.09198655893502071,0.6055797252690807,0.20288586845943102,0.6397050408808383,0.24701426902364898,0.5467610669174555,0.7378523435368904,0.887518851311632,0.8622066869008045,0.04872575544447875,0.8347963801080839,0.7833400758028464
