,dataset,base,method,PM1,PM2,Time,TriesToOpt,Sex,Length,Diameter,Height,Whole,Shucked,Viscera,Shell
0,abalone,001 knn,000 all,5.207052970435435,0.47575449457735464,0.0,0,True,True,True,True,True,True,True,True
1,abalone,000 rf,000 all,4.355225186096341,0.5615164197717812,0.0,0,True,True,True,True,True,True,True,True
2,abalone,001 knn,002 intercorrelation,5.454506946115624,0.450840856232236,0.02175283432006836,0,True,False,False,True,False,False,False,True
3,abalone,001 knn,010 correlation weighting,5.033849175242774,0.49319263313047634,0.02175283432006836,0,0.3419377025803111,0.5452273744187244,0.5641679346219656,0.5922227443639226,0.528445096425884,0.4097767158807785,0.490581348094385,0.6189370048057605
4,abalone,001 knn,003 feature importance selection,4.841783437968913,0.5125297898836729,1.1191015243530273,0,False,True,False,True,False,True,False,True
5,abalone,001 knn,011 feature importance weighting,4.86453957542963,0.5102387045322667,1.1191015243530273,0,0.02660414324229018,0.0499384774391488,0.05325688963260321,0.05839267601364378,0.07817282855280631,0.16901690507503317,0.07366738604267757,0.490950694001797
6,abalone,001 knn,004 l1,5.4783371170833215,0.4484416373085569,0.015119314193725586,0,False,False,False,True,False,False,False,True
7,abalone,001 knn,005 relieff selection,4.8716755789756805,0.5095202525005824,0.23055744171142578,0,False,True,True,False,True,True,True,True
8,abalone,001 knn,012 relieff weighting,4.860464804047168,0.5106489520551957,0.23055744171142578,0,0.0,0.7567153792623521,0.6823938761308281,0.4054279749478079,1.0,0.9927627000695894,0.98580375782881,0.9290187891440501
9,abalone,001 knn,006 forward selection,4.849149939129696,0.5117881313781502,3.958739995956421,0,False,False,False,True,False,True,False,True
10,abalone,001 knn,007 backward selection,4.848313149401205,0.5118723792735789,3.8012702465057373,0,False,False,True,True,False,True,False,True
11,abalone,001 knn,008 stepwise selection,4.842368651085756,0.5124708706931134,2.980393648147583,0,False,True,False,True,False,True,False,True
12,abalone,001 knn,009 bayesian selection,4.8383856717675044,0.5128718766013767,32.94335317611694,19,True,True,True,True,False,True,False,True
13,abalone,001 knn,013 bayesian weighting,4.582438497105121,0.5386406092615244,83.8060564994812,435,0.7791798443781018,0.8814920376733926,0.20732269013404217,0.5741118266325526,0.11757425393806743,0.6053855669100027,0.15253813895193405,0.17890777580261902
