,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.8323699421965318,0.8323699421965318,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8554913294797688,0.8554913294797687,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8728323699421965,0.8728323699421965,0.14273667335510254,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.8497109826589595,0.8497109826589595,0.14273667335510254,0,0.009118912944771664,0.0778348997709784,0.07446461318340601,0.013225654108955577,0.07104126848354184,0.028412723088694983,0.08800119426366171,0.29927275332179604,0.06846718703951217,0.09056981431317288,0.011758047902465103,0.010460927305786438,0.07609937176636275,0.08127263250689437
4,australian,001 knn,004 l1,0.861271676300578,0.861271676300578,0.012199163436889648,0,False,False,False,False,True,False,False,True,True,True,False,False,False,False
5,australian,001 knn,005 relieff selection,0.838150289017341,0.8381502890173411,0.05965280532836914,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8554913294797688,0.8554913294797687,0.05965280532836914,0,0.7794486215538847,0.0,0.028393966282165062,0.8863826232247285,0.5323868677905945,0.32497911445279865,0.17391304347826086,1.0,0.8646616541353384,0.03592314118629908,0.8312447786131997,0.9515455304928989,0.22537710736468497,0.2945874001774623
7,australian,001 knn,006 forward selection,0.838150289017341,0.8381502890173411,6.8698225021362305,0,False,False,True,False,False,False,False,True,True,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.8554913294797688,0.8554913294797687,3.3435232639312744,0,True,True,False,True,True,True,True,True,True,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.838150289017341,0.8381502890173411,5.235637664794922,0,False,True,False,False,False,True,False,True,True,True,False,True,True,False
10,australian,001 knn,009 bayesian selection,0.8786127167630058,0.8786127167630058,34.30400586128235,8,False,True,False,False,False,True,False,True,False,True,False,True,True,True
11,australian,001 knn,013 bayesian weighting,0.9075144508670521,0.9075144508670521,87.95601439476013,267,0.24092280139118627,0.5151144145744446,0.9386850755750169,0.7920710983355926,0.2146455815156434,0.3858996138069109,0.26768896406589754,0.1217385606460383,0.09845060322589347,0.5128944171135622,0.5256482312970948,0.7327293314255382,0.6279455786431871,0.9947395722441026
