,dataset,base,method,PM1,PM2,Time,TriesToOpt,age,sex,bmi,bp,s1,s2,s3,s4,s5,s6
0,diabetes,001 knn,000 all,3129.321457821458,0.5005351399123188,0.0,0,True,True,True,True,True,True,True,True,True,True
1,diabetes,000 rf,000 all,2613.4509482968365,0.5828722201183423,0.0,0,True,True,True,True,True,True,True,True,True,True
2,diabetes,001 knn,002 intercorrelation,3025.3225374134463,0.517134203617017,0.01924443244934082,0,True,True,True,True,True,False,True,True,True,True
3,diabetes,001 knn,010 correlation weighting,2683.8872757054573,0.5716300160532066,0.01924443244934082,0,0.1730618975520282,0.07615848955074908,0.5581950179256845,0.40276891511653296,0.2013610084972258,0.1815154086525935,0.4207620041628011,0.45587454907073977,0.5282744551112708,0.3955183259512886
4,diabetes,001 knn,003 feature importance selection,3173.512657285384,0.49348186924171067,0.22405743598937988,0,False,True,False,True,True,False,True,False,True,False
5,diabetes,001 knn,011 feature importance weighting,2640.6495607177426,0.578531102936714,0.22405743598937988,0,0.07356824678813002,0.009191335293239195,0.27198810043246496,0.0859990290315705,0.050189116081379236,0.06148926961056112,0.06046769420307681,0.02978532357631052,0.2728074928769752,0.08451439210629251
6,diabetes,001 knn,004 l1,2581.9808279353733,0.5878951043043036,0.006775856018066406,0,True,True,True,True,True,False,True,True,True,True
7,diabetes,001 knn,005 relieff selection,2654.9748529521257,0.5762446711405564,0.05809187889099121,0,True,False,True,True,True,True,False,False,True,True
8,diabetes,001 knn,012 relieff weighting,2600.0228575683113,0.585015451341905,0.05809187889099121,0,0.9120521172638436,0.0,0.9739413680781759,0.9087947882736156,0.9674267100977199,1.0,0.9006514657980456,0.1237785016286645,0.9739413680781759,0.9381107491856677
9,diabetes,001 knn,006 forward selection,2588.062653562653,0.5869243960447177,8.111600875854492,0,False,False,True,True,False,True,True,False,True,False
10,diabetes,001 knn,007 backward selection,2600.0228575683113,0.585015451341905,2.2077736854553223,0,True,False,True,True,True,True,True,True,True,True
11,diabetes,001 knn,008 stepwise selection,2593.200078177351,0.5861044217784186,4.64601993560791,0,True,False,True,True,True,False,False,True,True,False
12,diabetes,001 knn,009 bayesian selection,2606.489111011838,0.5839833853125778,30.760021924972534,38,False,True,True,True,True,False,True,False,True,True
13,diabetes,001 knn,013 bayesian weighting,2367.6640421413144,0.6221017861277784,80.16327619552612,237,0.553227864113862,0.9258302338640342,0.9276452040802019,0.36696046002068095,0.9335116673934293,0.45262060973764795,0.9097719466358621,0.2171327100007233,0.4659480355810461,0.19990456850607752
