,dataset,base,method,PM1,PM2,Time,TriesToOpt,alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline
0,wine,001 knn,000 all,0.9111111111111111,0.9111111111111111,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,wine,000 rf,000 all,0.9555555555555556,0.9555555555555556,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,wine,001 knn,003 feature importance selection,0.8444444444444444,0.8444444444444444,0.14485955238342285,0,False,True,False,True,False,True,False,True,False,True,False,True,False
3,wine,001 knn,011 feature importance weighting,0.9333333333333333,0.9333333333333333,0.14485955238342285,0,0.10232013677264432,0.04547749712840417,0.02285518888550951,0.020612332553449398,0.05045834381406682,0.05024239185061607,0.1607947797999846,0.010758574926446498,0.036717917555911,0.10283825690121455,0.10119435891739614,0.13391363928768374,0.16181658160667317
4,wine,001 knn,004 l1,0.9111111111111111,0.9111111111111111,0.012718439102172852,0,True,False,False,False,False,False,True,False,False,True,True,True,True
5,wine,001 knn,005 relieff selection,0.8666666666666667,0.8666666666666667,0.035730600357055664,0,False,False,True,True,True,True,False,True,True,False,True,True,True
6,wine,001 knn,012 relieff weighting,0.8888888888888888,0.8888888888888888,0.035730600357055664,0,0.014319809069212375,0.0,0.0715990453460621,0.08591885441527447,0.06205250596658707,0.04773269689737469,0.02863961813842486,0.14797136038186154,0.03341288782816232,0.014319809069212375,0.03341288782816232,0.06205250596658707,0.042959427207637235
7,wine,001 knn,006 forward selection,0.9111111111111111,0.9111111111111111,6.194250583648682,0,False,False,False,False,False,False,True,False,False,True,False,False,True
8,wine,001 knn,007 backward selection,0.8888888888888888,0.8888888888888888,2.9226574897766113,0,True,True,True,True,True,True,True,True,False,True,True,True,True
9,wine,001 knn,008 stepwise selection,0.8666666666666667,0.8666666666666667,3.113615036010742,0,False,False,True,True,False,False,True,True,False,True,False,False,False
10,wine,001 knn,009 bayesian selection,0.9333333333333333,0.9333333333333333,33.082640647888184,106,True,False,False,False,False,False,True,True,False,True,True,True,True
11,wine,001 knn,013 bayesian weighting,0.9555555555555556,0.9555555555555556,84.88680410385132,164,0.5477800350235904,0.2274054486330123,0.025727974630750376,0.34513558793938054,0.04034826761651583,0.2334588304084945,0.3588543705675745,0.8162035850384255,0.023672716001724006,0.5636232069502519,0.9432011579305355,0.10693738053516366,0.2962057836176394
