,dataset,base,method,PM1,PM2,Time,TriesToOpt,Sex,Length,Diameter,Height,Whole,Shucked,Viscera,Shell
0,abalone,001 knn,000 all,4.918084983083718,0.4618621455596057,0.0,0,True,True,True,True,True,True,True,True
1,abalone,000 rf,000 all,4.1181665315162626,0.5493893844614197,0.0,0,True,True,True,True,True,True,True,True
2,abalone,001 knn,002 intercorrelation,5.366557518898106,0.41279018990436334,0.0215914249420166,0,True,False,False,False,False,False,False,True
3,abalone,001 knn,010 correlation weighting,4.690755742865434,0.4867365570436315,0.0215914249420166,0,0.3457886704768138,0.5575625909238525,0.5758825413455944,0.550172122416715,0.5418760073354664,0.4205202933871802,0.5039643358796208,0.6288325874525339
4,abalone,001 knn,003 feature importance selection,4.523574989029189,0.5050295089715899,1.07118558883667,0,False,True,False,True,False,True,False,True
5,abalone,001 knn,011 feature importance weighting,4.7153137032501915,0.4840494200469464,1.07118558883667,0,0.02691871152833986,0.0532388147066761,0.0527599513833881,0.05150702895319121,0.08726877364042544,0.1607462458103103,0.06851334085600484,0.4990471331216642
6,abalone,001 knn,004 l1,5.390109305547692,0.4102131486414653,0.010534524917602539,0,False,False,False,False,False,False,False,True
7,abalone,001 knn,005 relieff selection,4.732087718708417,0.48221400387986346,0.24536538124084473,0,False,True,True,False,True,True,True,True
8,abalone,001 knn,012 relieff weighting,4.710313822690468,0.484596507989941,0.24536538124084473,0,0.0,0.7581202487906012,0.7008984105044921,0.38797512093987563,1.0,0.9986178299930891,0.9892190739460953,0.9245335176226676
9,abalone,001 knn,006 forward selection,4.738749876136009,0.4814850292654841,2.990778684616089,0,False,False,False,False,False,True,False,True
10,abalone,001 knn,007 backward selection,4.738749876136009,0.4814850292654841,4.37641978263855,0,False,False,False,False,False,True,False,True
11,abalone,001 knn,008 stepwise selection,4.738749876136009,0.4814850292654841,4.953912973403931,0,False,False,False,False,False,True,False,True
12,abalone,001 knn,009 bayesian selection,4.7130939278333,0.4842923083224223,32.76482605934143,50,False,True,True,False,False,True,True,True
13,abalone,001 knn,013 bayesian weighting,4.374296164993913,0.5213636281167533,83.4085259437561,376,0.8348936697630144,0.6336480299376602,0.058559891597876,0.9968754299691394,0.04649784559863672,0.3973638893332682,0.09062557876220204,0.10568653299183325
