,dataset,base,method,PM1,PM2,Time,TriesToOpt,Sex,Length,Diameter,Height,Whole,Shucked,Viscera,Shell
0,abalone,001 knn,000 all,6.155718645600351,0.43447492321539516,0.0,0,True,True,True,True,True,True,True,True
1,abalone,000 rf,000 all,4.870004067287401,0.5525933554382838,0.0,0,True,True,True,True,True,True,True,True
2,abalone,001 knn,002 intercorrelation,6.485293075472098,0.4041969629170189,0.021547317504882812,0,True,False,False,False,False,False,False,True
3,abalone,001 knn,010 correlation weighting,5.943068880764984,0.4540110296410359,0.021547317504882812,0,0.34268131836455823,0.5580081771592306,0.5768489043464912,0.5507523882552435,0.5416485402445379,0.42314583399670297,0.5017241484514489,0.6307170399717735
4,abalone,001 knn,003 feature importance selection,5.751676056736786,0.47159426366066237,1.0635862350463867,0,False,True,False,True,False,True,False,True
5,abalone,001 knn,011 feature importance weighting,5.829928127919651,0.46440525598958016,1.0635862350463867,0,0.025921402654543055,0.05288238182562856,0.05638733466378708,0.06105126681588277,0.07873765919942993,0.16022885217284966,0.07345427841259584,0.4913368242552831
6,abalone,001 knn,004 l1,6.4723542209308915,0.4053856538122973,0.01519155502319336,0,False,False,False,False,False,False,False,True
7,abalone,001 knn,005 relieff selection,5.825003251429744,0.4648577037565197,0.23126840591430664,0,False,True,True,False,True,True,True,True
8,abalone,001 knn,012 relieff weighting,5.802925932872795,0.46688594416043094,0.23126840591430664,0,0.0,0.7389967863630013,0.7088165432443762,0.3927623305854408,0.9991616599133715,1.0,0.9877043453961157,0.9197987983792092
9,abalone,001 knn,006 forward selection,5.7798001498754275,0.4690105068570444,2.9801793098449707,0,False,False,False,False,False,True,False,True
10,abalone,001 knn,007 backward selection,5.779145572924039,0.46907064275701116,3.778144359588623,0,False,True,False,True,False,True,False,True
11,abalone,001 knn,008 stepwise selection,5.7798001498754275,0.4690105068570444,2.9900031089782715,0,False,False,False,False,False,True,False,True
12,abalone,001 knn,009 bayesian selection,5.790736234286968,0.4680058101948634,33.001434326171875,38,True,True,True,True,True,True,False,True
13,abalone,001 knn,013 bayesian weighting,5.512286710632485,0.49358693196330017,84.08773708343506,313,0.4617609649188012,0.8246853816211349,0.46820035195507953,0.626944134443209,0.05021493891034814,0.936179029239981,0.021775723816088256,0.3105616974704459
