,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.8728323699421965,0.8728323699421965,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8670520231213873,0.8670520231213873,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8439306358381503,0.8439306358381503,0.16637849807739258,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.8208092485549133,0.8208092485549133,0.16637849807739258,0,0.010577766414499928,0.0722709406899303,0.07291881810771798,0.015240709076229188,0.07831655142399396,0.02339572878426516,0.08851019017318562,0.29365416144439155,0.03988627838547995,0.10758234942149619,0.01120100247007303,0.01189266915419019,0.08413804881908718,0.0904147856354598
4,australian,001 knn,004 l1,0.8439306358381503,0.8439306358381503,0.012211322784423828,0,False,False,False,False,True,False,False,True,True,True,False,False,False,False
5,australian,001 knn,005 relieff selection,0.8439306358381503,0.8439306358381503,0.060266733169555664,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8497109826589595,0.8497109826589595,0.060266733169555664,0,0.8282208588957055,0.0,0.02216066481994461,0.9053461875547765,0.5189289012003693,0.4040315512708151,0.18836565096952906,1.0,0.8702892199824716,0.11305872042068361,0.7861524978089395,0.9526730937773883,0.21237303785780237,0.3361034164358264
7,australian,001 knn,006 forward selection,0.8323699421965318,0.8323699421965318,3.468452215194702,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.838150289017341,0.8381502890173411,3.3308768272399902,0,True,True,True,True,True,True,True,True,False,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.8554913294797688,0.8554913294797687,5.229873895645142,0,False,True,False,False,True,False,True,True,True,False,True,True,True,True
10,australian,001 knn,009 bayesian selection,0.861271676300578,0.861271676300578,33.702890396118164,40,False,False,True,False,True,True,True,True,True,False,True,False,True,True
11,australian,001 knn,013 bayesian weighting,0.8728323699421965,0.8728323699421965,88.02987408638,81,0.2661722080647738,0.6328508780265918,0.9955840211871032,0.7667148118153096,0.4670849783070603,0.4560417543771497,0.9007076998007217,0.4251511038149741,0.7170725362799923,0.4977607275860828,0.22165347410464706,0.19054799838483297,0.42094320725036016,0.38772411863501227
