,dataset,base,method,PM1,PM2,Time,TriesToOpt,Sex,Length,Diameter,Height,Whole,Shucked,Viscera,Shell
0,abalone,001 knn,000 all,5.700528545341299,0.44570085974584017,0.0,0,True,True,True,True,True,True,True,True
1,abalone,000 rf,000 all,4.692348282972029,0.5437327261258798,0.0,0,True,True,True,True,True,True,True,True
2,abalone,001 knn,002 intercorrelation,6.061286995519662,0.4106219899212671,0.02166271209716797,0,True,False,False,False,False,False,False,True
3,abalone,001 knn,010 correlation weighting,5.511504598008266,0.4640808767321202,0.02166271209716797,0,0.35849543187945887,0.5582684580311675,0.5785764104415713,0.5488551367736876,0.5430558673275565,0.42290429988015404,0.5075008347009142,0.6286890607038661
4,abalone,001 knn,003 feature importance selection,5.302221898799582,0.48443078276605245,1.0723812580108643,0,False,True,False,True,False,True,False,True
5,abalone,001 knn,011 feature importance weighting,5.424665876886272,0.4725247654129391,1.0723812580108643,0,0.02566732946106956,0.05223747118768018,0.05285480887716774,0.05383070701523605,0.0798501709790788,0.16452935382118875,0.07254454462439044,0.49848561403418856
6,abalone,001 knn,004 l1,6.120717159232468,0.40484321197301987,0.015449285507202148,0,False,False,False,False,False,False,False,True
7,abalone,001 knn,005 relieff selection,5.434268698154072,0.47159102119423746,0.2270364761352539,0,False,True,True,False,True,True,True,True
8,abalone,001 knn,012 relieff weighting,5.402831088445967,0.4746479026560608,0.2270364761352539,0,0.0,0.7601241710173557,0.6780019754480033,0.4155495978552279,0.9980245519966136,1.0,0.9760124171017356,0.9077183575560887
9,abalone,001 knn,006 forward selection,5.417895626008607,0.47318308055178027,2.9347341060638428,0,False,False,False,False,False,True,False,True
10,abalone,001 knn,007 backward selection,5.417895626008607,0.47318308055178027,4.448747396469116,0,False,False,False,False,False,True,False,True
11,abalone,001 knn,008 stepwise selection,5.417895626008607,0.47318308055178027,4.9584290981292725,0,False,False,False,False,False,True,False,True
12,abalone,001 knn,009 bayesian selection,5.410525408928117,0.47389973427234466,32.81062960624695,38,False,False,False,False,True,True,False,True
13,abalone,001 knn,013 bayesian weighting,5.099839419184055,0.5041097359650624,83.48966550827026,212,0.45384129827372727,0.4518955491739032,0.37024835169189413,0.9453720197348159,0.08684508041978699,0.7263873976037917,0.19211966953788706,0.20933903165077009
