,dataset,base,method,PM1,PM2,Time,TriesToOpt,alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline
0,wine,001 knn,000 all,1.0,1.0,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,wine,000 rf,000 all,1.0,1.0,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,wine,001 knn,003 feature importance selection,0.9555555555555556,0.9555555555555556,0.14107537269592285,0,False,True,False,True,False,True,False,True,False,True,False,True,False
3,wine,001 knn,011 feature importance weighting,1.0,1.0,0.14107537269592285,0,0.13926467331197784,0.02792197669948909,0.019142588216360765,0.0250822821950495,0.028240660508309902,0.04424113780643321,0.15290340334160935,0.017526125379911016,0.022082089641501712,0.1716091537424038,0.08611711218340633,0.10818289007660463,0.1576859068969429
4,wine,001 knn,004 l1,1.0,1.0,0.012738227844238281,0,True,False,False,False,False,False,True,False,False,True,True,True,True
5,wine,001 knn,005 relieff selection,0.9555555555555556,0.9555555555555556,0.03490090370178223,0,True,False,True,True,True,True,True,True,True,False,True,False,False
6,wine,001 knn,012 relieff weighting,0.9777777777777777,0.9777777777777777,0.03490090370178223,0,0.05063291139240511,0.005063291139240533,0.06075949367088607,0.12151898734177213,0.11139240506329118,0.04556962025316458,0.03544303797468351,0.14177215189873416,0.03544303797468351,0.015189873417721489,0.07594936708860756,0.005063291139240533,0.0
7,wine,001 knn,006 forward selection,0.9333333333333333,0.9333333333333333,6.219369888305664,0,False,False,False,False,False,False,True,False,False,True,False,False,False
8,wine,001 knn,007 backward selection,1.0,1.0,2.96055269241333,0,True,True,True,True,True,False,True,True,True,True,True,True,True
9,wine,001 knn,008 stepwise selection,0.9777777777777777,0.9777777777777777,4.600447416305542,0,True,True,False,True,False,True,False,False,True,False,True,True,True
10,wine,001 knn,009 bayesian selection,1.0,1.0,33.2454252243042,13,True,False,False,True,True,False,True,False,False,True,True,True,False
11,wine,001 knn,013 bayesian weighting,1.0,1.0,84.77637434005737,3,0.6483833048202493,0.7724354513151815,0.30948273939875237,0.8236616642095455,0.48977319821773757,0.146385005040658,0.8094037786567503,0.7005821186882047,0.03666997192115118,0.5471759196383573,0.9915466301377504,0.6661572988668084,0.9494046948179408
