,dataset,base,method,PM1,PM2,Time,TriesToOpt,age,sex,bmi,bp,s1,s2,s3,s4,s5,s6
0,diabetes,001 knn,000 all,3314.0375065147787,0.45523613071176205,0.0,0,True,True,True,True,True,True,True,True,True,True
1,diabetes,000 rf,000 all,3606.0340476017886,0.40723752923889356,0.0,0,True,True,True,True,True,True,True,True,True,True
2,diabetes,001 knn,002 intercorrelation,3318.2751842751845,0.45453953819311455,0.021976709365844727,0,True,True,True,True,True,False,True,True,True,True
3,diabetes,001 knn,010 correlation weighting,3541.6908271908273,0.41781431409562375,0.021976709365844727,0,0.19138087623792235,0.03109178933293583,0.5917725269787133,0.4185427755046287,0.2176201290707445,0.17948575939373085,0.4052625859827468,0.42479593135139704,0.5734416541429043,0.3687627727287385
4,diabetes,001 knn,003 feature importance selection,3945.8738180329083,0.35137442331020463,0.221635103225708,0,False,True,False,True,True,False,True,False,True,False
5,diabetes,001 knn,011 feature importance weighting,3709.5060680515217,0.3902287240843172,0.221635103225708,0,0.05887981304853651,0.014747808321339172,0.2486841789713429,0.08782851968381117,0.041797154503740934,0.04866960558103832,0.05661905131191131,0.020515611567417946,0.35329193523070757,0.0689663217801542
6,diabetes,001 knn,004 l1,3707.4949184721904,0.3905593182988969,0.006499767303466797,0,True,True,True,True,True,False,True,True,True,True
7,diabetes,001 knn,005 relieff selection,3676.481702777157,0.3956572930043384,0.03207278251647949,0,False,False,True,True,True,True,True,False,True,True
8,diabetes,001 knn,012 relieff weighting,3679.4301429528696,0.39517262628728145,0.03207278251647949,0,0.8975609756097561,0.0,0.9788617886178862,0.9235772357723577,0.967479674796748,1.0,0.9203252032520325,0.08455284552845528,0.9707317073170731,0.9398373983739837
9,diabetes,001 knn,006 forward selection,3655.6286575832023,0.3990851315740497,5.788357496261597,0,False,False,True,True,True,False,False,False,True,False
10,diabetes,001 knn,007 backward selection,3677.8941441441443,0.3954251148763872,3.1572649478912354,0,True,True,True,True,True,True,True,False,True,False
11,diabetes,001 knn,008 stepwise selection,3724.9488496761223,0.38769022853203294,2.325883150100708,0,False,True,True,False,False,False,False,True,True,False
12,diabetes,001 knn,009 bayesian selection,3615.034621398258,0.40575800844362797,31.379316091537476,36,True,True,True,True,False,False,False,True,True,False
13,diabetes,001 knn,013 bayesian weighting,3154.5730213684756,0.4814490174915844,80.40261602401733,326,0.15233019424999827,0.002218399015701533,0.2208767136660625,0.7539119596178303,0.8666737714473419,0.24533963575318918,0.7120673124066376,0.7549570476884762,0.11907030904966581,0.17534569806032854
