,dataset,base,method,PM1,PM2,Time,TriesToOpt,age,sex,bmi,bp,s1,s2,s3,s4,s5,s6
0,diabetes,001 knn,000 all,2866.022057181148,0.4000414394066849,0.0,0,True,True,True,True,True,True,True,True,True,True
1,diabetes,000 rf,000 all,3331.7796200614926,0.30254210707915263,0.0,0,True,True,True,True,True,True,True,True,True,True
2,diabetes,001 knn,002 intercorrelation,2852.0033504578955,0.402976044562981,0.01941537857055664,0,True,True,True,True,True,False,True,True,True,True
3,diabetes,001 knn,010 correlation weighting,2780.4994229766958,0.41794431506212104,0.01941537857055664,0,0.20430333561314515,0.0004602649025059836,0.5932821565009906,0.42884823814835216,0.1843855460581588,0.1302386886906798,0.402953224133646,0.4229998208997348,0.5711667700701105,0.4009528922330346
4,diabetes,001 knn,003 feature importance selection,2932.21738887648,0.38618444349752246,0.2181534767150879,0,False,True,False,True,True,False,True,False,True,False
5,diabetes,001 knn,011 feature importance weighting,2827.373222395949,0.4081319909878345,0.2181534767150879,0,0.07126627200462345,0.010481293537256126,0.30122213242259255,0.0832136276658212,0.04338180042274415,0.05645327806137888,0.04503173005091129,0.037592003038330817,0.2869672223832283,0.06439064041311326
6,diabetes,001 knn,004 l1,2769.7666033802398,0.42019106922790406,0.016158580780029297,0,True,True,True,True,True,False,True,False,True,True
7,diabetes,001 knn,005 relieff selection,2723.5617787208694,0.4298633535097518,0.030265331268310547,0,False,False,True,True,True,True,True,False,True,True
8,diabetes,001 knn,012 relieff weighting,2793.1482391482396,0.4152964758647659,0.030265331268310547,0,0.8881578947368421,0.0,0.9720394736842105,0.9243421052631579,0.9539473684210527,1.0,0.90625,0.13157894736842105,0.9802631578947368,0.9506578947368421
9,diabetes,001 knn,006 forward selection,2804.1969883106244,0.4129835866016802,4.641917705535889,0,False,False,True,False,False,False,False,False,True,True
10,diabetes,001 knn,007 backward selection,2763.2734718189267,0.42155030854551756,3.890803575515747,0,True,True,True,True,False,False,True,False,True,True
11,diabetes,001 knn,008 stepwise selection,2909.156671133944,0.3910118575044712,5.799532175064087,0,True,True,True,True,True,False,True,False,True,False
12,diabetes,001 knn,009 bayesian selection,2739.5688705234165,0.4265125098785668,30.895548582077026,105,False,True,True,True,True,True,True,False,True,True
13,diabetes,001 knn,013 bayesian weighting,2380.9803998213088,0.501577606530123,80.07411813735962,193,0.4107314185895117,0.5201058870048644,0.10800259056007416,0.8951444014750262,0.0235376398733805,0.3633265883687322,0.7300439968744861,0.7636540979467418,0.213234865664434,0.9694762668399443
