,dataset,base,method,PM1,PM2,Time,TriesToOpt,age,sex,bmi,bp,s1,s2,s3,s4,s5,s6
0,diabetes,001 knn,000 all,2967.2268818405173,0.4943963285297769,0.0,0,True,True,True,True,True,True,True,True,True,True
1,diabetes,000 rf,000 all,3297.8348161279355,0.43806205007742594,0.0,0,True,True,True,True,True,True,True,True,True,True
2,diabetes,001 knn,002 intercorrelation,3002.5091579182485,0.4883843688674063,0.0220944881439209,0,True,True,True,True,True,False,True,True,True,True
3,diabetes,001 knn,010 correlation weighting,3044.5610714019813,0.48121888988774186,0.0220944881439209,0,0.16258177967077392,0.062435139341169066,0.5764146815997158,0.39891156269630396,0.23417034139839246,0.2058575502282856,0.3812412973155346,0.4345845861291363,0.5334175453927462,0.33383917479497677
4,diabetes,001 knn,003 feature importance selection,3625.2291713200807,0.3822753527349232,0.22675108909606934,0,False,True,False,True,True,False,True,False,True,False
5,diabetes,001 knn,011 feature importance weighting,3183.2025165661516,0.45759493847305865,0.22675108909606934,0,0.05476438335721565,0.00862241160207261,0.32983329795028243,0.07758645727207515,0.03960987161173902,0.053055971874705274,0.047676837549637745,0.03664137381988874,0.2706813477563116,0.08152804720607165
6,diabetes,001 knn,004 l1,3213.3552602188965,0.45245703075557675,0.00625300407409668,0,True,True,True,True,True,False,True,True,True,False
7,diabetes,001 knn,005 relieff selection,3161.291527064254,0.46132848402884497,0.05997180938720703,0,True,False,True,True,True,True,False,False,True,True
8,diabetes,001 knn,012 relieff weighting,3202.6520363338545,0.45428081758022576,0.05997180938720703,0,0.9150326797385621,0.0,0.9673202614379085,0.9150326797385621,0.9607843137254902,1.0,0.9035947712418301,0.06535947712418301,0.9673202614379085,0.9150326797385621
9,diabetes,001 knn,006 forward selection,3151.2596604869336,0.4630378742356519,6.911225080490112,0,False,False,True,True,False,False,False,False,True,True
10,diabetes,001 knn,007 backward selection,3202.6520363338545,0.45428081758022576,2.2079098224639893,0,True,True,True,True,True,True,True,False,True,True
11,diabetes,001 knn,008 stepwise selection,3628.9458901049807,0.38164203862100476,2.3332507610321045,0,True,True,False,True,True,False,False,True,True,False
12,diabetes,001 knn,009 bayesian selection,3166.5357754448664,0.4604348849408997,31.03575325012207,5,True,False,True,False,True,False,True,True,True,True
13,diabetes,001 knn,013 bayesian weighting,2717.209794505249,0.5369982468598621,80.10953378677368,222,0.8444367055130471,0.1305882231604188,0.32792076441624934,0.9125539485565927,0.7169815424014746,0.21250074753320267,0.5570022007148676,0.5328750846351231,0.15619538502453523,0.4710738171425794
