,dataset,base,method,PM1,PM2,Time,TriesToOpt,alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline
0,wine,001 knn,000 all,0.9111111111111111,0.9111111111111111,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,wine,000 rf,000 all,0.9555555555555556,0.9555555555555556,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,wine,001 knn,003 feature importance selection,0.8888888888888888,0.8888888888888888,0.14046502113342285,0,False,True,False,True,False,True,False,True,False,True,False,True,False
3,wine,001 knn,011 feature importance weighting,0.9555555555555556,0.9555555555555556,0.14046502113342285,0,0.11169030893468265,0.023625591270572018,0.019742071395680967,0.0339103494692948,0.03377429999938901,0.04189278277787983,0.14628611222119117,0.008715809309663498,0.01832887991326258,0.1637653028677957,0.07220830985210608,0.11029273586532529,0.21576744612315643
4,wine,001 knn,004 l1,0.9333333333333333,0.9333333333333333,0.012586355209350586,0,True,False,False,False,False,False,True,False,False,True,True,True,True
5,wine,001 knn,005 relieff selection,0.8444444444444444,0.8444444444444444,0.03614187240600586,0,False,True,True,True,True,True,False,True,True,False,True,True,False
6,wine,001 knn,012 relieff weighting,0.9111111111111111,0.9111111111111111,0.03614187240600586,0,0.023310023310023298,0.027972027972028024,0.03263403263403264,0.13053613053613056,0.07925407925407923,0.05128205128205132,0.018648018648018683,0.10722610722610726,0.046620046620046596,0.0,0.06526806526806528,0.027972027972028024,0.018648018648018683
7,wine,001 knn,006 forward selection,0.8888888888888888,0.8888888888888888,6.089579820632935,0,True,False,False,False,False,False,True,False,False,True,False,False,False
8,wine,001 knn,007 backward selection,0.9333333333333333,0.9333333333333333,3.0170767307281494,0,True,True,True,True,True,True,True,True,False,True,True,True,True
9,wine,001 knn,008 stepwise selection,0.8666666666666667,0.8666666666666667,4.581462860107422,0,False,True,False,False,False,True,True,True,False,True,False,False,True
10,wine,001 knn,009 bayesian selection,0.9555555555555556,0.9555555555555556,32.803940773010254,14,True,True,True,True,True,True,False,False,True,True,True,False,False
11,wine,001 knn,013 bayesian weighting,1.0,1.0,84.63107252120972,126,0.44859620928882626,0.7505262003913066,0.9148216433817823,0.28558576750651493,0.051356058445733266,0.2917950333075905,0.6875141527297525,0.2939313711578977,0.20583422379286961,0.08660871263643871,0.23370917608317524,0.6090764551981819,0.025486987022058403
