,dataset,base,method,PM1,PM2,Time,TriesToOpt,Sex,Length,Diameter,Height,Whole,Shucked,Viscera,Shell
0,abalone,001 knn,000 all,6.345526541398884,0.42622862465818545,0.0,0,True,True,True,True,True,True,True,True
1,abalone,000 rf,000 all,5.254320493444822,0.5248970000611008,0.0,0,True,True,True,True,True,True,True,True
2,abalone,001 knn,002 intercorrelation,6.6562154286755755,0.39813570140065124,0.021863698959350586,0,True,False,False,False,False,False,False,True
3,abalone,001 knn,010 correlation weighting,6.140967815711616,0.4447251104281241,0.021863698959350586,0,0.34575911565187184,0.5627483091426174,0.5818938382065099,0.554506524835845,0.5476317171327986,0.43020436985947613,0.5115855062175142,0.6317645351166382
4,abalone,001 knn,003 feature importance selection,5.849404700815379,0.471088654625999,1.0553405284881592,0,False,True,False,True,False,True,False,True
5,abalone,001 knn,011 feature importance weighting,6.0019305308810615,0.4572970559744164,1.0553405284881592,0,0.02642987765986771,0.048640056776367055,0.05963682068264405,0.05307545405862236,0.08342040146696172,0.16134856464441516,0.07996150119881242,0.48748732351230956
6,abalone,001 knn,004 l1,6.685387632357521,0.3954979099866307,0.00905466079711914,0,False,False,False,False,False,False,False,True
7,abalone,001 knn,005 relieff selection,6.0053787274213635,0.4569852652256944,0.23075485229492188,0,False,True,True,False,True,True,True,True
8,abalone,001 knn,012 relieff weighting,5.987843036897313,0.45857086686236104,0.23075485229492188,0,0.0,0.7429248571030252,0.7058413495050885,0.4069427017984107,1.0,0.9947023560574376,0.9827129513453228,0.9210929875923602
9,abalone,001 knn,006 forward selection,5.978422052390929,0.4594227254436837,2.9261562824249268,0,False,False,False,False,False,True,False,True
10,abalone,001 knn,007 backward selection,5.9729587877962125,0.4599167214611798,3.2755932807922363,0,False,True,False,True,True,True,False,True
11,abalone,001 knn,008 stepwise selection,5.969310926927324,0.46024656613744774,5.003887414932251,0,False,False,True,True,False,True,False,True
12,abalone,001 knn,009 bayesian selection,5.965475213046063,0.4605933967455479,32.92484140396118,80,False,True,True,True,False,True,False,True
13,abalone,001 knn,013 bayesian weighting,5.660469979792475,0.4881723960655606,83.80238389968872,488,0.902047516281089,0.4196742138199785,0.1146055754438888,0.9433373722146943,0.015727109949477645,0.6855087481471231,0.009314278816992948,0.20238950099345301
