,dataset,base,method,PM1,PM2,Time,TriesToOpt,Sex,Length,Diameter,Height,Whole,Shucked,Viscera,Shell
0,abalone,001 knn,000 all,7.1990255000566235,0.40891107363011603,0.0,0,True,True,True,True,True,True,True,True
1,abalone,000 rf,000 all,5.967909406775155,0.5099940729622765,0.0,0,True,True,True,True,True,True,True,True
2,abalone,001 knn,002 intercorrelation,7.477360737061521,0.38605785878724064,0.021622419357299805,0,True,False,False,False,False,False,False,True
3,abalone,001 knn,010 correlation weighting,6.887942017496673,0.4344531420276122,0.021622419357299805,0,0.3667336014227163,0.5595496863910785,0.5762245921217193,0.5554080410121054,0.5412741139782974,0.4255889909995011,0.5096303219476834,0.6264802164385549
4,abalone,001 knn,003 feature importance selection,6.60495110911356,0.4576886191359093,1.0739667415618896,0,False,True,False,True,False,True,False,True
5,abalone,001 knn,011 feature importance weighting,6.691599986551909,0.4505741573332963,1.0739667415618896,0,0.030399477380878562,0.051923526882895976,0.06043776433632302,0.058238888364484154,0.07589527420293411,0.16573365666208792,0.06791332244034308,0.4894580897300532
6,abalone,001 knn,004 l1,7.328273327128337,0.3982989485113956,0.01563119888305664,0,False,False,False,False,False,False,False,True
7,abalone,001 knn,005 relieff selection,6.69732865186433,0.4501037949725817,0.22479248046875,0,False,True,True,False,True,True,True,True
8,abalone,001 knn,012 relieff weighting,6.672167119949888,0.45216972776932096,0.22479248046875,0,0.0,0.737058573252021,0.6772089065380797,0.40972911643738474,1.0,0.9934761026804708,0.9795773649127784,0.9271025386470004
9,abalone,001 knn,006 forward selection,6.671677304224115,0.4522099449697551,2.946608543395996,0,False,False,False,False,False,True,False,True
10,abalone,001 knn,007 backward selection,6.671677304224115,0.4522099449697551,4.350691318511963,0,False,False,False,False,False,True,False,True
11,abalone,001 knn,008 stepwise selection,6.671677304224115,0.4522099449697551,6.967321395874023,0,False,False,False,False,False,True,False,True
12,abalone,001 knn,009 bayesian selection,6.658007895444636,0.4533322963434945,32.67246413230896,120,False,True,False,True,False,True,True,True
13,abalone,001 knn,013 bayesian weighting,6.382955275367345,0.4759159860241923,83.86062169075012,292,0.2302475364559174,0.9317396030289736,0.2530316708005515,0.13547166919892634,0.39082898640493796,0.9391366800343098,0.07303256600947808,0.26424930305028327
