,dataset,base,method,PM1,PM2,Time,TriesToOpt,Sex,Length,Diameter,Height,Whole,Shucked,Viscera,Shell
0,abalone,001 knn,000 all,5.983711796806433,0.432974734074578,0.0,0,True,True,True,True,True,True,True,True
1,abalone,000 rf,000 all,4.748578703178373,0.5500177492882325,0.0,0,True,True,True,True,True,True,True,True
2,abalone,001 knn,002 intercorrelation,6.308088937883979,0.40223628260407285,0.017727136611938477,0,True,False,False,False,False,False,False,True
3,abalone,001 knn,010 correlation weighting,5.768883463449505,0.4533321805871322,0.017727136611938477,0,0.35332724484477607,0.5566405952476146,0.5762521992059298,0.5505311951174403,0.5421631447532249,0.41993567413623367,0.5038885253370793,0.6326479435193142
4,abalone,001 knn,003 feature importance selection,5.547415489368931,0.4743188091483581,1.0645396709442139,0,False,True,False,True,False,True,False,True
5,abalone,001 knn,011 feature importance weighting,5.655318653386088,0.4640937477903433,1.0645396709442139,0,0.026401065550656612,0.04835627093822355,0.04960739706723913,0.05171796079587766,0.0885460795031285,0.16141793070206453,0.07243799994139785,0.5015152955014122
6,abalone,001 knn,004 l1,6.254422784957957,0.40732176560649824,0.007246732711791992,0,False,False,False,False,False,False,False,True
7,abalone,001 knn,005 relieff selection,5.665110920203278,0.46316581829029735,0.23018836975097656,0,False,True,True,False,True,True,True,True
8,abalone,001 knn,012 relieff weighting,5.648971088375188,0.4646952523180523,0.23018836975097656,0,0.0,0.751761829426147,0.6968215158924206,0.4186682007766432,1.0,0.9974111894146411,0.9867683014526104,0.9206098087156623
9,abalone,001 knn,006 forward selection,5.636492830929192,0.46587771021155877,2.979872941970825,0,False,False,False,False,False,True,False,True
10,abalone,001 knn,007 backward selection,5.645338798979361,0.4650394533642467,3.300642490386963,0,False,True,True,False,True,True,False,True
11,abalone,001 knn,008 stepwise selection,5.632989713980352,0.4662096706880884,3.9918723106384277,0,False,True,False,False,False,True,False,True
12,abalone,001 knn,009 bayesian selection,5.627799635839869,0.46670149007005657,32.70875954627991,38,True,True,True,True,False,True,False,True
13,abalone,001 knn,013 bayesian weighting,5.389322702853827,0.4892999124097921,83.9167947769165,216,0.834139831681717,0.8192326970572139,0.5892175976437732,0.8617736947599258,0.08749980010883182,0.7777081174200073,0.02463886803356522,0.2494602710282223
