,dataset,base,method,PM1,PM2,Time,TriesToOpt,Sex,Length,Diameter,Height,Whole,Shucked,Viscera,Shell
0,abalone,001 knn,000 all,5.764148828777498,0.43163900361970875,0.0,0,True,True,True,True,True,True,True,True
1,abalone,000 rf,000 all,5.02153717077876,0.5048625643571747,0.0,0,True,True,True,True,True,True,True,True
2,abalone,001 knn,002 intercorrelation,6.191451194933609,0.38950581001241413,0.012874841690063477,0,True,False,False,False,False,False,False,True
3,abalone,001 knn,010 correlation weighting,5.562558260312562,0.45151639050839887,0.012874841690063477,0,0.36462826713848806,0.5566192833371674,0.5755875065667696,0.5473419817076829,0.5402328459084764,0.4210371275368829,0.5060235328892393,0.630160540438295
4,abalone,001 knn,003 feature importance selection,5.3714272095566375,0.47036244005946304,1.0664520263671875,0,False,True,False,True,False,True,False,True
5,abalone,001 knn,011 feature importance weighting,5.480027727838963,0.45965412897800717,1.0664520263671875,0,0.02750641667461741,0.04899089734484911,0.05255800992010145,0.05020820002784389,0.0791658689020333,0.1650191672159262,0.06977102938469462,0.5067804105299341
6,abalone,001 knn,004 l1,6.084134880807452,0.40008749501681373,0.00810694694519043,0,False,False,False,False,False,False,False,True
7,abalone,001 knn,005 relieff selection,5.491887926092127,0.45848468066973624,0.22449874877929688,0,False,True,True,False,True,True,True,True
8,abalone,001 knn,012 relieff weighting,5.46982679832819,0.4606599688050087,0.22449874877929688,0,0.0,0.7545519713261649,0.6779928315412186,0.4265232974910394,1.0,0.9948387096774194,0.9842293906810036,0.9251612903225807
9,abalone,001 knn,006 forward selection,5.45878819434614,0.4617484056487213,2.9588682651519775,0,False,False,False,False,False,True,False,True
10,abalone,001 knn,007 backward selection,5.461954865731434,0.4614361631030798,2.6740148067474365,0,False,True,True,True,True,True,False,True
11,abalone,001 knn,008 stepwise selection,5.45878819434614,0.4617484056487213,5.003170490264893,0,False,False,False,False,False,True,False,True
12,abalone,001 knn,009 bayesian selection,5.453190094950596,0.46230039371231935,32.72223973274231,58,True,True,True,True,False,True,False,True
13,abalone,001 knn,013 bayesian weighting,5.197647424690694,0.4874976068657143,83.56689023971558,472,0.24472630828507286,0.6267662493571572,0.8822832640848882,0.9616937361005684,0.11533601749829955,0.5326265825015518,0.316673229283076,0.1574689489021067
