,dataset,base,method,PM1,PM2,Time,TriesToOpt,age,sex,bmi,bp,s1,s2,s3,s4,s5,s6
0,diabetes,001 knn,000 all,3379.9186769414036,0.48297805766117385,0.0,0,True,True,True,True,True,True,True,True,True,True
1,diabetes,000 rf,000 all,3290.9462197706816,0.49658806340920936,0.0,0,True,True,True,True,True,True,True,True,True,True
2,diabetes,001 knn,002 intercorrelation,3254.8400528627803,0.5021111787055885,0.021854162216186523,0,True,True,True,True,True,False,True,True,True,True
3,diabetes,001 knn,010 correlation weighting,3225.786296627206,0.506555495541859,0.021854162216186523,0,0.1309942645392446,0.036519804217628064,0.5750098541223793,0.39115723949752446,0.1720256315656051,0.13749219257745135,0.4067445722079976,0.417579700017462,0.5416805120113072,0.32867416177760583
4,diabetes,001 knn,003 feature importance selection,3745.8181445908713,0.42700687268696513,0.22790932655334473,0,False,True,False,True,True,False,True,False,True,False
5,diabetes,001 knn,011 feature importance weighting,3194.2287618196715,0.5113828122619113,0.22790932655334473,0,0.058773128123668104,0.015906391942160064,0.3106874797016258,0.09564918414894215,0.04682948240981271,0.052397199992364696,0.07202951849277944,0.02988474226837878,0.25704739438546476,0.06079547853480359
6,diabetes,001 knn,004 l1,3214.1826557962922,0.5083304900000185,0.006747007369995117,0,False,True,True,True,True,False,True,True,True,True
7,diabetes,001 knn,005 relieff selection,3047.7799679845134,0.5337849015069551,0.05754828453063965,0,True,False,True,True,True,True,False,False,True,True
8,diabetes,001 knn,012 relieff weighting,3150.722842677389,0.5180378584237124,0.05754828453063965,0,0.9161184210526315,0.0,0.9769736842105263,0.9210526315789473,0.9572368421052632,1.0,0.8799342105263158,0.003289473684210526,0.9819078947368421,0.9210526315789473
9,diabetes,001 knn,006 forward selection,3138.9873613282703,0.519833020361423,6.924527168273926,0,True,False,True,True,False,False,False,False,True,False
10,diabetes,001 knn,007 backward selection,3150.722842677389,0.5180378584237124,2.2080202102661133,0,True,True,True,True,True,True,True,False,True,True
11,diabetes,001 knn,008 stepwise selection,3156.9672585808958,0.5170826579151239,5.794744253158569,0,True,True,True,True,True,False,True,True,True,True
12,diabetes,001 knn,009 bayesian selection,3094.5989874171687,0.5266230545280284,31.0686776638031,0,False,False,True,True,False,False,False,False,True,True
13,diabetes,001 knn,013 bayesian weighting,2854.8412255230432,0.5632985001803144,80.29588341712952,178,0.7342223014377397,0.21688125280996526,0.6956281585521031,0.9514401701999269,0.6364664180849948,0.8499667657603235,0.045793735253848354,0.32690725400839066,0.5259858229449489,0.8147868841012343
