,dataset,base,method,PM1,PM2,Time,TriesToOpt,Sex,Length,Diameter,Height,Whole,Shucked,Viscera,Shell
0,abalone,001 knn,000 all,5.728589357252059,0.45415688097697926,0.0,0,True,True,True,True,True,True,True,True
1,abalone,000 rf,000 all,4.4846666304588965,0.5726828598301927,0.0,0,True,True,True,True,True,True,True,True
2,abalone,001 knn,002 intercorrelation,6.165209215126978,0.4125539783796537,0.02143406867980957,0,True,False,False,False,False,False,False,True
3,abalone,001 knn,010 correlation weighting,5.519695170719968,0.4740611623299631,0.02143406867980957,0,0.3606754909350634,0.5490439199766602,0.5675048308594993,0.5442831192367494,0.5340169160037416,0.4150607498449484,0.4984994436209678,0.6221452968385859
4,abalone,001 knn,003 feature importance selection,5.172562489383086,0.5071373655065579,1.0523273944854736,0,False,True,False,True,False,True,False,True
5,abalone,001 knn,011 feature importance weighting,5.2843213624685035,0.49648852893281814,1.0523273944854736,0,0.03172800263248709,0.04903812896153555,0.05426239002767022,0.053434626750291925,0.08255129497749389,0.16562139733952874,0.07024508623027399,0.4931190730807186
6,abalone,001 knn,004 l1,5.999350908453895,0.4283576273732237,0.008144617080688477,0,False,False,False,False,False,False,False,True
7,abalone,001 knn,005 relieff selection,5.293272017709011,0.49563567436966227,0.23006081581115723,0,False,True,True,False,True,True,True,True
8,abalone,001 knn,012 relieff weighting,5.268861919962628,0.4979615670211708,0.23006081581115723,0,0.0,0.7533549936431699,0.6669021048170646,0.44850967650798135,1.0,0.9937844328294957,0.9802231953665772,0.9285209775392005
9,abalone,001 knn,006 forward selection,5.28047368244104,0.4968551514180787,2.982459783554077,0,False,False,False,False,False,True,False,True
10,abalone,001 knn,007 backward selection,5.27548640946604,0.4973303589196685,3.299356698989868,0,False,True,False,True,True,True,False,True
11,abalone,001 knn,008 stepwise selection,5.28047368244104,0.4968551514180787,7.076102018356323,0,False,False,False,False,False,True,False,True
12,abalone,001 knn,009 bayesian selection,5.265553866679879,0.4982767716918397,32.942304849624634,7,True,True,True,False,True,True,True,True
13,abalone,001 knn,013 bayesian weighting,5.022198992808811,0.5214646064447495,83.58138275146484,468,0.13267514501454142,0.5718176156659492,0.851007898032974,0.8508508312396251,0.1602200500156508,0.8372165321366201,0.5526302873626042,0.29836636002885375
