,dataset,base,method,PM1,PM2,Time,TriesToOpt
0,abalone,001 knn,000 all,5.888130003220464,0.44027852372755993,0.0,0
1,abalone,000 rf,000 all,4.830517321001565,0.5408144377600703,0.0,0
2,abalone,001 knn,002 intercorrelation,6.261406900285949,0.4047950857311815,0.02199697494506836,0
3,abalone,001 knn,010 correlation weighting,5.678357643115993,0.46021933600830267,0.02199697494506836,0
4,abalone,001 knn,003 feature importance selection,5.39139769011353,0.4874975463123823,1.0795142650604248,0
5,abalone,001 knn,011 feature importance weighting,5.5106202754735145,0.47616433161667926,1.0795142650604248,0
6,abalone,001 knn,004 l1,6.153474561875371,0.41505505753201866,0.015450716018676758,0
7,abalone,001 knn,005 relieff selection,5.515322086188103,0.4757173808134729,0.2368178367614746,0
8,abalone,001 knn,012 relieff weighting,5.491284022783897,0.4780024221301513,0.2368178367614746,0
9,abalone,001 knn,006 forward selection,5.501055188485603,0.4770735820249786,2.981872320175171,0
10,abalone,001 knn,007 backward selection,5.501055188485603,0.4770735820249786,4.3948869705200195,0
11,abalone,001 knn,008 stepwise selection,5.501055188485603,0.4770735820249786,4.981777191162109,0
12,abalone,001 knn,009 bayesian selection,5.484781185413777,0.47862057725423535,32.93480443954468,48
13,abalone,001 knn,013 bayesian weighting,5.200124018820248,0.5056798863099314,83.92011332511902,336
14,bike,001 knn,000 all,773757.6094624908,0.7753002648190148,0.0,0
15,bike,000 rf,000 all,391980.8915183952,0.8861684829421252,0.0,0
16,bike,001 knn,002 intercorrelation,867787.0439393173,0.7479940531995413,0.02118659019470215,0
17,bike,001 knn,010 correlation weighting,569844.9974659313,0.8345166258025524,0.02118659019470215,0
18,bike,001 knn,003 feature importance selection,730059.4848208864,0.7879902298866219,0.23873066902160645,0
19,bike,001 knn,011 feature importance weighting,876487.3028359642,0.7454674921083482,0.23873066902160645,0
20,bike,001 knn,004 l1,876487.3028359642,0.7454674921083482,0.007239103317260742,0
21,bike,001 knn,005 relieff selection,1716764.5574487285,0.5014504068078821,0.04782295227050781,0
22,bike,001 knn,012 relieff weighting,1086676.993291675,0.6844282632780423,0.04782295227050781,0
23,bike,001 knn,006 forward selection,960385.3732923497,0.7211034354797596,10.200579643249512,0
24,bike,001 knn,007 backward selection,1089850.912015955,0.6835065551253727,4.4413862228393555,0
25,bike,001 knn,008 stepwise selection,1172859.6720721177,0.659400754840864,2.5363738536834717,0
26,bike,001 knn,009 bayesian selection,803886.1019024489,0.7665509301567506,31.789470672607422,1
27,bike,001 knn,013 bayesian weighting,552786.6063296904,0.8394703941714214,82.95853853225708,233
28,boston,001 knn,000 all,27.497817196850388,0.7423668171431235,0.0,0
