,dataset,base,method,PM1,PM2,Time,TriesToOpt
0,abalone,001 knn,000 all,5.909878529238979,0.4325728259549946,0.0,0
1,abalone,000 rf,000 all,4.6006330601441885,0.5582778557596171,0.0,0
2,abalone,001 knn,002 intercorrelation,6.32448793299312,0.39276479248345186,0.009893417358398438,0
3,abalone,001 knn,010 correlation weighting,5.6769532466521335,0.45493676020643303,0.009893417358398438,0
4,abalone,001 knn,003 feature importance selection,5.394691123021715,0.4820376893302969,1.0581369400024414,0
5,abalone,001 knn,011 feature importance weighting,5.563634151779395,0.4658169049422092,1.0581369400024414,0
6,abalone,001 knn,004 l1,6.26652228401659,0.3983302680220283,0.005906343460083008,0
7,abalone,001 knn,005 relieff selection,5.567773465148211,0.4654194756421425,0.23203468322753906,0
8,abalone,001 knn,012 relieff weighting,5.548050756808981,0.46731311873515624,0.23203468322753906,0
9,abalone,001 knn,006 forward selection,5.555334446044846,0.46661378740723114,2.940286874771118,0
10,abalone,001 knn,007 backward selection,5.5461072865646495,0.4674997178036693,3.309067726135254,0
11,abalone,001 knn,008 stepwise selection,5.555334446044846,0.46661378740723114,5.039100885391235,0
12,abalone,001 knn,009 bayesian selection,5.54511387524419,0.46759509854211334,32.800208568573,40
13,abalone,001 knn,013 bayesian weighting,5.139654791059143,0.506524579273695,84.04805564880371,364
14,bike,001 knn,000 all,877128.1358193348,0.776628796040744,0.0,0
15,bike,000 rf,000 all,460229.8244107055,0.8827969531720155,0.0,0
16,bike,001 knn,002 intercorrelation,981660.9917653308,0.7500082500424726,0.02111029624938965,0
17,bike,001 knn,010 correlation weighting,627810.5368346489,0.8401205140454564,0.02111029624938965,0
18,bike,001 knn,003 feature importance selection,688427.7894952102,0.8246836033427299,0.2402961254119873,0
19,bike,001 knn,011 feature importance weighting,748886.1384545976,0.8092871593741046,0.2402961254119873,0
20,bike,001 knn,004 l1,748886.1384545976,0.8092871593741046,0.007199525833129883,0
21,bike,001 knn,005 relieff selection,1834717.167189503,0.5327672596239147,0.04714822769165039,0
22,bike,001 knn,012 relieff weighting,1098598.8146798895,0.7202286303653547,0.04714822769165039,0
23,bike,001 knn,006 forward selection,1249175.4507058288,0.6818824833160066,15.389996528625488,0
24,bike,001 knn,007 backward selection,1126350.1593553936,0.7131614174707811,5.913085699081421,0
25,bike,001 knn,008 stepwise selection,1126350.1593553936,0.7131614174707811,5.123897552490234,0
26,bike,001 knn,009 bayesian selection,706822.9571316534,0.81999905319072,31.930399656295776,36
27,bike,001 knn,013 bayesian weighting,594072.7967179384,0.8487122343665638,82.9971649646759,103
28,boston,001 knn,000 all,21.712469795275595,0.7499901728638092,0.0,0
29,boston,000 rf,000 all,14.293620833093993,0.8354150537766252,0.0,0
30,boston,001 knn,002 intercorrelation,22.975947464566932,0.7354417665024704,0.023064851760864258,0
31,boston,001 knn,010 correlation weighting,16.0400194015748,0.8153060192755487,0.023064851760864258,0
32,boston,001 knn,003 feature importance selection,15.528811212598429,0.8211923634898027,0.2374129295349121,0
33,boston,001 knn,011 feature importance weighting,16.993051338582678,0.8043322630850643,0.2374129295349121,0
34,boston,001 knn,004 l1,17.082771275590552,0.8032991762850132,0.006455421447753906,0
35,boston,001 knn,005 relieff selection,17.005723338582676,0.8041863504109494,0.03433418273925781,0
36,boston,001 knn,012 relieff weighting,16.99304692913386,0.8043323138579864,0.03433418273925781,0
37,boston,001 knn,006 forward selection,16.978751622047245,0.8044969182206998,12.087135553359985,0
38,boston,001 knn,007 backward selection,16.91279559055118,0.8052563737864828,9.884803771972656,0
39,boston,001 knn,008 stepwise selection,16.913594960629922,0.805247169381038,10.556775093078613,0
40,boston,001 knn,009 bayesian selection,16.892754897637793,0.8054871338160055,32.858264207839966,127
41,boston,001 knn,013 bayesian weighting,13.109054740157482,0.8490548269999776,85.42974591255188,498
42,diabetes,001 knn,000 all,2996.4412925322004,0.4628626445529975,0.0,0
43,diabetes,000 rf,000 all,2927.514944660473,0.475218273314592,0.0,0
44,diabetes,001 knn,002 intercorrelation,2956.284733080188,0.470061046270949,0.01941061019897461,0
45,diabetes,001 knn,010 correlation weighting,2936.6209143027327,0.4735859515118541,0.01941061019897461,0
46,diabetes,001 knn,003 feature importance selection,3684.242405628769,0.3395684982992626,0.23128294944763184,0
47,diabetes,001 knn,011 feature importance weighting,2830.5743243243232,0.49259569651741675,0.23128294944763184,0
48,diabetes,001 knn,004 l1,2868.836627950264,0.4857368561209209,0.01673746109008789,0
49,diabetes,001 knn,005 relieff selection,2845.699705904251,0.4898843443937435,0.032959938049316406,0
50,diabetes,001 knn,012 relieff weighting,2855.3677127540755,0.48815127268474645,0.032959938049316406,0
51,diabetes,001 knn,006 forward selection,2910.7657471521106,0.478220708128824,4.604931831359863,0
52,diabetes,001 knn,007 backward selection,2868.854199240562,0.48573370631904556,4.613569498062134,0
53,diabetes,001 knn,008 stepwise selection,2839.379830243467,0.49101723536933095,2.314391851425171,0
54,diabetes,001 knn,009 bayesian selection,2837.0454731591094,0.4914356885504715,31.255435466766357,48
55,diabetes,001 knn,013 bayesian weighting,2530.5893455438913,0.5463705322125214,80.43911504745483,481
56,fire,001 knn,000 all,2.1212532212788977,-0.024064746005235893,0.0,0
57,fire,000 rf,000 all,2.2981158468696967,-0.10944765924567634,0.0,0
58,fire,001 knn,002 intercorrelation,2.13720382951795,-0.03176512586139757,0.009703874588012695,0
59,fire,001 knn,010 correlation weighting,2.143253139205249,-0.034685514962655484,0.009703874588012695,0
60,fire,001 knn,003 feature importance selection,2.202989974226155,-0.06352430995854874,0.2512702941894531,0
61,fire,001 knn,011 feature importance weighting,2.0785839823960357,-0.003465572441001763,0.2512702941894531,0
62,fire,001 knn,004 l1,-1.0,-1.0,0.0,0
63,fire,001 knn,005 relieff selection,2.0468199291860762,0.011868969779724958,0.03388547897338867,0
64,fire,001 knn,012 relieff weighting,2.1652059931832044,-0.04528356313885151,0.03388547897338867,0
65,fire,001 knn,006 forward selection,2.123002180873339,-0.024909080780965764,2.815692663192749,0
66,fire,001 knn,007 backward selection,2.2081678292160793,-0.06602399208132348,4.887028694152832,0
67,fire,001 knn,008 stepwise selection,2.1097846056924916,-0.01852811096812146,2.7795867919921875,0
68,fire,001 knn,009 bayesian selection,2.051252732524854,0.009728971791894137,32.46851897239685,35
69,fire,001 knn,013 bayesian weighting,1.9010004005987062,0.08226539252052278,83.68618893623352,480
70,machine,001 knn,000 all,1452.7333962264154,0.8650138451897732,0.0,0
71,machine,000 rf,000 all,1150.7824960911885,0.8930707419724975,0.0,0
72,machine,001 knn,002 intercorrelation,1452.7333962264154,0.8650138451897732,0.015281200408935547,0
73,machine,001 knn,010 correlation weighting,1320.3994339622643,0.8773101500473889,0.015281200408935547,0
74,machine,001 knn,003 feature importance selection,955.8028301886793,0.9111880065956757,0.12676668167114258,0
75,machine,001 knn,011 feature importance weighting,2233.099622641509,0.7925031997257359,0.12676668167114258,0
76,machine,001 knn,004 l1,2339.9309433962267,0.7825765681500895,0.005822658538818359,0
77,machine,001 knn,005 relieff selection,1976.2960377358488,0.8163650649227098,0.037262916564941406,0
78,machine,001 knn,012 relieff weighting,2412.143018867924,0.775866713180065,0.037262916564941406,0
79,machine,001 knn,006 forward selection,8406.075283018869,0.2189180874842659,3.4832377433776855,0
