,dataset,base,method,PM1,PM2,Time,TriesToOpt
0,australian,001 knn,000 all,0.8728323699421965,0.8728323699421965,0.0,0
1,australian,000 rf,000 all,0.8728323699421965,0.8728323699421965,0.0,0
2,australian,001 knn,003 feature importance selection,0.8554913294797688,0.8554913294797687,0.13720011711120605,0
3,australian,001 knn,011 feature importance weighting,0.838150289017341,0.8381502890173411,0.13720011711120605,0
4,australian,001 knn,004 l1,0.861271676300578,0.861271676300578,0.011918783187866211,0
5,australian,001 knn,005 relieff selection,0.8728323699421965,0.8728323699421965,0.04414963722229004,0
6,australian,001 knn,012 relieff weighting,0.8554913294797688,0.8554913294797687,0.04414963722229004,0
7,australian,001 knn,006 forward selection,0.838150289017341,0.8381502890173411,3.4988057613372803,0
8,australian,001 knn,007 backward selection,0.838150289017341,0.8381502890173411,7.474423408508301,0
9,australian,001 knn,008 stepwise selection,0.838150289017341,0.8381502890173411,5.181101322174072,0
10,australian,001 knn,009 bayesian selection,0.884393063583815,0.884393063583815,34.08432221412659,9
11,australian,001 knn,013 bayesian weighting,0.9075144508670521,0.9075144508670521,88.41506552696228,230
12,glass,001 knn,000 all,0.5370370370370371,0.5370370370370371,0.0,0
13,glass,000 rf,000 all,0.7407407407407407,0.7407407407407407,0.0,0
14,glass,001 knn,003 feature importance selection,0.42592592592592593,0.42592592592592593,0.15231847763061523,0
15,glass,001 knn,011 feature importance weighting,0.5740740740740741,0.5740740740740741,0.15231847763061523,0
16,glass,001 knn,004 l1,0.5925925925925926,0.5925925925925926,0.0038585662841796875,0
17,glass,001 knn,005 relieff selection,0.5,0.5,0.02216053009033203,0
18,glass,001 knn,012 relieff weighting,0.42592592592592593,0.42592592592592593,0.02216053009033203,0
19,glass,001 knn,006 forward selection,0.42592592592592593,0.42592592592592593,3.2089574337005615,0
20,glass,001 knn,007 backward selection,0.46296296296296297,0.46296296296296297,2.822388172149658,0
21,glass,001 knn,008 stepwise selection,0.4444444444444444,0.4444444444444444,4.2467310428619385,0
22,glass,001 knn,009 bayesian selection,0.5740740740740741,0.5740740740740741,30.318925619125366,10
23,glass,001 knn,013 bayesian weighting,0.5925925925925926,0.5925925925925926,77.56566429138184,328
24,breast_cancer,001 knn,000 all,0.9440559440559441,0.9440559440559441,0.0,0
25,breast_cancer,000 rf,000 all,0.958041958041958,0.958041958041958,0.0,0
26,breast_cancer,001 knn,003 feature importance selection,0.9230769230769231,0.9230769230769231,0.15949249267578125,0
27,breast_cancer,001 knn,011 feature importance weighting,0.9370629370629371,0.9370629370629371,0.15949249267578125,0
28,breast_cancer,001 knn,004 l1,0.9370629370629371,0.9370629370629371,0.021805763244628906,0
29,breast_cancer,001 knn,005 relieff selection,0.9300699300699301,0.9300699300699301,0.037648677825927734,0
30,breast_cancer,001 knn,012 relieff weighting,0.916083916083916,0.916083916083916,0.037648677825927734,0
31,breast_cancer,001 knn,006 forward selection,0.8601398601398601,0.8601398601398601,7.4369285106658936,0
32,breast_cancer,001 knn,007 backward selection,0.916083916083916,0.916083916083916,7.327728748321533,0
33,breast_cancer,001 knn,008 stepwise selection,0.8951048951048951,0.8951048951048951,7.423839807510376,0
34,breast_cancer,001 knn,009 bayesian selection,0.9440559440559441,0.9440559440559441,42.288472414016724,10
35,breast_cancer,001 knn,013 bayesian weighting,0.965034965034965,0.965034965034965,110.75322532653809,170
36,ecoli,001 knn,000 all,0.8809523809523809,0.8809523809523809,0.0,0
37,ecoli,000 rf,000 all,0.9523809523809523,0.9523809523809523,0.0,0
38,ecoli,001 knn,003 feature importance selection,0.8690476190476191,0.8690476190476191,0.15554332733154297,0
39,ecoli,001 knn,011 feature importance weighting,0.9047619047619048,0.9047619047619048,0.15554332733154297,0
40,ecoli,001 knn,004 l1,0.9047619047619048,0.9047619047619048,0.0036067962646484375,0
41,ecoli,001 knn,005 relieff selection,0.8452380952380952,0.8452380952380952,0.0302734375,0
42,ecoli,001 knn,012 relieff weighting,0.8452380952380952,0.8452380952380952,0.0302734375,0
43,ecoli,001 knn,006 forward selection,0.6666666666666666,0.6666666666666666,2.499272584915161,0
44,ecoli,001 knn,007 backward selection,0.8571428571428571,0.8571428571428571,2.1642305850982666,0
45,ecoli,001 knn,008 stepwise selection,0.8571428571428571,0.8571428571428571,3.374321222305298,0
46,ecoli,001 knn,009 bayesian selection,0.8571428571428571,0.8571428571428571,30.05195951461792,37
47,ecoli,001 knn,013 bayesian weighting,0.8928571428571429,0.8928571428571429,75.66802763938904,231
48,ionosphere,001 knn,000 all,0.8181818181818182,0.8181818181818182,0.0,0
49,ionosphere,000 rf,000 all,0.9318181818181818,0.9318181818181818,0.0,0
50,ionosphere,001 knn,003 feature importance selection,0.6818181818181818,0.6818181818181818,0.16814756393432617,0
51,ionosphere,001 knn,011 feature importance weighting,0.8409090909090909,0.8409090909090909,0.16814756393432617,0
52,ionosphere,001 knn,004 l1,0.8522727272727273,0.8522727272727273,0.0038945674896240234,0
53,ionosphere,001 knn,005 relieff selection,0.8409090909090909,0.8409090909090909,0.02274799346923828,0
54,ionosphere,001 knn,012 relieff weighting,0.8522727272727273,0.8522727272727273,0.02274799346923828,0
55,ionosphere,001 knn,006 forward selection,0.7727272727272727,0.7727272727272727,8.140812635421753,0
56,ionosphere,001 knn,007 backward selection,0.8522727272727273,0.8522727272727273,8.043569087982178,0
57,ionosphere,001 knn,008 stepwise selection,0.8181818181818182,0.8181818181818182,8.176352500915527,0
58,ionosphere,001 knn,009 bayesian selection,0.8863636363636364,0.8863636363636365,44.479329109191895,36
59,ionosphere,001 knn,013 bayesian weighting,0.9090909090909091,0.9090909090909091,117.38635444641113,162
60,iris,001 knn,000 all,0.9736842105263158,0.9736842105263158,0.0,0
61,iris,000 rf,000 all,0.9473684210526315,0.9473684210526315,0.0,0
62,iris,001 knn,003 feature importance selection,0.9473684210526315,0.9473684210526315,0.1406087875366211,0
63,iris,001 knn,011 feature importance weighting,0.9473684210526315,0.9473684210526315,0.1406087875366211,0
64,iris,001 knn,004 l1,0.9473684210526315,0.9473684210526315,0.01207733154296875,0
65,iris,001 knn,005 relieff selection,0.9473684210526315,0.9473684210526315,0.03372383117675781,0
66,iris,001 knn,012 relieff weighting,0.9473684210526315,0.9473684210526315,0.03372383117675781,0
67,iris,001 knn,006 forward selection,0.21052631578947367,0.21052631578947367,0.9299941062927246,0
68,iris,001 knn,007 backward selection,0.9473684210526315,0.9473684210526315,0.8225376605987549,0
69,iris,001 knn,008 stepwise selection,0.21052631578947367,0.21052631578947367,0.8357076644897461,0
