,dataset,base,method,PM1,PM2,Time,TriesToOpt
0,abalone,001 knn,000 all,6.259358720732709,0.4299546468183265,0.0,0
1,abalone,000 rf,000 all,5.081303751943402,0.5372411582187014,0.0,0
2,abalone,001 knn,002 intercorrelation,6.618938715636589,0.397207377595186,0.021880626678466797,0
3,abalone,001 knn,010 correlation weighting,6.112803488894708,0.44330156183327807,0.021880626678466797,0
4,abalone,001 knn,003 feature importance selection,5.866157261261006,0.46576385265496834,1.0648226737976074,0
5,abalone,001 knn,011 feature importance weighting,6.081679365674812,0.44613606335411105,1.0648226737976074,0
6,abalone,001 knn,004 l1,6.66013059245916,0.3934559968197461,0.015362024307250977,0
7,abalone,001 knn,005 relieff selection,6.090772995349792,0.44530789843002583,0.22980141639709473,0
8,abalone,001 knn,012 relieff weighting,6.0639585648410295,0.4477499124112829,0.22980141639709473,0
9,abalone,001 knn,006 forward selection,6.0688565230316245,0.4473038510124725,2.965062379837036,0
10,abalone,001 knn,007 backward selection,6.064317217448544,0.4477172496000523,3.7821033000946045,0
11,abalone,001 knn,008 stepwise selection,6.063401066292008,0.4478006842988602,3.0254809856414795,0
12,abalone,001 knn,009 bayesian selection,6.060935465091588,0.44802522878812934,32.996514320373535,38
13,abalone,001 knn,013 bayesian weighting,5.6975599015104335,0.4811181638188542,83.71804070472717,393
14,bike,001 knn,000 all,731133.1969700803,0.7914862646241109,0.0,0
15,bike,000 rf,000 all,334792.207266525,0.904519759188641,0.0,0
16,bike,001 knn,002 intercorrelation,822376.158537408,0.7654644524262703,0.021361589431762695,0
17,bike,001 knn,010 correlation weighting,482462.120657087,0.862405401132813,0.021361589431762695,0
18,bike,001 knn,003 feature importance selection,550871.0559729812,0.8428956829379376,0.237396240234375,0
19,bike,001 knn,011 feature importance weighting,615098.7358623424,0.8245784276091447,0.237396240234375,0
20,bike,001 knn,004 l1,615098.7358623424,0.8245784276091447,0.007060050964355469,0
21,bike,001 knn,005 relieff selection,1709117.3852290357,0.5125724674151781,0.04665851593017578,0
22,bike,001 knn,012 relieff weighting,1067324.1568171086,0.6956071100079402,0.04665851593017578,0
