,dataset,base,method,PM1,PM2,Time,TriesToOpt
0,abalone,001 knn,000 all,6.3760055322966505,0.4176180206113149,0.0,0
1,abalone,000 rf,000 all,4.831311723509471,0.5587097799195735,0.0,0
2,abalone,001 knn,002 intercorrelation,6.740744152734916,0.3843029303632953,0.021522998809814453,0
3,abalone,001 knn,010 correlation weighting,6.075354715502109,0.44507935465544657,0.021522998809814453,0
4,abalone,001 knn,003 feature importance selection,5.710498380035956,0.47840519695043326,1.0783019065856934,0
5,abalone,001 knn,011 feature importance weighting,5.869987445499844,0.46383752489224195,1.0783019065856934,0
6,abalone,001 knn,004 l1,6.549424939306645,0.4017779563254056,0.015419244766235352,0
7,abalone,001 knn,005 relieff selection,5.881703474915772,0.46276738711283416,0.2337958812713623,0
8,abalone,001 knn,012 relieff weighting,5.851404219515302,0.4655349098580305,0.2337958812713623,0
9,abalone,001 knn,006 forward selection,5.851451531135868,0.4655305884321639,2.9557995796203613,0
10,abalone,001 knn,007 backward selection,5.845022392839954,0.46611782353846554,3.2692739963531494,0
11,abalone,001 knn,008 stepwise selection,5.845022392839954,0.46611782353846554,3.9819400310516357,0
12,abalone,001 knn,009 bayesian selection,5.8407824178604795,0.46650510127977185,32.88175940513611,170
13,abalone,001 knn,013 bayesian weighting,5.507040141665016,0.49698899694640386,83.56254148483276,316
14,bike,001 knn,000 all,728327.3116103354,0.7775418252723817,0.0,0
15,bike,000 rf,000 all,359391.97438268096,0.8902283611249494,0.0,0
16,bike,001 knn,002 intercorrelation,827782.0004553733,0.7471646745107922,0.0065135955810546875,0
17,bike,001 knn,010 correlation weighting,492237.46218714153,0.8496524218917502,0.0065135955810546875,0
18,bike,001 knn,003 feature importance selection,576678.8140010455,0.8238609011062386,0.2677905559539795,0
19,bike,001 knn,011 feature importance weighting,659938.1353007151,0.7984304162814512,0.2677905559539795,0
20,bike,001 knn,004 l1,659938.1353007151,0.7984304162814512,0.019708633422851562,0
21,bike,001 knn,005 relieff selection,1690758.9194579371,0.4835795155128225,0.04718470573425293,0
22,bike,001 knn,012 relieff weighting,1117777.1247807462,0.6585894075821151,0.04718470573425293,0
23,bike,001 knn,006 forward selection,656074.7273493895,0.7996104443641272,8.924171209335327,0
24,bike,001 knn,007 backward selection,1149333.2855149093,0.6489509856714879,5.932213306427002,0
25,bike,001 knn,008 stepwise selection,1120133.4304754434,0.6578697044272469,3.846461057662964,0
26,bike,001 knn,009 bayesian selection,546083.137577582,0.8332059554838807,31.794636726379395,100
27,bike,001 knn,013 bayesian weighting,450099.95646124263,0.8625227790264187,81.77632093429565,274
28,boston,001 knn,000 all,31.03825587401575,0.6355109184123067,0.0,0
29,boston,000 rf,000 all,12.750731173322944,0.850265352737594,0.0,0
30,boston,001 knn,002 intercorrelation,30.91058406299213,0.6370101966363642,0.006663322448730469,0
31,boston,001 knn,010 correlation weighting,25.787232251968497,0.6971748464746299,0.006663322448730469,0
32,boston,001 knn,003 feature importance selection,24.142675149606305,0.716487243095483,0.2674586772918701,0
33,boston,001 knn,011 feature importance weighting,22.706845858267712,0.7333485030142414,0.2674586772918701,0
34,boston,001 knn,004 l1,22.97652938582677,0.7301815498942492,0.016809701919555664,0
35,boston,001 knn,005 relieff selection,22.710006803149604,0.7333113833416145,0.03769350051879883,0
36,boston,001 knn,012 relieff weighting,22.6876448503937,0.7335739846828623,0.03769350051879883,0
37,boston,001 knn,006 forward selection,22.985350425196856,0.7300779624841929,6.008832216262817,0
38,boston,001 knn,007 backward selection,22.985350425196856,0.7300779624841929,10.188766241073608,0
39,boston,001 knn,008 stepwise selection,22.794734110236217,0.7323164118950634,10.534604787826538,0
40,boston,001 knn,009 bayesian selection,22.67057184251969,0.733774476778333,32.649179458618164,149
41,boston,001 knn,013 bayesian weighting,19.27708220472441,0.7736249737417542,85.15746259689331,487
42,diabetes,001 knn,000 all,3751.674558856377,0.3766390702139747,0.0,0
43,diabetes,000 rf,000 all,3687.5326857641207,0.3872965878162462,0.0,0
44,diabetes,001 knn,002 intercorrelation,3661.568703000522,0.39161064336199136,0.019901514053344727,0
45,diabetes,001 knn,010 correlation weighting,3778.6028404437498,0.37216479122615087,0.019901514053344727,0
46,diabetes,001 knn,003 feature importance selection,4511.387610751247,0.25040865577628824,0.22577333450317383,0
47,diabetes,001 knn,011 feature importance weighting,3473.8921710967165,0.4227941097291368,0.22577333450317383,0
48,diabetes,001 knn,004 l1,3480.514816469362,0.4216937215391777,0.017491817474365234,0
49,diabetes,001 knn,005 relieff selection,3489.5162869481055,0.4201980787484604,0.031903982162475586,0
50,diabetes,001 knn,012 relieff weighting,3484.5670836125387,0.4210204155328907,0.031903982162475586,0
51,diabetes,001 knn,006 forward selection,3512.0403357903356,0.41645558674693717,6.946279764175415,0
52,diabetes,001 knn,007 backward selection,3492.2089755044294,0.4197506740453707,4.636584043502808,0
53,diabetes,001 knn,008 stepwise selection,3460.6719529446805,0.4249907201626759,2.3070931434631348,0
54,diabetes,001 knn,009 bayesian selection,3424.788883925247,0.4309528853016342,31.1094388961792,169
55,diabetes,001 knn,013 bayesian weighting,3218.6300536073263,0.46520728507285325,80.32179880142212,326
56,fire,001 knn,000 all,1.8815369411203522,-0.006351667303067909,0.0,0
57,fire,000 rf,000 all,2.1201058105199824,-0.1339517022744614,0.0,0
58,fire,001 knn,002 intercorrelation,1.858607957555545,0.005912041336247453,0.006768465042114258,0
59,fire,001 knn,010 correlation weighting,1.8789912514013496,-0.004990089415774612,0.006768465042114258,0
60,fire,001 knn,003 feature importance selection,1.9429777065334979,-0.03921364059872823,0.2549922466278076,0
61,fire,001 knn,011 feature importance weighting,1.8645107374718888,0.002754902998586828,0.2549922466278076,0
62,fire,001 knn,004 l1,-1.0,-1.0,0.0,0
63,fire,001 knn,005 relieff selection,1.9021360002737497,-0.017369201464024986,0.04567766189575195,0
64,fire,001 knn,012 relieff weighting,1.9408331915022756,-0.03806663347382866,0.04567766189575195,0
65,fire,001 knn,006 forward selection,1.9427523991242341,-0.03909313353771182,2.7448315620422363,0
66,fire,001 knn,007 backward selection,1.9759663554069689,-0.05685782343158041,3.8224782943725586,0
67,fire,001 knn,008 stepwise selection,1.9527444900637803,-0.04443746516208513,4.1440863609313965,0
68,fire,001 knn,009 bayesian selection,1.8021369135802052,0.03611592839099165,32.52247595787048,176
69,fire,001 knn,013 bayesian weighting,1.7574791731314021,0.06000139700787699,82.9641981124878,467
70,machine,001 knn,000 all,1380.7256603773585,0.8815811156231984,0.0,0
71,machine,000 rf,000 all,1224.3154920869151,0.894995741110118,0.0,0
72,machine,001 knn,002 intercorrelation,1380.7256603773585,0.8815811156231984,0.01589679718017578,0
73,machine,001 knn,010 correlation weighting,1861.0245283018867,0.8403879534047757,0.01589679718017578,0
74,machine,001 knn,003 feature importance selection,3478.4641509433964,0.7016671335080156,0.1544957160949707,0
75,machine,001 knn,011 feature importance weighting,1649.1898113207549,0.8585561033689946,0.1544957160949707,0
76,machine,001 knn,004 l1,1649.1898113207549,0.8585561033689946,0.005760669708251953,0
77,machine,001 knn,005 relieff selection,3156.301509433962,0.7292976336792112,0.022585630416870117,0
78,machine,001 knn,012 relieff weighting,1726.2992452830185,0.8519427598158356,0.022585630416870117,0
79,machine,001 knn,006 forward selection,1840.447735849056,0.8421527361391323,4.1672515869140625,0
80,machine,001 knn,007 backward selection,1723.371320754717,0.852193875273548,1.2855703830718994,0
81,machine,001 knn,008 stepwise selection,3292.568490566037,0.7176106024708213,1.3941333293914795,0
82,machine,001 knn,009 bayesian selection,1722.3833962264152,0.8522786052991043,28.537346601486206,31
83,machine,001 knn,013 bayesian weighting,1083.0539622641509,0.9071111332166139,73.8620126247406,315
84,student,001 knn,000 all,20.155012731190016,0.08259515995247457,0.0,0
85,student,000 rf,000 all,14.885714313459868,0.32244020180648614,0.0,0
86,student,001 knn,002 intercorrelation,20.155012731190016,0.08259515995247457,0.04164838790893555,0
87,student,001 knn,010 correlation weighting,17.96533199026274,0.18226384965649378,0.04164838790893555,0
88,student,001 knn,003 feature importance selection,21.25216150423907,0.032655742494811846,0.2090160846710205,0
89,student,001 knn,011 feature importance weighting,17.511318167827863,0.20292940237557877,0.2090160846710205,0
90,student,001 knn,004 l1,19.828003021908838,0.09747980894963626,0.006667137145996094,0
91,student,001 knn,005 relieff selection,17.798875178376566,0.18984053972957626,0.05735611915588379,0
92,student,001 knn,012 relieff weighting,18.478692744620727,0.15889697576662265,0.05735611915588379,0
93,student,001 knn,006 forward selection,20.80743725342063,0.05289845757660261,13.887054204940796,0
94,student,001 knn,007 backward selection,19.0284842888721,0.1338718651184473,19.217071771621704,0
95,student,001 knn,008 stepwise selection,18.648898961918352,0.15114962230981321,24.363449573516846,0
96,student,001 knn,009 bayesian selection,16.09004169114972,0.2676222872742544,42.565248012542725,177
97,student,001 knn,013 bayesian weighting,14.68079688855312,0.33176752101619356,111.01901412010193,300
