,dataset,base,method,PM1,PM2,Time,TriesToOpt
0,australian,001 knn,000 all,0.8497109826589595,0.8497109826589595,0.0,0
1,australian,000 rf,000 all,0.8670520231213873,0.8670520231213873,0.0,0
2,australian,001 knn,003 feature importance selection,0.8208092485549133,0.8208092485549133,0.15432977676391602,0
3,australian,001 knn,011 feature importance weighting,0.838150289017341,0.8381502890173411,0.15432977676391602,0
4,australian,001 knn,004 l1,0.838150289017341,0.8381502890173411,0.011837959289550781,0
5,australian,001 knn,005 relieff selection,0.838150289017341,0.8381502890173411,0.059474945068359375,0
6,australian,001 knn,012 relieff weighting,0.8497109826589595,0.8497109826589595,0.059474945068359375,0
7,australian,001 knn,006 forward selection,0.8265895953757225,0.8265895953757225,3.454124927520752,0
8,australian,001 knn,007 backward selection,0.8439306358381503,0.8439306358381503,6.244389295578003,0
9,australian,001 knn,008 stepwise selection,0.8439306358381503,0.8439306358381503,3.498897075653076,0
10,australian,001 knn,009 bayesian selection,0.8728323699421965,0.8728323699421965,34.189122915267944,84
11,australian,001 knn,013 bayesian weighting,0.884393063583815,0.884393063583815,88.23338460922241,258
12,glass,001 knn,000 all,0.6296296296296297,0.6296296296296297,0.0,0
13,glass,000 rf,000 all,0.8333333333333334,0.8333333333333334,0.0,0
14,glass,001 knn,003 feature importance selection,0.6851851851851852,0.6851851851851852,0.15506315231323242,0
15,glass,001 knn,011 feature importance weighting,0.7222222222222222,0.7222222222222222,0.15506315231323242,0
16,glass,001 knn,004 l1,0.6851851851851852,0.6851851851851852,0.012166500091552734,0
17,glass,001 knn,005 relieff selection,0.6481481481481481,0.6481481481481481,0.015564203262329102,0
18,glass,001 knn,012 relieff weighting,0.7222222222222222,0.7222222222222222,0.015564203262329102,0
19,glass,001 knn,006 forward selection,0.6296296296296297,0.6296296296296297,4.255534410476685,0
20,glass,001 knn,007 backward selection,0.5925925925925926,0.5925925925925926,2.847444534301758,0
21,glass,001 knn,008 stepwise selection,0.6851851851851852,0.6851851851851852,3.1925299167633057,0
22,glass,001 knn,009 bayesian selection,0.7592592592592593,0.7592592592592593,30.674163103103638,11
23,glass,001 knn,013 bayesian weighting,0.8518518518518519,0.8518518518518519,78.04179668426514,138
24,breast_cancer,001 knn,000 all,0.965034965034965,0.965034965034965,0.0,0
25,breast_cancer,000 rf,000 all,0.9790209790209791,0.9790209790209791,0.0,0
26,breast_cancer,001 knn,003 feature importance selection,0.951048951048951,0.951048951048951,0.15860390663146973,0
27,breast_cancer,001 knn,011 feature importance weighting,0.965034965034965,0.965034965034965,0.15860390663146973,0
28,breast_cancer,001 knn,004 l1,0.951048951048951,0.951048951048951,0.016426801681518555,0
29,breast_cancer,001 knn,005 relieff selection,0.958041958041958,0.958041958041958,0.05695986747741699,0
30,breast_cancer,001 knn,012 relieff weighting,0.9300699300699301,0.9300699300699301,0.05695986747741699,0
31,breast_cancer,001 knn,006 forward selection,0.958041958041958,0.958041958041958,14.696734189987183,0
32,breast_cancer,001 knn,007 backward selection,0.9300699300699301,0.9300699300699301,7.332021951675415,0
33,breast_cancer,001 knn,008 stepwise selection,0.958041958041958,0.958041958041958,7.357599258422852,0
34,breast_cancer,001 knn,009 bayesian selection,0.972027972027972,0.972027972027972,42.44366097450256,37
