,dataset,base,method,PM1,PM2,Time,TriesToOpt
0,abalone,001 knn,000 all,6.0528251385507215,0.4456144017741238,0.0,0
1,abalone,000 rf,000 all,4.8184377069815625,0.5586734442920487,0.0,0
2,abalone,001 knn,002 intercorrelation,6.397564325224371,0.41403932140070765,0.02192997932434082,0
3,abalone,001 knn,010 correlation weighting,5.854811297634551,0.4637507297103376,0.02192997932434082,0
4,abalone,001 knn,003 feature importance selection,5.630836913592481,0.48426481528892185,1.0688667297363281,0
5,abalone,001 knn,011 feature importance weighting,5.688123234938138,0.4790178916123894,1.0688667297363281,0
6,abalone,001 knn,004 l1,6.404876857075112,0.4133695577363323,0.015490055084228516,0
7,abalone,001 knn,005 relieff selection,5.703270695018544,0.4776305173654789,0.23025202751159668,0
8,abalone,001 knn,012 relieff weighting,5.678609330320489,0.4798892816793726,0.23025202751159668,0
9,abalone,001 knn,006 forward selection,5.68019817353699,0.47974375760145793,2.9705324172973633,0
10,abalone,001 knn,007 backward selection,5.68019817353699,0.47974375760145793,4.398406744003296,0
11,abalone,001 knn,008 stepwise selection,5.68019817353699,0.47974375760145793,2.950505018234253,0
12,abalone,001 knn,009 bayesian selection,5.66505666335183,0.481130586890244,32.75318431854248,45
13,abalone,001 knn,013 bayesian weighting,5.348487687034625,0.5101255235186939,83.51011085510254,398
14,bike,001 knn,000 all,805869.7961866693,0.785740724191424,0.0,0
15,bike,000 rf,000 all,602502.3413553042,0.8398107039839269,0.0,0
16,bike,001 knn,002 intercorrelation,1071476.811264589,0.7151229060655162,0.021303892135620117,0
17,bike,001 knn,010 correlation weighting,808541.568449369,0.7850303712375842,0.021303892135620117,0
18,bike,001 knn,003 feature importance selection,917702.2523148148,0.7560074581287256,0.27008795738220215,0
19,bike,001 knn,011 feature importance weighting,1079762.7587575053,0.7129198937208162,0.27008795738220215,0
20,bike,001 knn,004 l1,1079762.7587575053,0.7129198937208162,0.02783989906311035,0
21,bike,001 knn,005 relieff selection,1868923.277216994,0.5031031690067855,0.048226118087768555,0
22,bike,001 knn,012 relieff weighting,1223952.6585837887,0.6745836467713966,0.048226118087768555,0
23,bike,001 knn,006 forward selection,1479384.1660848008,0.606671224597452,8.93673062324524,0
24,bike,001 knn,007 backward selection,1272842.5569596235,0.6615851273208242,4.445848226547241,0
25,bike,001 knn,008 stepwise selection,1267732.6752175675,0.6629437085292292,6.38530707359314,0
26,bike,001 knn,009 bayesian selection,1077201.1109045066,0.7136009675325625,31.791656970977783,38
27,bike,001 knn,013 bayesian weighting,692269.0802047492,0.8159441233668212,82.50498604774475,270
28,boston,001 knn,000 all,17.770019023622044,0.747233874684645,0.0,0
29,boston,000 rf,000 all,6.926739338636347,0.9014719645843304,0.0,0
30,boston,001 knn,002 intercorrelation,17.515806110236213,0.7508498760539315,0.011812925338745117,0
31,boston,001 knn,010 correlation weighting,12.072255370078738,0.8282805882393302,0.011812925338745117,0
32,boston,001 knn,003 feature importance selection,11.763886362204726,0.8326669222766793,0.2677335739135742,0
