,dataset,base,method,PM1,PM2,Time,TriesToOpt
0,abalone,001 knn,000 all,6.725585677606806,0.4145691346864556,0.0,0
1,abalone,000 rf,000 all,5.298550417265018,0.5387858984512,0.0,0
2,abalone,001 knn,002 intercorrelation,7.111682674612836,0.3809611918414496,0.021584510803222656,0
3,abalone,001 knn,010 correlation weighting,6.415444578827042,0.44156547084680886,0.021584510803222656,0
4,abalone,001 knn,003 feature importance selection,6.050401606869851,0.47334075900663064,1.0598013401031494,0
5,abalone,001 knn,011 feature importance weighting,6.219049374840746,0.4586607573727014,1.0598013401031494,0
6,abalone,001 knn,004 l1,6.8677364607811215,0.40219557199795686,0.015453815460205078,0
7,abalone,001 knn,005 relieff selection,6.234970100117494,0.4572749324911274,0.24657893180847168,0
8,abalone,001 knn,012 relieff weighting,6.208195283967044,0.4596055553601155,0.24657893180847168,0
9,abalone,001 knn,006 forward selection,6.199557407420515,0.4603574422267037,2.9612953662872314,0
10,abalone,001 knn,007 backward selection,6.204069241740041,0.45996470809224366,2.687804698944092,0
11,abalone,001 knn,008 stepwise selection,6.204069241740041,0.45996470809224366,3.010934352874756,0
12,abalone,001 knn,009 bayesian selection,6.193139239935166,0.46091611377217,32.75931000709534,39
13,abalone,001 knn,013 bayesian weighting,5.8658526222006735,0.489404887391366,83.42232823371887,342
14,bike,001 knn,000 all,876407.1732737976,0.7548424230885542,0.0,0
15,bike,000 rf,000 all,610849.9436868383,0.8291268070167042,0.0,0
16,bike,001 knn,002 intercorrelation,1062877.4172232342,0.7026810595502295,0.021230697631835938,0
17,bike,001 knn,010 correlation weighting,827843.501564292,0.7684271499658476,0.021230697631835938,0
18,bike,001 knn,003 feature importance selection,805415.3303944882,0.7747009873626879,0.2647693157196045,0
19,bike,001 knn,011 feature importance weighting,983513.6471952371,0.7248815049002386,0.2647693157196045,0
20,bike,001 knn,004 l1,983513.6471952371,0.7248815049002386,0.0074613094329833984,0
21,bike,001 knn,005 relieff selection,1952360.6524531133,0.4538657128686867,0.0736844539642334,0
22,bike,001 knn,012 relieff weighting,1312702.8027769346,0.6327973479136304,0.0736844539642334,0
23,bike,001 knn,006 forward selection,1653936.6465416919,0.5373439275758534,8.953355073928833,0
24,bike,001 knn,007 backward selection,1322589.995003542,0.630031601394603,4.487990379333496,0
25,bike,001 knn,008 stepwise selection,1328244.41758163,0.6284498884872346,10.202361583709717,0
26,bike,001 knn,009 bayesian selection,901793.8240192607,0.7477410095305086,31.97653341293335,50
27,bike,001 knn,013 bayesian weighting,703946.7300099507,0.803084821910671,82.473557472229,495
28,boston,001 knn,000 all,20.91331918110236,0.7149574571330775,0.0,0
29,boston,000 rf,000 all,7.655391998578454,0.8956592024909327,0.0,0
30,boston,001 knn,002 intercorrelation,20.08483527559055,0.726249455170615,0.007257223129272461,0
31,boston,001 knn,010 correlation weighting,17.164942866141725,0.7660467513377004,0.007257223129272461,0
32,boston,001 knn,003 feature importance selection,17.381701921259836,0.7630923875791188,0.26521730422973633,0
33,boston,001 knn,011 feature importance weighting,16.65496743307087,0.7729975702384864,0.26521730422973633,0
34,boston,001 knn,004 l1,17.078655748031498,0.7672228200119174,0.006369829177856445,0
35,boston,001 knn,005 relieff selection,16.66312554330709,0.772886377535569,0.03391289710998535,0
36,boston,001 knn,012 relieff weighting,16.95704932283465,0.7688802807127701,0.03391289710998535,0
37,boston,001 knn,006 forward selection,15.928603716535434,0.7828976993865471,16.56079626083374,0
38,boston,001 knn,007 backward selection,16.936523464566932,0.7691600422745046,5.336909770965576,0
39,boston,001 knn,008 stepwise selection,16.936523464566932,0.7691600422745046,10.520724773406982,0
