,dataset,base,method,PM1,PM2,Time,TriesToOpt
0,abalone,001 knn,000 all,6.091953507651255,0.42237815410175095,0.0,0
1,abalone,000 rf,000 all,4.769759006292184,0.5477449067455996,0.0,0
2,abalone,001 knn,002 intercorrelation,6.481004727180713,0.38548941499838685,0.021643400192260742,0
3,abalone,001 knn,010 correlation weighting,5.8543676654822905,0.4449053734149919,0.021643400192260742,0
4,abalone,001 knn,003 feature importance selection,5.555246192951785,0.473267227604107,1.0578126907348633,0
5,abalone,001 knn,011 feature importance weighting,5.66595907887659,0.46276974408715477,1.0578126907348633,0
6,abalone,001 knn,004 l1,6.381896901807707,0.39488653941225804,0.015354394912719727,0
7,abalone,001 knn,005 relieff selection,5.669171845361117,0.46246511863246254,0.231917142868042,0
8,abalone,001 knn,012 relieff weighting,5.6429608094334816,0.46495037511651327,0.231917142868042,0
9,abalone,001 knn,006 forward selection,5.641252747126356,0.465112328765948,2.918729543685913,0
10,abalone,001 knn,007 backward selection,5.641252747126356,0.465112328765948,4.445709943771362,0
11,abalone,001 knn,008 stepwise selection,5.641252747126356,0.465112328765948,7.027840614318848,0
12,abalone,001 knn,009 bayesian selection,5.632510072796637,0.46594128448238237,32.767553091049194,60
13,abalone,001 knn,013 bayesian weighting,5.327913988845163,0.4948222258822885,83.49046754837036,155
14,bike,001 knn,000 all,900142.0873684478,0.7837986375231367,0.0,0
15,bike,000 rf,000 all,360008.07670291007,0.9135311660480274,0.0,0
16,bike,001 knn,002 intercorrelation,970558.4848124535,0.7668856175880131,0.02127838134765625,0
17,bike,001 knn,010 correlation weighting,512099.42880574113,0.8770009804173217,0.02127838134765625,0
18,bike,001 knn,003 feature importance selection,702763.1575001685,0.8312062570096367,0.26204562187194824,0
19,bike,001 knn,011 feature importance weighting,712992.0385085678,0.8287494248698409,0.26204562187194824,0
20,bike,001 knn,004 l1,712992.0385085678,0.8287494248698409,0.007336616516113281,0
21,bike,001 knn,005 relieff selection,1890183.8598251026,0.5460046457546763,0.07349729537963867,0
