,dataset,base,method,PM1,PM2,Time,TriesToOpt
0,abalone,001 knn,000 all,5.731068119001443,0.45960634675260126,0.0,0
1,abalone,000 rf,000 all,4.78854831752354,0.5484783873919299,0.0,0
2,abalone,001 knn,002 intercorrelation,6.090386185803063,0.4257255415056812,0.02148151397705078,0
3,abalone,001 knn,010 correlation weighting,5.507972373021715,0.48064248219727024,0.02148151397705078,0
4,abalone,001 knn,003 feature importance selection,5.3089017953200655,0.49941323740459254,1.0702736377716064,0
5,abalone,001 knn,011 feature importance weighting,5.3859570306970355,0.49214754813296435,1.0702736377716064,0
6,abalone,001 knn,004 l1,6.085750686560402,0.42616263182084624,0.007923126220703125,0
7,abalone,001 knn,005 relieff selection,5.406730570163641,0.4901887703536497,0.22177362442016602,0
8,abalone,001 knn,012 relieff weighting,5.3849347767617,0.4922439384614671,0.22177362442016602,0
9,abalone,001 knn,006 forward selection,5.39986611629767,0.49083603317188107,2.9757096767425537,0
10,abalone,001 knn,007 backward selection,5.396456671491464,0.49115751640958016,4.20750093460083,0
11,abalone,001 knn,008 stepwise selection,5.39986611629767,0.49083603317188107,4.990721702575684,0
12,abalone,001 knn,009 bayesian selection,5.379596747508564,0.49274727170918753,33.00415825843811,46
13,abalone,001 knn,013 bayesian weighting,5.115936761239772,0.5176082889290938,83.44364047050476,323
14,bike,001 knn,000 all,764196.5635414559,0.7978060346369243,0.0,0
15,bike,000 rf,000 all,347185.3405417694,0.9081404129917132,0.0,0
16,bike,001 knn,002 intercorrelation,916436.1950473925,0.7575259074443229,0.02217841148376465,0
17,bike,001 knn,010 correlation weighting,483256.5070920192,0.8721381983142822,0.02217841148376465,0
18,bike,001 knn,003 feature importance selection,573585.2993363354,0.848238670939157,0.24528241157531738,0
19,bike,001 knn,011 feature importance weighting,749739.3427401672,0.8016311798173679,0.24528241157531738,0
20,bike,001 knn,004 l1,749739.3427401672,0.8016311798173679,0.007503509521484375,0
21,bike,001 knn,005 relieff selection,1652062.9770289415,0.562891041007817,0.07641720771789551,0
22,bike,001 knn,012 relieff weighting,1026487.9724414762,0.7284079993979369,0.07641720771789551,0
23,bike,001 knn,006 forward selection,747494.4196729745,0.8022251499011736,12.809559106826782,0
24,bike,001 knn,007 backward selection,1024579.215901808,0.7289130252932114,4.444639205932617,0
25,bike,001 knn,008 stepwise selection,1035902.1514243068,0.7259171609540227,5.141040563583374,0
26,bike,001 knn,009 bayesian selection,588736.0487839844,0.8442300293733715,31.844303369522095,47
27,bike,001 knn,013 bayesian weighting,447721.48359812447,0.8815401868238928,82.73400950431824,364
28,boston,001 knn,000 all,19.630184188976376,0.7333515350885247,0.0,0
29,boston,000 rf,000 all,13.238446228895231,0.8201743126419387,0.0,0
30,boston,001 knn,002 intercorrelation,19.918854047244093,0.7294303607463846,0.014405012130737305,0
31,boston,001 knn,010 correlation weighting,19.02255218897639,0.741605361872385,0.014405012130737305,0
32,boston,001 knn,003 feature importance selection,19.022018393700783,0.7416126127310345,0.27040553092956543,0
33,boston,001 knn,011 feature importance weighting,22.132438551181107,0.6993619261232342,0.27040553092956543,0
34,boston,001 knn,004 l1,22.21943546456693,0.6981801953160728,0.007135152816772461,0
35,boston,001 knn,005 relieff selection,22.034384881889768,0.7006938474207509,0.059281349182128906,0
36,boston,001 knn,012 relieff weighting,22.17507943307087,0.6987827096681608,0.059281349182128906,0
37,boston,001 knn,006 forward selection,21.926810204724415,0.7021550982298796,7.56387996673584,0
38,boston,001 knn,007 backward selection,22.129256062992127,0.6994051557527691,10.2249276638031,0
39,boston,001 knn,008 stepwise selection,22.191965354330712,0.6985533381584894,9.026608943939209,0
40,boston,001 knn,009 bayesian selection,22.091862929133857,0.6999130889257617,33.0906503200531,49
41,boston,001 knn,013 bayesian weighting,18.311087999999998,0.7512696030228363,84.79766345024109,491
42,diabetes,001 knn,000 all,3597.1954806045715,0.40634771418683613,0.0,0
43,diabetes,000 rf,000 all,3755.997571684622,0.38014029096786284,0.0,0
44,diabetes,001 knn,002 intercorrelation,3578.319391705755,0.4094628724767915,0.021680831909179688,0
45,diabetes,001 knn,010 correlation weighting,3480.6684535775444,0.4255783999604046,0.021680831909179688,0
46,diabetes,001 knn,003 feature importance selection,4237.139174298265,0.30073654053743226,0.23289036750793457,0
47,diabetes,001 knn,011 feature importance weighting,3219.046794728613,0.4687543398367098,0.23289036750793457,0
48,diabetes,001 knn,004 l1,3266.2865758320304,0.46095826531572104,0.007034778594970703,0
49,diabetes,001 knn,005 relieff selection,3207.5923237286875,0.4706446938440332,0.06109738349914551,0
50,diabetes,001 knn,012 relieff weighting,3232.908793090611,0.4664666668264692,0.06109738349914551,0
51,diabetes,001 knn,006 forward selection,3231.670649988833,0.4666710000317392,9.2271249294281,0
52,diabetes,001 knn,007 backward selection,3245.6515709924797,0.4643637009827052,2.2191269397735596,0
53,diabetes,001 knn,008 stepwise selection,3238.273955773956,0.46558124341595397,6.92287278175354,0
54,diabetes,001 knn,009 bayesian selection,3197.0749944159033,0.4723803895049582,31.55923843383789,46
55,diabetes,001 knn,013 bayesian weighting,3059.207728389547,0.49513289713392983,80.75507879257202,388
56,fire,001 knn,000 all,1.969517705552977,0.005274524637613243,0.0,0
57,fire,000 rf,000 all,2.210421551093413,-0.11639647714937307,0.0,0
58,fire,001 knn,002 intercorrelation,1.9663299778127619,0.006884519806872769,0.024328947067260742,0
59,fire,001 knn,010 correlation weighting,1.9130994873199594,0.03376913465950204,0.024328947067260742,0
60,fire,001 knn,003 feature importance selection,2.0804428731073754,-0.05074938909218063,0.25064539909362793,0
61,fire,001 knn,011 feature importance weighting,1.9542320816827572,0.012994688527303122,0.25064539909362793,0
62,fire,001 knn,004 l1,-1.0,-1.0,0.0,0
63,fire,001 knn,005 relieff selection,1.994532073309003,-0.007359242901946228,0.03264641761779785,0
64,fire,001 knn,012 relieff weighting,2.070251133927153,-0.045601944836039854,0.03264641761779785,0
65,fire,001 knn,006 forward selection,2.156025066254954,-0.08892296468161542,2.767983913421631,0
66,fire,001 knn,007 backward selection,1.9763425067983764,0.001827587530146224,2.7012243270874023,0
67,fire,001 knn,008 stepwise selection,1.9954110234966052,-0.007803165868831563,4.167864799499512,0
68,fire,001 knn,009 bayesian selection,1.9214001047741054,0.02957682117097793,32.64765214920044,147
69,fire,001 knn,013 bayesian weighting,1.8288116783677189,0.0763395723818332,83.22349071502686,271
70,machine,001 knn,000 all,1124.95320754717,0.867997368964982,0.0,0
71,machine,000 rf,000 all,1375.4715735514299,0.8386014054588561,0.0,0
72,machine,001 knn,002 intercorrelation,1124.95320754717,0.867997368964982,0.014261960983276367,0
73,machine,001 knn,010 correlation weighting,1231.982075471698,0.8554385424573961,0.014261960983276367,0
74,machine,001 knn,003 feature importance selection,2843.5483018867926,0.6663364708807451,0.12879085540771484,0
