,dataset,base,method,PM1,PM2,Time,TriesToOpt
0,abalone,001 knn,000 all,6.661608245625832,0.4249066963572039,0.0,0
1,abalone,000 rf,000 all,5.237223736428455,0.5478730976897677,0.0,0
2,abalone,001 knn,002 intercorrelation,7.035774021651426,0.3926051522989922,0.021520137786865234,0
3,abalone,001 knn,010 correlation weighting,6.45661183768155,0.4426039335907195,0.021520137786865234,0
4,abalone,001 knn,003 feature importance selection,6.165325691514963,0.4677505207101762,1.069106101989746,0
5,abalone,001 knn,011 feature importance weighting,6.324578995144531,0.4540022627635316,1.069106101989746,0
6,abalone,001 knn,004 l1,6.989029344264035,0.3966405968876293,0.015485286712646484,0
7,abalone,001 knn,005 relieff selection,6.331802167973727,0.45337868987062657,0.22802138328552246,0
8,abalone,001 knn,012 relieff weighting,6.321388833838228,0.4542776677914392,0.22802138328552246,0
9,abalone,001 knn,006 forward selection,6.320314181011296,0.4543704420317909,2.962869882583618,0
10,abalone,001 knn,007 backward selection,6.313783496361938,0.4549342327669359,3.769287109375,0
11,abalone,001 knn,008 stepwise selection,6.313783496361938,0.4549342327669359,2.9914090633392334,0
12,abalone,001 knn,009 bayesian selection,6.311367219571927,0.4551428287321212,33.01296520233154,19
13,abalone,001 knn,013 bayesian weighting,6.035467878528354,0.4789610806711787,83.82184362411499,437
14,bike,001 knn,000 all,956189.1939764218,0.7638995905152997,0.0,0
15,bike,000 rf,000 all,417995.23935139197,0.8967894138574082,0.0,0
16,bike,001 knn,002 intercorrelation,1087736.6327877287,0.7314181481755749,0.02119159698486328,0
17,bike,001 knn,010 correlation weighting,733209.5981371854,0.8189572864357525,0.02119159698486328,0
18,bike,001 knn,003 feature importance selection,788393.0561669364,0.8053314923777544,0.23802638053894043,0
19,bike,001 knn,011 feature importance weighting,854332.872482797,0.7890497588760635,0.23802638053894043,0
20,bike,001 knn,004 l1,854332.872482797,0.7890497588760635,0.019022464752197266,0
21,bike,001 knn,005 relieff selection,2060631.2562698175,0.491192865944192,0.04651331901550293,0
22,bike,001 knn,012 relieff weighting,1239485.523325238,0.6939486019597678,0.04651331901550293,0
23,bike,001 knn,006 forward selection,1792721.5911590103,0.5573446087541303,11.474786758422852,0
24,bike,001 knn,007 backward selection,1239728.1067260338,0.6938887037297701,4.4417641162872314,0
25,bike,001 knn,008 stepwise selection,1239728.1067260338,0.6938887037297701,5.111870527267456,0
26,bike,001 knn,009 bayesian selection,846029.2911649125,0.7911000633154907,32.21539807319641,49
27,bike,001 knn,013 bayesian weighting,664376.1267498145,0.8359535157209084,82.89119291305542,452
28,boston,001 knn,000 all,29.289097952755903,0.688229268197841,0.0,0
29,boston,000 rf,000 all,8.299522863910784,0.9116548989981187,0.0,0
30,boston,001 knn,002 intercorrelation,28.15771590551181,0.7002723775276701,0.0270235538482666,0
31,boston,001 knn,010 correlation weighting,24.807026393700784,0.7359391270746922,0.0270235538482666,0
32,boston,001 knn,003 feature importance selection,23.14250784251967,0.7536572612294922,0.2662849426269531,0
33,boston,001 knn,011 feature importance weighting,20.90971918110236,0.7774244033945563,0.2662849426269531,0
34,boston,001 knn,004 l1,21.12517568503937,0.7751309550947033,0.0069599151611328125,0
35,boston,001 knn,005 relieff selection,20.76601209448819,0.7789541078474256,0.03737688064575195,0
36,boston,001 knn,012 relieff weighting,20.971783307086614,0.7767637555996675,0.03737688064575195,0
37,boston,001 knn,006 forward selection,21.0105573543307,0.7763510213767248,4.4942567348480225,0
38,boston,001 knn,007 backward selection,21.234824188976372,0.7739637906306903,9.883283615112305,0
39,boston,001 knn,008 stepwise selection,21.234824188976372,0.7739637906306903,7.5165064334869385,0
40,boston,001 knn,009 bayesian selection,20.812608629921257,0.7784581063667776,33.63436317443848,88
41,boston,001 knn,013 bayesian weighting,17.03747300787401,0.818642914974969,85.08594846725464,352
42,diabetes,001 knn,000 all,3166.8027510982056,0.4331945786888781,0.0,0
43,diabetes,000 rf,000 all,2754.4866735708497,0.5069923508915192,0.0,0
44,diabetes,001 knn,002 intercorrelation,3122.1821532276076,0.4411809292016873,0.02176809310913086,0
45,diabetes,001 knn,010 correlation weighting,2898.728799046981,0.4811753912867701,0.02176809310913086,0
46,diabetes,001 knn,003 feature importance selection,4467.92565706202,0.20031505481053702,0.2311544418334961,0
47,diabetes,001 knn,011 feature importance weighting,2838.8726639863007,0.4918886514793599,0.2311544418334961,0
48,diabetes,001 knn,004 l1,2849.335045789591,0.4900160578282792,0.00654911994934082,0
49,diabetes,001 knn,005 relieff selection,2829.1979934479937,0.4936202578159433,0.05756115913391113,0
50,diabetes,001 knn,012 relieff weighting,2823.161585138858,0.49470067526653416,0.05756115913391113,0
51,diabetes,001 knn,006 forward selection,2853.3083351946993,0.4893049046077407,5.780504941940308,0
52,diabetes,001 knn,007 backward selection,2917.7108368699282,0.4777779198333151,2.2185301780700684,0
53,diabetes,001 knn,008 stepwise selection,2889.050480232299,0.4829076506046064,5.772244453430176,0
54,diabetes,001 knn,009 bayesian selection,2823.161585138858,0.49470067526653416,31.46302580833435,35
55,diabetes,001 knn,013 bayesian weighting,2471.765002605912,0.5575948634002297,80.671870470047,323
56,fire,001 knn,000 all,2.155200936480448,-0.081359040967659,0.0,0
57,fire,000 rf,000 all,2.140748978306268,-0.07410785832069111,0.0,0
58,fire,001 knn,002 intercorrelation,2.155442528157406,-0.08148025813107007,0.023690223693847656,0
59,fire,001 knn,010 correlation weighting,2.129806210550924,-0.06861739075214301,0.023690223693847656,0
60,fire,001 knn,003 feature importance selection,2.123528387330971,-0.06546753090307522,0.24665212631225586,0
61,fire,001 knn,011 feature importance weighting,2.1277127057855325,-0.06756698739204503,0.24665212631225586,0
62,fire,001 knn,004 l1,-1.0,-1.0,0.0,0
63,fire,001 knn,005 relieff selection,2.1581216667986194,-0.08282449974800854,0.046085357666015625,0
64,fire,001 knn,012 relieff weighting,2.1310486224891485,-0.06924076343135077,0.046085357666015625,0
65,fire,001 knn,006 forward selection,1.9878405569916577,0.002613017691301067,4.1629478931427,0
66,fire,001 knn,007 backward selection,2.0525303754547877,-0.029844707650958036,2.668571710586548,0
67,fire,001 knn,008 stepwise selection,2.1406514202107245,-0.07405890913602353,4.208703517913818,0
68,fire,001 knn,009 bayesian selection,2.045349841322737,-0.026241918058935276,33.197657346725464,19
69,fire,001 knn,013 bayesian weighting,1.9000741612242973,0.04664927619032011,83.58344626426697,492
70,machine,001 knn,000 all,10591.56,0.6399009727107423,0.0,0
71,machine,000 rf,000 all,4746.304290659849,0.8386319335125852,0.0,0
72,machine,001 knn,002 intercorrelation,10591.56,0.6399009727107423,0.014247894287109375,0
73,machine,001 knn,010 correlation weighting,7422.881320754716,0.7476318556201944,0.014247894287109375,0
74,machine,001 knn,003 feature importance selection,10980.164150943394,0.6266889457047786,0.15314459800720215,0
