,dataset,base,method,PM1,PM2,Time,TriesToOpt
0,australian,001 knn,000 all,0.8728323699421965,0.8728323699421965,0.0,0
1,australian,000 rf,000 all,0.8786127167630058,0.8786127167630058,0.0,0
2,australian,001 knn,003 feature importance selection,0.838150289017341,0.8381502890173411,0.15415024757385254,0
3,australian,001 knn,011 feature importance weighting,0.8786127167630058,0.8786127167630058,0.15415024757385254,0
4,australian,001 knn,004 l1,0.861271676300578,0.861271676300578,0.004006624221801758,0
5,australian,001 knn,005 relieff selection,0.884393063583815,0.884393063583815,0.055443525314331055,0
6,australian,001 knn,012 relieff weighting,0.884393063583815,0.884393063583815,0.055443525314331055,0
7,australian,001 knn,006 forward selection,0.8670520231213873,0.8670520231213873,3.462958335876465,0
8,australian,001 knn,007 backward selection,0.8670520231213873,0.8670520231213873,4.9139673709869385,0
9,australian,001 knn,008 stepwise selection,0.8670520231213873,0.8670520231213873,3.4416773319244385,0
10,australian,001 knn,009 bayesian selection,0.8959537572254336,0.8959537572254335,34.09725379943848,47
11,australian,001 knn,013 bayesian weighting,0.9190751445086706,0.9190751445086706,88.36838626861572,146
12,glass,001 knn,000 all,0.6296296296296297,0.6296296296296297,0.0,0
13,glass,000 rf,000 all,0.7592592592592593,0.7592592592592593,0.0,0
14,glass,001 knn,003 feature importance selection,0.5925925925925926,0.5925925925925926,0.15111923217773438,0
15,glass,001 knn,011 feature importance weighting,0.6851851851851852,0.6851851851851852,0.15111923217773438,0
16,glass,001 knn,004 l1,0.3888888888888889,0.3888888888888889,0.012606143951416016,0
17,glass,001 knn,005 relieff selection,0.5925925925925926,0.5925925925925926,0.013421297073364258,0
18,glass,001 knn,012 relieff weighting,0.5555555555555556,0.5555555555555556,0.013421297073364258,0
19,glass,001 knn,006 forward selection,0.6851851851851852,0.6851851851851852,4.258789777755737,0
20,glass,001 knn,007 backward selection,0.6111111111111112,0.6111111111111112,3.5473570823669434,0
21,glass,001 knn,008 stepwise selection,0.6111111111111112,0.6111111111111112,4.244344711303711,0
22,glass,001 knn,009 bayesian selection,0.7222222222222222,0.7222222222222222,30.79802370071411,4
23,glass,001 knn,013 bayesian weighting,0.7777777777777778,0.7777777777777778,77.89434027671814,69
24,breast_cancer,001 knn,000 all,0.972027972027972,0.972027972027972,0.0,0
