,dataset,base,method,PM1,PM2,Time,TriesToOpt
0,australian,001 knn,000 all,0.8208092485549133,0.8208092485549133,0.0,0
1,australian,000 rf,000 all,0.8728323699421965,0.8728323699421965,0.0,0
2,australian,001 knn,003 feature importance selection,0.8670520231213873,0.8670520231213873,0.13813161849975586,0
3,australian,001 knn,011 feature importance weighting,0.838150289017341,0.8381502890173411,0.13813161849975586,0
4,australian,001 knn,004 l1,0.861271676300578,0.861271676300578,0.0040738582611083984,0
5,australian,001 knn,005 relieff selection,0.8497109826589595,0.8497109826589595,0.042075395584106445,0
6,australian,001 knn,012 relieff weighting,0.838150289017341,0.8381502890173411,0.042075395584106445,0
7,australian,001 knn,006 forward selection,0.8497109826589595,0.8497109826589595,3.414823293685913,0
8,australian,001 knn,007 backward selection,0.8439306358381503,0.8439306358381503,3.3636903762817383,0
9,australian,001 knn,008 stepwise selection,0.8439306358381503,0.8439306358381503,7.01761531829834,0
10,australian,001 knn,009 bayesian selection,0.8786127167630058,0.8786127167630058,34.148223638534546,157
11,australian,001 knn,013 bayesian weighting,0.9017341040462428,0.9017341040462428,87.92614936828613,158
12,glass,001 knn,000 all,0.6296296296296297,0.6296296296296297,0.0,0
13,glass,000 rf,000 all,0.8333333333333334,0.8333333333333334,0.0,0
14,glass,001 knn,003 feature importance selection,0.5555555555555556,0.5555555555555556,0.15567803382873535,0
15,glass,001 knn,011 feature importance weighting,0.6111111111111112,0.6111111111111112,0.15567803382873535,0
16,glass,001 knn,004 l1,0.6666666666666666,0.6666666666666666,0.013850927352905273,0
17,glass,001 knn,005 relieff selection,0.6481481481481481,0.6481481481481481,0.013637304306030273,0
18,glass,001 knn,012 relieff weighting,0.6851851851851852,0.6851851851851852,0.013637304306030273,0
19,glass,001 knn,006 forward selection,0.6851851851851852,0.6851851851851852,4.272706508636475,0
20,glass,001 knn,007 backward selection,0.5555555555555556,0.5555555555555556,2.0043368339538574,0
21,glass,001 knn,008 stepwise selection,0.6851851851851852,0.6851851851851852,3.2353620529174805,0
22,glass,001 knn,009 bayesian selection,0.7037037037037037,0.7037037037037037,30.730154991149902,37
23,glass,001 knn,013 bayesian weighting,0.7777777777777778,0.7777777777777778,78.30472588539124,100
24,breast_cancer,001 knn,000 all,0.958041958041958,0.958041958041958,0.0,0
25,breast_cancer,000 rf,000 all,0.9440559440559441,0.9440559440559441,0.0,0
