,dataset,base,method,PM1,PM2,Time,TriesToOpt
0,australian,001 knn,000 all,0.8554913294797688,0.8554913294797687,0.0,0
1,australian,000 rf,000 all,0.8670520231213873,0.8670520231213873,0.0,0
2,australian,001 knn,003 feature importance selection,0.861271676300578,0.861271676300578,0.14677786827087402,0
3,australian,001 knn,011 feature importance weighting,0.8728323699421965,0.8728323699421965,0.14677786827087402,0
4,australian,001 knn,004 l1,0.8554913294797688,0.8554913294797687,0.007982969284057617,0
5,australian,001 knn,005 relieff selection,0.8786127167630058,0.8786127167630058,0.056687355041503906,0
6,australian,001 knn,012 relieff weighting,0.8670520231213873,0.8670520231213873,0.056687355041503906,0
7,australian,001 knn,006 forward selection,0.861271676300578,0.861271676300578,5.222374200820923,0
8,australian,001 knn,007 backward selection,0.8670520231213873,0.8670520231213873,3.367455005645752,0
9,australian,001 knn,008 stepwise selection,0.8554913294797688,0.8554913294797687,3.4753360748291016,0
10,australian,001 knn,009 bayesian selection,0.8728323699421965,0.8728323699421965,33.91274571418762,29
11,australian,001 knn,013 bayesian weighting,0.9075144508670521,0.9075144508670521,87.94898533821106,254
12,glass,001 knn,000 all,0.6666666666666666,0.6666666666666666,0.0,0
13,glass,000 rf,000 all,0.7407407407407407,0.7407407407407407,0.0,0
14,glass,001 knn,003 feature importance selection,0.6111111111111112,0.6111111111111112,0.1539299488067627,0
15,glass,001 knn,011 feature importance weighting,0.6296296296296297,0.6296296296296297,0.1539299488067627,0
16,glass,001 knn,004 l1,0.6481481481481481,0.6481481481481481,0.0038890838623046875,0
17,glass,001 knn,005 relieff selection,0.7222222222222222,0.7222222222222222,0.01983952522277832,0
18,glass,001 knn,012 relieff weighting,0.6481481481481481,0.6481481481481481,0.01983952522277832,0
19,glass,001 knn,006 forward selection,0.4074074074074074,0.4074074074074074,4.244278192520142,0
20,glass,001 knn,007 backward selection,0.6111111111111112,0.6111111111111112,2.832628011703491,0
21,glass,001 knn,008 stepwise selection,0.5370370370370371,0.5370370370370371,2.101377010345459,0
22,glass,001 knn,009 bayesian selection,0.7592592592592593,0.7592592592592593,30.59832525253296,48
23,glass,001 knn,013 bayesian weighting,0.8333333333333334,0.8333333333333334,78.42061471939087,65
24,breast_cancer,001 knn,000 all,0.9300699300699301,0.9300699300699301,0.0,0
25,breast_cancer,000 rf,000 all,0.9440559440559441,0.9440559440559441,0.0,0
26,breast_cancer,001 knn,003 feature importance selection,0.9230769230769231,0.9230769230769231,0.16075682640075684,0
27,breast_cancer,001 knn,011 feature importance weighting,0.9300699300699301,0.9300699300699301,0.16075682640075684,0
28,breast_cancer,001 knn,004 l1,0.916083916083916,0.916083916083916,0.014053106307983398,0
29,breast_cancer,001 knn,005 relieff selection,0.9300699300699301,0.9300699300699301,0.05525827407836914,0
30,breast_cancer,001 knn,012 relieff weighting,0.916083916083916,0.916083916083916,0.05525827407836914,0
31,breast_cancer,001 knn,006 forward selection,0.9090909090909091,0.9090909090909091,11.005541324615479,0
32,breast_cancer,001 knn,007 backward selection,0.916083916083916,0.916083916083916,7.199575185775757,0
33,breast_cancer,001 knn,008 stepwise selection,0.9230769230769231,0.9230769230769231,7.463359355926514,0
34,breast_cancer,001 knn,009 bayesian selection,0.9370629370629371,0.9370629370629371,42.49532675743103,3
35,breast_cancer,001 knn,013 bayesian weighting,0.958041958041958,0.958041958041958,110.69106388092041,112
36,ecoli,001 knn,000 all,0.8452380952380952,0.8452380952380952,0.0,0
37,ecoli,000 rf,000 all,0.8571428571428571,0.8571428571428571,0.0,0
38,ecoli,001 knn,003 feature importance selection,0.8333333333333334,0.8333333333333334,0.15138506889343262,0
39,ecoli,001 knn,011 feature importance weighting,0.8571428571428571,0.8571428571428571,0.15138506889343262,0
40,ecoli,001 knn,004 l1,0.8333333333333334,0.8333333333333334,0.004263401031494141,0
41,ecoli,001 knn,005 relieff selection,0.7261904761904762,0.7261904761904762,0.021703004837036133,0
42,ecoli,001 knn,012 relieff weighting,0.7261904761904762,0.7261904761904762,0.021703004837036133,0
43,ecoli,001 knn,006 forward selection,0.6666666666666666,0.6666666666666666,3.3840296268463135,0
44,ecoli,001 knn,007 backward selection,0.7261904761904762,0.7261904761904762,1.546462059020996,0
45,ecoli,001 knn,008 stepwise selection,0.7261904761904762,0.7261904761904762,2.523707866668701,0
46,ecoli,001 knn,009 bayesian selection,0.7976190476190477,0.7976190476190477,30.000887632369995,36
47,ecoli,001 knn,013 bayesian weighting,0.8571428571428571,0.8571428571428571,75.89742112159729,269
48,ionosphere,001 knn,000 all,0.8181818181818182,0.8181818181818182,0.0,0
49,ionosphere,000 rf,000 all,0.9090909090909091,0.9090909090909091,0.0,0
50,ionosphere,001 knn,003 feature importance selection,0.6477272727272727,0.6477272727272727,0.16716837882995605,0
51,ionosphere,001 knn,011 feature importance weighting,0.7727272727272727,0.7727272727272727,0.16716837882995605,0
52,ionosphere,001 knn,004 l1,0.8181818181818182,0.8181818181818182,0.004099845886230469,0
53,ionosphere,001 knn,005 relieff selection,0.7840909090909091,0.7840909090909092,0.020971059799194336,0
54,ionosphere,001 knn,012 relieff weighting,0.8181818181818182,0.8181818181818182,0.020971059799194336,0
55,ionosphere,001 knn,006 forward selection,0.8522727272727273,0.8522727272727273,12.308338403701782,0
56,ionosphere,001 knn,007 backward selection,0.7613636363636364,0.7613636363636364,8.116105556488037,0
57,ionosphere,001 knn,008 stepwise selection,0.8295454545454546,0.8295454545454547,12.359139442443848,0
58,ionosphere,001 knn,009 bayesian selection,0.8863636363636364,0.8863636363636365,45.093026876449585,157
59,ionosphere,001 knn,013 bayesian weighting,0.8863636363636364,0.8863636363636365,116.93449521064758,107
60,iris,001 knn,000 all,0.9210526315789473,0.9210526315789473,0.0,0
61,iris,000 rf,000 all,0.9473684210526315,0.9473684210526315,0.0,0
62,iris,001 knn,003 feature importance selection,0.9473684210526315,0.9473684210526315,0.13637423515319824,0
63,iris,001 knn,011 feature importance weighting,0.9473684210526315,0.9473684210526315,0.13637423515319824,0
64,iris,001 knn,004 l1,0.9473684210526315,0.9473684210526315,0.01201009750366211,0
65,iris,001 knn,005 relieff selection,0.9210526315789473,0.9210526315789473,0.031737327575683594,0
66,iris,001 knn,012 relieff weighting,0.9210526315789473,0.9210526315789473,0.031737327575683594,0
67,iris,001 knn,006 forward selection,0.9210526315789473,0.9210526315789473,0.9317469596862793,0
68,iris,001 knn,007 backward selection,0.9210526315789473,0.9210526315789473,1.0716311931610107,0
69,iris,001 knn,008 stepwise selection,0.9210526315789473,0.9210526315789473,1.2836697101593018,0
70,iris,001 knn,009 bayesian selection,0.9210526315789473,0.9210526315789473,27.910085201263428,0
71,iris,001 knn,013 bayesian weighting,0.9210526315789473,0.9210526315789473,70.67917823791504,0
72,sonar,001 knn,000 all,0.6923076923076923,0.6923076923076923,0.0,0
73,sonar,000 rf,000 all,0.8461538461538461,0.8461538461538461,0.0,0
74,sonar,001 knn,003 feature importance selection,0.6730769230769231,0.6730769230769231,0.16360855102539062,0
75,sonar,001 knn,011 feature importance weighting,0.75,0.75,0.16360855102539062,0
76,sonar,001 knn,004 l1,0.75,0.75,0.004285097122192383,0
77,sonar,001 knn,005 relieff selection,0.6923076923076923,0.6923076923076923,0.01748371124267578,0
78,sonar,001 knn,012 relieff weighting,0.7307692307692307,0.7307692307692306,0.01748371124267578,0
79,sonar,001 knn,006 forward selection,0.6730769230769231,0.6730769230769231,21.303566932678223,0
80,sonar,001 knn,007 backward selection,0.75,0.75,34.79246187210083,0
81,sonar,001 knn,008 stepwise selection,0.7115384615384616,0.7115384615384616,28.505690336227417,0
82,sonar,001 knn,009 bayesian selection,0.7692307692307693,0.7692307692307693,56.66883587837219,57
83,sonar,001 knn,013 bayesian weighting,0.8461538461538461,0.8461538461538461,155.798752784729,114
84,wine,001 knn,000 all,0.9777777777777777,0.9777777777777777,0.0,0
85,wine,000 rf,000 all,1.0,1.0,0.0,0
86,wine,001 knn,003 feature importance selection,0.8888888888888888,0.8888888888888888,0.1418311595916748,0
87,wine,001 knn,011 feature importance weighting,1.0,1.0,0.1418311595916748,0
88,wine,001 knn,004 l1,1.0,1.0,0.00396728515625,0
89,wine,001 knn,005 relieff selection,0.9333333333333333,0.9333333333333333,0.03721928596496582,0
90,wine,001 knn,012 relieff weighting,0.9555555555555556,0.9555555555555556,0.03721928596496582,0
91,wine,001 knn,006 forward selection,0.8666666666666667,0.8666666666666667,6.101825714111328,0
92,wine,001 knn,007 backward selection,0.9777777777777777,0.9777777777777777,2.9387307167053223,0
93,wine,001 knn,008 stepwise selection,1.0,1.0,4.565880537033081,0
94,wine,001 knn,009 bayesian selection,1.0,1.0,32.81540393829346,3
95,wine,001 knn,013 bayesian weighting,1.0,1.0,84.5435700416565,12
96,car,001 knn,000 all,0.7893518518518519,0.7893518518518517,0.0,0
97,car,000 rf,000 all,0.9467592592592593,0.9467592592592593,0.0,0
98,car,001 knn,003 feature importance selection,0.7638888888888888,0.763888888888889,0.17140984535217285,0
99,car,001 knn,011 feature importance weighting,0.8263888888888888,0.8263888888888888,0.17140984535217285,0
100,car,001 knn,004 l1,0.8310185185185185,0.8310185185185185,0.019211769104003906,0
101,car,001 knn,005 relieff selection,0.8078703703703703,0.8078703703703703,0.11682939529418945,0
102,car,001 knn,012 relieff weighting,0.8263888888888888,0.8263888888888888,0.11682939529418945,0
103,car,001 knn,006 forward selection,0.7268518518518519,0.7268518518518519,5.5555596351623535,0
104,car,001 knn,007 backward selection,0.7962962962962963,0.7962962962962963,15.836299419403076,0
105,car,001 knn,008 stepwise selection,0.8148148148148148,0.8148148148148148,9.044027090072632,0
106,car,001 knn,009 bayesian selection,0.8495370370370371,0.8495370370370371,40.583008766174316,99
107,car,001 knn,013 bayesian weighting,0.8842592592592593,0.8842592592592593,108.29243326187134,327
