,dataset,base,method,PM1,PM2,Time,TriesToOpt
0,abalone,001 knn,000 all,5.136267398466917,0.4492123901690507,0.0,0
1,abalone,000 rf,000 all,4.423161149711974,0.5256823353328255,0.0,0
2,abalone,001 knn,002 intercorrelation,5.475664198529204,0.41281717594278666,0.021475791931152344,0
3,abalone,001 knn,010 correlation weighting,4.939214963300869,0.4703433071086305,0.021475791931152344,0
4,abalone,001 knn,003 feature importance selection,4.7425416846564366,0.4914335652004339,1.0602104663848877,0
5,abalone,001 knn,011 feature importance weighting,4.853116307402112,0.47957609606083507,1.0602104663848877,0
6,abalone,001 knn,004 l1,5.532580608915376,0.40671374494810864,0.015239715576171875,0
7,abalone,001 knn,005 relieff selection,4.8611816890093715,0.478711204902878,0.22513079643249512,0
8,abalone,001 knn,012 relieff weighting,4.839113660251692,0.481077669860826,0.22513079643249512,0
9,abalone,001 knn,006 forward selection,4.859904496439795,0.47884816464194857,2.9763457775115967,0
10,abalone,001 knn,007 backward selection,4.858147043366552,0.4790366251138256,4.1869096755981445,0
11,abalone,001 knn,008 stepwise selection,4.858147043366552,0.4790366251138256,4.039716958999634,0
12,abalone,001 knn,009 bayesian selection,4.83516266438521,0.48150135488361145,32.581427335739136,29
13,abalone,001 knn,013 bayesian weighting,4.58782620466578,0.5080244789549119,83.48993611335754,315
14,bike,001 knn,000 all,757435.804724921,0.7806631770473054,0.0,0
15,bike,000 rf,000 all,379893.81740318344,0.8899910692776842,0.0,0
16,bike,001 knn,002 intercorrelation,886585.2784102409,0.7432643175433791,0.02118992805480957,0
17,bike,001 knn,010 correlation weighting,534783.574394522,0.8451383873811198,0.02118992805480957,0
18,bike,001 knn,003 feature importance selection,615057.0133196721,0.8218929572714039,0.26252055168151855,0
19,bike,001 knn,011 feature importance weighting,670503.0136274708,0.8058370097216794,0.26252055168151855,0
20,bike,001 knn,004 l1,708744.0505127168,0.7947632428301435,0.0076329708099365234,0
21,bike,001 knn,005 relieff selection,1717509.0608935438,0.5026469854489287,0.04916810989379883,0
22,bike,001 knn,012 relieff weighting,874949.6134554408,0.7466337513200867,0.04916810989379883,0
23,bike,001 knn,006 forward selection,920157.4702531539,0.733542545939174,6.389675140380859,0
24,bike,001 knn,007 backward selection,920157.4702531539,0.733542545939174,5.924127101898193,0
25,bike,001 knn,008 stepwise selection,920157.4702531539,0.733542545939174,5.11414098739624,0
26,bike,001 knn,009 bayesian selection,683759.9086048708,0.8019981032316219,31.71915340423584,46
27,bike,001 knn,013 bayesian weighting,508294.91049382725,0.8528089244061686,83.31045651435852,371
28,boston,001 knn,000 all,17.95679584251969,0.7575841162822881,0.0,0
29,boston,000 rf,000 all,8.55600937608058,0.8844942832680462,0.0,0
30,boston,001 knn,002 intercorrelation,17.74945511811024,0.7603832061298972,0.0065920352935791016,0
31,boston,001 knn,010 correlation weighting,13.774783118110237,0.8140410877374015,0.0065920352935791016,0
32,boston,001 knn,003 feature importance selection,13.662250582677167,0.8155602715752779,0.26357078552246094,0
33,boston,001 knn,011 feature importance weighting,15.28464957480315,0.7936579628968183,0.26357078552246094,0
34,boston,001 knn,004 l1,15.43389543307087,0.7916431509592949,0.006438493728637695,0
35,boston,001 knn,005 relieff selection,15.325005354330706,0.7931131618062961,0.03292036056518555,0
36,boston,001 knn,012 relieff weighting,15.310036283464568,0.793315243545949,0.03292036056518555,0
37,boston,001 knn,006 forward selection,22.95742311811024,0.6900758875990423,9.00058889389038,0
38,boston,001 knn,007 backward selection,15.4220382992126,0.7918032216984079,7.353395700454712,0
39,boston,001 knn,008 stepwise selection,15.4220382992126,0.7918032216984079,4.532132863998413,0
40,boston,001 knn,009 bayesian selection,15.295416692913388,0.7935126073180905,33.27894353866577,29
41,boston,001 knn,013 bayesian weighting,11.902356031496062,0.8393187637147469,84.86321234703064,459
42,diabetes,001 knn,000 all,4325.221334971335,0.345048164517042,0.0,0
43,diabetes,000 rf,000 all,4158.44667104196,0.3703022183083311,0.0,0
44,diabetes,001 knn,002 intercorrelation,4209.428411882957,0.362582246969535,0.021936416625976562,0
45,diabetes,001 knn,010 correlation weighting,4163.814198496017,0.36948943401689727,0.021936416625976562,0
46,diabetes,001 knn,003 feature importance selection,4653.408439431167,0.2953520380529777,0.2179124355316162,0
47,diabetes,001 knn,011 feature importance weighting,3899.7112649839914,0.4094815379264838,0.2179124355316162,0
48,diabetes,001 knn,004 l1,3837.5148723103266,0.4188997013884712,0.006768226623535156,0
49,diabetes,001 knn,005 relieff selection,3839.2783299828748,0.4186326676923934,0.05776357650756836,0
50,diabetes,001 knn,012 relieff weighting,3809.4513252922334,0.42314925770158973,0.05776357650756836,0
51,diabetes,001 knn,006 forward selection,3944.473773360137,0.4027033213333271,4.64648962020874,0
52,diabetes,001 knn,007 backward selection,3832.699259176531,0.4196289113910794,3.1332080364227295,0
53,diabetes,001 knn,008 stepwise selection,3902.304873054873,0.40908879770928086,3.454694986343384,0
54,diabetes,001 knn,009 bayesian selection,3781.2877112649844,0.4274139667817558,31.150453567504883,124
55,diabetes,001 knn,013 bayesian weighting,3463.390886754523,0.47555187524527975,80.75561809539795,435
56,fire,001 knn,000 all,1.8193035266726865,-0.0305294719192184,0.0,0
57,fire,000 rf,000 all,2.2787458800842413,-0.2907768022283379,0.0,0
