,dataset,base,method,PM1,PM2,Time,TriesToOpt
0,abalone,001 knn,000 all,5.42560242136406,0.4608152143491355,0.0,0
1,abalone,000 rf,000 all,4.540660243822775,0.5487588787120408,0.0,0
2,abalone,001 knn,002 intercorrelation,5.799985136321168,0.4236098593970883,0.01942133903503418,0
3,abalone,001 knn,010 correlation weighting,5.202938252916113,0.48294310404927154,0.01942133903503418,0
4,abalone,001 knn,003 feature importance selection,5.003032102007305,0.502809350551896,1.0576088428497314,0
5,abalone,001 knn,011 feature importance weighting,5.06621967986467,0.4965299039620268,1.0576088428497314,0
6,abalone,001 knn,004 l1,5.675297406288044,0.436001059815032,0.015644550323486328,0
7,abalone,001 knn,005 relieff selection,5.083324611244019,0.4948300523984416,0.232435941696167,0
8,abalone,001 knn,012 relieff weighting,5.067921571090853,0.4963607736452942,0.232435941696167,0
9,abalone,001 knn,006 forward selection,5.0439757642408205,0.49874045680874013,2.969482660293579,0
10,abalone,001 knn,007 backward selection,5.043579709131961,0.49877981591993037,3.7718799114227295,0
11,abalone,001 knn,008 stepwise selection,5.0439757642408205,0.49874045680874013,4.938553333282471,0
12,abalone,001 knn,009 bayesian selection,5.043579709131961,0.49877981591993037,32.562692403793335,5
13,abalone,001 knn,013 bayesian weighting,4.826727991138416,0.5203300767027644,83.31304407119751,420
14,bike,001 knn,000 all,638459.6792358159,0.8216673074460883,0.0,0
15,bike,000 rf,000 all,344027.91327578505,0.9039071282283526,0.0,0
16,bike,001 knn,002 intercorrelation,743733.7370387235,0.7922624651441603,0.021092653274536133,0
17,bike,001 knn,010 correlation weighting,406260.817264555,0.8865244152791967,0.021092653274536133,0
18,bike,001 knn,003 feature importance selection,541781.9546481819,0.8486710470656899,0.26423168182373047,0
19,bike,001 knn,011 feature importance weighting,678807.5031707482,0.8103974711274975,0.26423168182373047,0
20,bike,001 knn,004 l1,678807.5031707482,0.8103974711274975,0.0071277618408203125,0
21,bike,001 knn,005 relieff selection,1672241.277663934,0.5329144512265174,0.0466153621673584,0
22,bike,001 knn,012 relieff weighting,941266.764812285,0.7370881168543058,0.0466153621673584,0
23,bike,001 knn,006 forward selection,647698.6280231733,0.8190867112593578,5.088427782058716,0
24,bike,001 knn,007 backward selection,978663.141777137,0.7266426700817148,5.246131181716919,0
25,bike,001 knn,008 stepwise selection,978663.141777137,0.7266426700817148,7.6427161693573,0
26,bike,001 knn,009 bayesian selection,611286.0525450314,0.8292573654745337,32.126853227615356,36
27,bike,001 knn,013 bayesian weighting,366493.55266309116,0.8976320914606765,82.56393527984619,105
28,boston,001 knn,000 all,23.233392251968507,0.6918200667826813,0.0,0
29,boston,000 rf,000 all,10.47335586266597,0.8610758999239924,0.0,0
30,boston,001 knn,002 intercorrelation,23.576764850393698,0.6872653920583147,0.006921529769897461,0
31,boston,001 knn,010 correlation weighting,18.778982047244096,0.7509057063021621,0.006921529769897461,0
32,boston,001 knn,003 feature importance selection,17.940813228346453,0.7620236183070623,0.2678873538970947,0
33,boston,001 knn,011 feature importance weighting,18.304681826771645,0.7571970738598969,0.2678873538970947,0
34,boston,001 knn,004 l1,18.67839281889763,0.752239974726592,0.016796350479125977,0
35,boston,001 knn,005 relieff selection,18.361338834645665,0.7564455455116665,0.034523963928222656,0
36,boston,001 knn,012 relieff weighting,18.263531716535425,0.7577429105628177,0.034523963928222656,0
37,boston,001 knn,006 forward selection,18.50199004724409,0.7545798738596139,12.08661699295044,0
38,boston,001 knn,007 backward selection,18.35635603149606,0.7565116400330876,8.79033875465393,0
39,boston,001 knn,008 stepwise selection,18.35635603149606,0.7565116400330876,10.498512506484985,0
40,boston,001 knn,009 bayesian selection,18.257316409448812,0.7578253536646302,33.19522666931152,8
41,boston,001 knn,013 bayesian weighting,14.783343748031491,0.8039059539998512,85.0918869972229,249
42,diabetes,001 knn,000 all,3129.321457821458,0.5005351399123188,0.0,0
43,diabetes,000 rf,000 all,2613.4509482968365,0.5828722201183423,0.0,0
44,diabetes,001 knn,002 intercorrelation,3025.3225374134463,0.517134203617017,0.01924443244934082,0
45,diabetes,001 knn,010 correlation weighting,2683.8872757054573,0.5716300160532066,0.01924443244934082,0
46,diabetes,001 knn,003 feature importance selection,3173.512657285384,0.49348186924171067,0.22405743598937988,0
47,diabetes,001 knn,011 feature importance weighting,2640.6495607177426,0.578531102936714,0.22405743598937988,0
48,diabetes,001 knn,004 l1,2581.9808279353733,0.5878951043043036,0.006775856018066406,0
49,diabetes,001 knn,005 relieff selection,2654.9748529521257,0.5762446711405564,0.05809187889099121,0
50,diabetes,001 knn,012 relieff weighting,2600.0228575683113,0.585015451341905,0.05809187889099121,0
51,diabetes,001 knn,006 forward selection,2588.062653562653,0.5869243960447177,8.111600875854492,0
52,diabetes,001 knn,007 backward selection,2600.0228575683113,0.585015451341905,2.2077736854553223,0
53,diabetes,001 knn,008 stepwise selection,2593.200078177351,0.5861044217784186,4.64601993560791,0
54,diabetes,001 knn,009 bayesian selection,2606.489111011838,0.5839833853125778,30.760021924972534,38
55,diabetes,001 knn,013 bayesian weighting,2367.6640421413144,0.6221017861277784,80.16327619552612,237
56,fire,001 knn,000 all,2.361033024169758,-0.0936138649270648,0.0,0
57,fire,000 rf,000 all,2.4296555693858886,-0.12539934447211887,0.0,0
58,fire,001 knn,002 intercorrelation,2.3802229921721505,-0.1025025229255283,0.007069826126098633,0
59,fire,001 knn,010 correlation weighting,2.300732235972191,-0.06568296461190348,0.007069826126098633,0
60,fire,001 knn,003 feature importance selection,2.356963149028301,-0.09172872743103833,0.24691319465637207,0
61,fire,001 knn,011 feature importance weighting,2.2677320219404806,-0.05039749793642989,0.24691319465637207,0
62,fire,001 knn,004 l1,-1.0,-1.0,0.0,0
63,fire,001 knn,005 relieff selection,2.22727290548445,-0.03165712020089484,0.03355121612548828,0
64,fire,001 knn,012 relieff weighting,2.316386460789144,-0.07293389127377203,0.03355121612548828,0
65,fire,001 knn,006 forward selection,2.374702427363086,-0.09994543619458596,4.179289102554321,0
66,fire,001 knn,007 backward selection,2.274171943926082,-0.05338042443529978,2.6467132568359375,0
67,fire,001 knn,008 stepwise selection,2.317697031271257,-0.07354093828901109,5.555333375930786,0
68,fire,001 knn,009 bayesian selection,2.1569098184456723,0.0009345660554783697,32.43558168411255,136
69,fire,001 knn,013 bayesian weighting,2.098659264789447,0.0279158121735954,83.7374005317688,492
70,machine,001 knn,000 all,11431.81641509434,0.6388871842197162,0.0,0
71,machine,000 rf,000 all,4383.670072088739,0.8615268662735378,0.0,0
72,machine,001 knn,002 intercorrelation,11431.81641509434,0.6388871842197162,0.015994787216186523,0
73,machine,001 knn,010 correlation weighting,8208.99075471698,0.740691097677525,0.015994787216186523,0
74,machine,001 knn,003 feature importance selection,8291.98,0.7380696000121091,0.1537644863128662,0
75,machine,001 knn,011 feature importance weighting,7859.900566037737,0.7517182989916384,0.1537644863128662,0
76,machine,001 knn,004 l1,7859.900566037737,0.7517182989916384,0.0058841705322265625,0
77,machine,001 knn,005 relieff selection,8309.494150943396,0.7375163559664105,0.03784751892089844,0
78,machine,001 knn,012 relieff weighting,8384.189622641508,0.7351568453574642,0.03784751892089844,0
79,machine,001 knn,006 forward selection,8929.738301886793,0.7179238342108403,2.1005122661590576,0
80,machine,001 knn,007 backward selection,8404.94886792453,0.7345010939663092,1.266737461090088,0
81,machine,001 knn,008 stepwise selection,8684.431320754715,0.725672689814417,2.077115058898926,0
82,machine,001 knn,009 bayesian selection,8314.688113207547,0.737352286996952,29.350489377975464,38
83,machine,001 knn,013 bayesian weighting,7619.051886792452,0.7593263239617025,74.22898697853088,442
84,student,001 knn,000 all,18.486891071378604,-0.0061640348210889595,0.0,0
85,student,000 rf,000 all,17.165243914873784,0.06576768319814563,0.0,0
86,student,001 knn,002 intercorrelation,18.486891071378604,-0.0061640348210889595,0.04053807258605957,0
87,student,001 knn,010 correlation weighting,18.10596267382971,0.014568302053504234,0.04053807258605957,0
88,student,001 knn,003 feature importance selection,19.272223621254092,-0.048906395557037685,0.208543062210083,0
89,student,001 knn,011 feature importance weighting,17.646100898178464,0.03959665202661533,0.208543062210083,0
90,student,001 knn,004 l1,20.349086432188926,-0.10751552710952716,0.017011404037475586,0
91,student,001 knn,005 relieff selection,17.684014661853997,0.03753316469996093,0.031733036041259766,0
92,student,001 knn,012 relieff weighting,17.334788326478076,0.05654009113831837,0.031733036041259766,0
93,student,001 knn,006 forward selection,16.116483393491702,0.12284732485777339,20.784609079360962,0
94,student,001 knn,007 backward selection,17.653347883264782,0.039202228987793686,19.197727918624878,0
95,student,001 knn,008 stepwise selection,17.380368784800922,0.054059337739705615,20.910991668701172,0
96,student,001 knn,009 bayesian selection,15.320070511206245,0.16619274166852294,42.51710343360901,109
97,student,001 knn,013 bayesian weighting,13.854976356361398,0.2459316788721787,111.60438323020935,475
