,dataset,base,method,PM1,PM2,Time,TriesToOpt
0,abalone,001 knn,000 all,5.988812095672546,0.4295982159342936,0.0,0
1,abalone,000 rf,000 all,4.926208971516719,0.5308053849169783,0.0,0
2,abalone,001 knn,002 intercorrelation,6.39370443574644,0.391034422406764,0.021672964096069336,0
3,abalone,001 knn,010 correlation weighting,5.745530677571417,0.4527694480080452,0.021672964096069336,0
4,abalone,001 knn,003 feature importance selection,5.431989357429009,0.48263255366747604,1.0601694583892822,0
5,abalone,001 knn,011 feature importance weighting,5.5962091204595,0.46699151429021357,1.0601694583892822,0
6,abalone,001 knn,004 l1,6.259318597647292,0.4038339426756181,0.01549839973449707,0
7,abalone,001 knn,005 relieff selection,5.591844330391268,0.4674072368078378,0.22819137573242188,0
8,abalone,001 knn,012 relieff weighting,5.571449903209139,0.46934969508902036,0.22819137573242188,0
9,abalone,001 knn,006 forward selection,5.570859160449873,0.4694059601242937,2.9733548164367676,0
10,abalone,001 knn,007 backward selection,5.570859160449873,0.4694059601242937,4.402245998382568,0
11,abalone,001 knn,008 stepwise selection,5.570859160449873,0.4694059601242937,2.96834397315979,0
12,abalone,001 knn,009 bayesian selection,5.559588753857478,0.4704794050620791,33.0163037776947,120
13,abalone,001 knn,013 bayesian weighting,5.240387557154384,0.5008815831846685,83.40828895568848,235
14,bike,001 knn,000 all,919744.7133888215,0.755806652764711,0.0,0
15,bike,000 rf,000 all,438448.53095000976,0.8835913783417249,0.0,0
16,bike,001 knn,002 intercorrelation,1043646.033023005,0.7229107007381295,0.011243104934692383,0
17,bike,001 knn,010 correlation weighting,723849.7471960806,0.8078170060777465,0.011243104934692383,0
18,bike,001 knn,003 feature importance selection,895131.5096218716,0.7623414884930844,0.26151561737060547,0
19,bike,001 knn,011 feature importance weighting,892774.6649590163,0.7629672336360118,0.26151561737060547,0
20,bike,001 knn,004 l1,892774.6649590163,0.7629672336360118,0.007550477981567383,0
21,bike,001 knn,005 relieff selection,1855539.9735546112,0.5073518657131679,0.07303190231323242,0
22,bike,001 knn,012 relieff weighting,1021710.1684333469,0.7287346996376851,0.07303190231323242,0
23,bike,001 knn,006 forward selection,1342251.1742520072,0.6436306702286738,8.889102220535278,0
24,bike,001 knn,007 backward selection,1070566.31392515,0.7157633332063413,6.530519962310791,0
25,bike,001 knn,008 stepwise selection,1070566.31392515,0.7157633332063413,11.47817587852478,0
26,bike,001 knn,009 bayesian selection,783134.7050909061,0.7920767771878192,31.824533939361572,139
27,bike,001 knn,013 bayesian weighting,591210.5599617149,0.8430328726479253,83.0884280204773,451
28,boston,001 knn,000 all,25.8407963464567,0.6700853351006198,0.0,0
29,boston,000 rf,000 all,15.819490979245822,0.7980293642919292,0.0,0
30,boston,001 knn,002 intercorrelation,26.877691464566926,0.656847085751,0.02562260627746582,0
31,boston,001 knn,010 correlation weighting,19.480123086614174,0.7512933349981593,0.02562260627746582,0
32,boston,001 knn,003 feature importance selection,20.234326047244096,0.7416642735061569,0.2613506317138672,0
33,boston,001 knn,011 feature importance weighting,20.00878929133858,0.7445437468106731,0.2613506317138672,0
34,boston,001 knn,004 l1,20.08091502362204,0.7436229030225063,0.006734371185302734,0
35,boston,001 knn,005 relieff selection,20.016102173228347,0.7444503817709212,0.0608675479888916,0
36,boston,001 knn,012 relieff weighting,20.02160730708661,0.7443800966153198,0.0608675479888916,0
37,boston,001 knn,006 forward selection,19.62687546456693,0.7494197177556277,10.546547412872314,0
38,boston,001 knn,007 backward selection,20.011714015748034,0.744506406263558,9.862064123153687,0
39,boston,001 knn,008 stepwise selection,20.011714015748034,0.744506406263558,13.584944725036621,0
40,boston,001 knn,009 bayesian selection,19.98556686614173,0.7448402322023867,33.04761290550232,80
41,boston,001 knn,013 bayesian weighting,16.779585637795275,0.7857716419175775,85.12972593307495,261
42,diabetes,001 knn,000 all,3956.189859280769,0.3663520974882917,0.0,0
43,diabetes,000 rf,000 all,3655.8265939615417,0.4144601407902623,0.0,0
44,diabetes,001 knn,002 intercorrelation,3928.9519395428492,0.3707146916318025,0.021853208541870117,0
45,diabetes,001 knn,010 correlation weighting,3996.74229394684,0.35985696806278666,0.021853208541870117,0
