,dataset,base,method,PM1,PM2,Time,TriesToOpt,age,sex,bmi,bp,s1,s2,s3,s4,s5,s6
0,diabetes,001 knn,000 all,2677.448644925918,0.5080199177612517,0.0,0,True,True,True,True,True,True,True,True,True,True
1,diabetes,000 rf,000 all,2574.8946650936277,0.526864169182252,0.0,0,True,True,True,True,True,True,True,True,True,True
2,diabetes,001 knn,002 intercorrelation,2708.058614399524,0.5023953485178826,0.021823644638061523,0,True,True,True,True,True,False,True,True,True,True
3,diabetes,001 knn,010 correlation weighting,2556.330466830467,0.5302753329427652,0.021823644638061523,0,0.19380774058405748,0.05773474417454946,0.5953448761018133,0.42803525132145753,0.2149633887412748,0.1846329301418655,0.39557834708157785,0.4302140124641281,0.5562862400184543,0.3891793154287619
4,diabetes,001 knn,003 feature importance selection,3157.3914637778275,0.4198306230996568,0.21757841110229492,0,False,True,False,True,True,False,True,False,True,False
5,diabetes,001 knn,011 feature importance weighting,2772.142971483881,0.49061987438196253,0.21757841110229492,0,0.06246488783884014,0.010677154997228218,0.284347881951679,0.08832913480709596,0.04598276408716036,0.052323541711595645,0.05945659490952489,0.02698641251021661,0.29349837449893434,0.07593325268772494
6,diabetes,001 knn,004 l1,2746.1428039609864,0.49539739442156305,0.006941318511962891,0,False,True,True,True,True,False,True,True,True,True
7,diabetes,001 knn,005 relieff selection,2813.822537413446,0.4829612713635394,0.059237003326416016,0,True,False,True,True,True,True,False,False,True,True
8,diabetes,001 knn,012 relieff weighting,2798.869965006329,0.48570880036525355,0.059237003326416016,0,0.9032786885245901,0.0,0.9704918032786886,0.9442622950819672,0.9836065573770492,1.0,0.9,0.07704918032786885,0.9606557377049181,0.940983606557377
9,diabetes,001 knn,006 forward selection,2812.727012136103,0.48316257368060267,6.961554765701294,0,False,False,True,True,True,False,False,False,True,True
10,diabetes,001 knn,007 backward selection,2818.3597833370554,0.4821275542997723,3.140488386154175,0,True,True,True,True,True,True,True,False,True,False
11,diabetes,001 knn,008 stepwise selection,2804.509697714243,0.4846725018103951,6.897948503494263,0,True,False,True,True,False,True,False,True,True,False
12,diabetes,001 knn,009 bayesian selection,2740.9686359913626,0.49634814564812235,30.876824617385864,13,True,True,True,False,True,True,True,True,True,True
13,diabetes,001 knn,013 bayesian weighting,2281.8923386196116,0.580703225609353,80.26061010360718,216,0.9888705346423743,0.1638889800982421,0.172273293942218,0.714439330668424,0.46112737671728543,0.33412580961962907,0.0673710711890902,0.10381900991634324,0.3247474978376451,0.8475850454561356
