,dataset,base,method,PM1,PM2,Time,TriesToOpt,age,sex,bmi,bp,s1,s2,s3,s4,s5,s6
0,diabetes,001 knn,000 all,3366.605018241382,0.42494197659327393,0.0,0,True,True,True,True,True,True,True,True,True,True
1,diabetes,000 rf,000 all,3253.4334356417808,0.44427309094821354,0.0,0,True,True,True,True,True,True,True,True,True,True
2,diabetes,001 knn,002 intercorrelation,3451.421766808129,0.4104542206734966,0.021846532821655273,0,True,True,True,True,True,False,True,True,True,True
3,diabetes,001 knn,010 correlation weighting,3472.8238962102596,0.4067984706927301,0.021846532821655273,0,0.21981845393828822,0.0009956551893775933,0.5836658632064268,0.4383653085047973,0.21199474528559045,0.19300287919911244,0.4200355627217379,0.4406963346039881,0.5883452125699855,0.35513290325818636
4,diabetes,001 knn,003 feature importance selection,4363.880909835456,0.2545948465011184,0.20297574996948242,0,False,True,False,True,True,False,True,False,True,False
5,diabetes,001 knn,011 feature importance weighting,3627.88848559303,0.38031150955898474,0.20297574996948242,0,0.06319420308732683,0.010401054298269543,0.28818689432834643,0.10021369157013278,0.04184156605598273,0.04833975828572164,0.05915356181452365,0.022053313340923655,0.3042197270017356,0.062396230217037205
6,diabetes,001 knn,004 l1,3624.464876033057,0.3808963046673527,0.01793217658996582,0,True,True,True,True,True,True,True,False,True,True
7,diabetes,001 knn,005 relieff selection,3640.640104981014,0.3781333743156887,0.05814337730407715,0,False,False,True,True,True,True,True,False,True,True
8,diabetes,001 knn,012 relieff weighting,3600.406820043183,0.3850057199535486,0.05814337730407715,0,0.8914473684210527,0.0,0.9868421052631579,0.9210526315789473,0.9703947368421053,1.0,0.9095394736842105,0.003289473684210526,0.9638157894736842,0.9226973684210527
9,diabetes,001 knn,006 forward selection,3557.1529111756377,0.3923940257403019,5.7958948612213135,0,False,False,True,True,False,False,False,False,True,True
10,diabetes,001 knn,007 backward selection,3575.42621547167,0.3892727180155616,3.9476540088653564,0,True,False,True,True,False,False,True,True,True,True
11,diabetes,001 knn,008 stepwise selection,3573.2930906112724,0.389637082281418,5.77966570854187,0,False,True,True,True,True,False,True,True,True,False
12,diabetes,001 knn,009 bayesian selection,3363.7516938426033,0.42542935990079267,31.450546264648438,140,False,False,True,True,True,True,True,True,False,True
13,diabetes,001 knn,013 bayesian weighting,2940.728333705607,0.4976870129421128,80.35024762153625,250,0.7461290373376528,0.7562176511266134,0.6176452188164296,0.3877010635749606,0.27910691286391154,0.2790956325190721,0.7968541663635152,0.06480237005898906,0.13996144144980907,0.49526555305016795
