,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.8670520231213873,0.8670520231213873,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8959537572254336,0.8959537572254335,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8670520231213873,0.8670520231213873,0.1410832405090332,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.8439306358381503,0.8439306358381503,0.1410832405090332,0,0.011481267132441807,0.07116995020484079,0.07742818368932042,0.015580258913941027,0.08113529052039416,0.025631391640738254,0.08948201955842058,0.309620957508858,0.05084273268500557,0.08229425890885128,0.012819979395526619,0.01603525096872591,0.06446495470024535,0.09201350417269014
4,australian,001 knn,004 l1,0.861271676300578,0.861271676300578,0.011923074722290039,0,False,False,False,False,True,False,False,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.8786127167630058,0.8786127167630058,0.056182861328125,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8670520231213873,0.8670520231213873,0.056182861328125,0,0.7835888187556357,0.0,0.02512077294685988,0.8719567177637512,0.5256038647342995,0.3219116321009919,0.14685990338164256,1.0,0.8521190261496844,0.15779981965734896,0.7745716862037872,0.9368800721370604,0.18937198067632854,0.38647342995169087
7,australian,001 knn,006 forward selection,0.8439306358381503,0.8439306358381503,3.555370807647705,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.8670520231213873,0.8670520231213873,3.3797950744628906,0,True,False,True,True,True,True,True,True,True,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.8786127167630058,0.8786127167630058,3.50858736038208,0,True,False,True,True,True,False,True,True,True,False,True,False,False,False
10,australian,001 knn,009 bayesian selection,0.884393063583815,0.884393063583815,34.46426224708557,7,False,False,True,True,True,True,True,True,True,False,True,True,False,False
11,australian,001 knn,013 bayesian weighting,0.9075144508670521,0.9075144508670521,88.99817681312561,266,0.2528994955330164,0.4236609388061955,0.7886945166240307,0.431469204716666,0.4385889338697894,0.6559181112373473,0.8453583672470766,0.8010215378260664,0.6026308418805555,0.9424759912375876,0.6040067610274008,0.9274675947239578,0.8243631221622114,0.3503513111831414
