,dataset,base,method,PM1,PM2,Time,TriesToOpt,age,sex,bmi,bp,s1,s2,s3,s4,s5,s6
0,diabetes,001 knn,000 all,2702.991456332366,0.5012413908788101,0.0,0,True,True,True,True,True,True,True,True,True,True
1,diabetes,000 rf,000 all,2617.626808197809,0.5169929586730652,0.0,0,True,True,True,True,True,True,True,True,True,True
2,diabetes,001 knn,002 intercorrelation,2622.82311443675,0.5160341311983314,0.021818161010742188,0,True,True,True,True,True,False,True,True,True,True
3,diabetes,001 knn,010 correlation weighting,2457.9382957337507,0.546458838109205,0.021818161010742188,0,0.1709785640318023,0.03237866934916492,0.5623865807970132,0.4263821028928541,0.24553943835152722,0.19532648170515482,0.38145130359590584,0.42632283265270055,0.5678853507048061,0.3717028514072175
4,diabetes,001 knn,003 feature importance selection,3147.323133050406,0.4192528782813343,0.22502613067626953,0,False,True,False,True,True,False,True,False,True,False
5,diabetes,001 knn,011 feature importance weighting,2472.437588414861,0.5437834145395413,0.22502613067626953,0,0.06237246326636574,0.014122851797972456,0.23861026523999468,0.10331090192978372,0.045382333233137014,0.06087465818975332,0.06660328645166698,0.025276454855469473,0.31238331567835464,0.07106346935750206
6,diabetes,001 knn,004 l1,2511.229729729729,0.5366254509426864,0.006891012191772461,0,False,True,True,True,True,False,True,False,True,False
7,diabetes,001 knn,005 relieff selection,2482.659072295436,0.5418973364050776,0.05922746658325195,0,False,False,True,True,True,True,True,False,True,True
8,diabetes,001 knn,012 relieff weighting,2498.1134688407415,0.5390456761426354,0.05922746658325195,0,0.8874172185430463,0.0,0.9867549668874173,0.9337748344370861,0.9751655629139073,1.0,0.9089403973509934,0.11423841059602649,0.9751655629139073,0.9238410596026491
9,diabetes,001 knn,006 forward selection,2540.554854441218,0.531214350445442,4.642632722854614,0,False,False,True,False,False,False,False,False,True,False
10,diabetes,001 knn,007 backward selection,2478.7451046087413,0.5426195455245286,3.1582467555999756,0,False,True,True,True,True,True,True,True,True,False
11,diabetes,001 knn,008 stepwise selection,2532.4337540019355,0.5327128637870735,4.613679885864258,0,False,True,True,True,False,False,False,False,True,False
12,diabetes,001 knn,009 bayesian selection,2466.1980679026137,0.5449347369253301,31.12904453277588,100,True,False,True,True,False,False,False,False,True,True
13,diabetes,001 knn,013 bayesian weighting,2154.912441366987,0.602373463106504,80.22939252853394,240,0.5072342470711606,0.045360051336471474,0.8998415237614065,0.8505767003875897,0.27462764811289403,0.5292588024177688,0.426224370305336,0.4544743730206353,0.3592684898788551,0.5173944812457267
