,dataset,base,method,PM1,PM2,Time,TriesToOpt,Sex,Length,Diameter,Height,Whole,Shucked,Viscera,Shell
0,abalone,001 knn,000 all,5.75688236990742,0.4377284294969538,0.0,0,True,True,True,True,True,True,True,True
1,abalone,000 rf,000 all,4.635227442599451,0.5472798562963994,0.0,0,True,True,True,True,True,True,True,True
2,abalone,001 knn,002 intercorrelation,6.0633446639393,0.40779642389162785,0.02165699005126953,0,True,False,False,False,False,False,False,True
3,abalone,001 knn,010 correlation weighting,5.527387301463719,0.4601430880335011,0.02165699005126953,0,0.34871892749237016,0.5583152733900859,0.5780433230970892,0.5414278822679235,0.5418985546068333,0.4231536060706039,0.5001787699243626,0.6300518506902422
4,abalone,001 knn,003 feature importance selection,5.288438402437643,0.48348109706207987,1.065648078918457,0,False,True,False,True,False,True,False,True
5,abalone,001 knn,011 feature importance weighting,5.405271363884093,0.4720700852508253,1.065648078918457,0,0.028243986296635177,0.04769941025250385,0.05655178779461144,0.053445797653132586,0.08443168329392052,0.15681564599986084,0.07689350850220714,0.4959181802071286
6,abalone,001 knn,004 l1,6.01560358922454,0.4124592686976445,0.00979471206665039,0,False,False,False,False,False,False,False,True
7,abalone,001 knn,005 relieff selection,5.399433919445938,0.4726402252747247,0.22830963134765625,0,False,True,True,False,True,True,True,True
8,abalone,001 knn,012 relieff weighting,5.381212155127262,0.47441993508681934,0.22830963134765625,0,0.0,0.739596926199797,0.7013194142380745,0.4119182253153545,1.0,0.9930404523705959,0.9817311874728143,0.9243149195302305
9,abalone,001 knn,006 forward selection,5.370836466797372,0.4754333229237486,2.978635549545288,0,False,False,False,False,False,True,False,True
10,abalone,001 knn,007 backward selection,5.3614342609566545,0.47635163125533586,3.812333106994629,0,False,True,False,True,False,True,False,True
11,abalone,001 knn,008 stepwise selection,5.370836466797372,0.4754333229237486,7.044662237167358,0,False,False,False,False,False,True,False,True
12,abalone,001 knn,009 bayesian selection,5.361173084885762,0.47637714018015354,33.00702667236328,37,False,True,False,False,False,True,False,True
13,abalone,001 knn,013 bayesian weighting,5.084291878415107,0.5034199770494323,83.8837742805481,466,0.3080007051528606,0.5025047195828918,0.8690315827751537,0.5512666028453197,0.02192603531452932,0.8541729197387822,0.0165027506321572,0.2614497267707048
