,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.8959537572254336,0.8959537572254335,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8901734104046243,0.8901734104046243,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8786127167630058,0.8786127167630058,0.1409916877746582,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.8786127167630058,0.8786127167630058,0.1409916877746582,0,0.01227923311044319,0.07400763084933196,0.08228801667363918,0.018543496479992375,0.07627067249323564,0.029119428827937378,0.09320023644848649,0.3228713779737078,0.03913137836783971,0.07628606400989853,0.012466697330092357,0.009881362316446169,0.07250798057701073,0.08114642454193856
4,australian,001 knn,004 l1,0.8728323699421965,0.8728323699421965,0.0043451786041259766,0,False,False,False,False,True,False,False,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.8959537572254336,0.8959537572254335,0.043935537338256836,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8901734104046243,0.8901734104046243,0.043935537338256836,0,0.865128660159716,0.0,0.024933214603739984,0.9591836734693877,0.4719501335707925,0.3877551020408163,0.13000890471950133,1.0,0.9201419698314108,0.19787045252883761,0.808340727595386,0.9804791481810116,0.12822796081923415,0.36153161175422976
7,australian,001 knn,006 forward selection,0.8728323699421965,0.8728323699421965,3.5015902519226074,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.8786127167630058,0.8786127167630058,7.542276620864868,0,True,True,True,True,True,False,False,True,False,False,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.8670520231213873,0.8670520231213873,5.191405296325684,0,False,True,True,True,True,False,False,True,False,True,False,False,True,False
10,australian,001 knn,009 bayesian selection,0.8959537572254336,0.8959537572254335,34.26191806793213,39,True,False,False,False,False,False,False,True,False,True,False,False,True,False
11,australian,001 knn,013 bayesian weighting,0.9248554913294798,0.9248554913294798,88.27379369735718,185,0.9102342583891223,0.6595084988304095,0.6449989477123075,0.9373592562749076,0.44628215392816367,0.664814605785393,0.23632719787047554,0.10569652010750877,0.6698885029395071,0.00238831777828768,0.20356153029442647,0.3863464491214904,0.7673350437497497,0.2874637375774093
