,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.861271676300578,0.861271676300578,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8901734104046243,0.8901734104046243,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8728323699421965,0.8728323699421965,0.16489171981811523,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.8670520231213873,0.8670520231213873,0.16489171981811523,0,0.011488361178629608,0.07570285444594177,0.08156439814884266,0.02077812039893593,0.07277345225128305,0.02739284487263797,0.11193331497595613,0.25871930816218486,0.056488045971837715,0.0963133911807524,0.0121545580622275,0.012684925701682975,0.07340455480603664,0.08860186984305088
4,australian,001 knn,004 l1,0.8728323699421965,0.8728323699421965,0.0040819644927978516,0,False,False,False,False,True,False,True,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.8728323699421965,0.8728323699421965,0.056096792221069336,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.884393063583815,0.884393063583815,0.056096792221069336,0,0.871513102282333,0.0,0.010389610389610393,0.9526627218934911,0.4554112554112554,0.3508030431107354,0.12294372294372291,1.0,0.9070160608622148,0.18850380388841928,0.8089602704987321,0.9830938292476754,0.20952380952380956,0.4311688311688312
7,australian,001 knn,006 forward selection,0.884393063583815,0.884393063583815,3.4725608825683594,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.884393063583815,0.884393063583815,3.356435775756836,0,True,True,True,True,True,True,True,True,True,True,False,True,True,True
9,australian,001 knn,008 stepwise selection,0.8901734104046243,0.8901734104046243,6.933317422866821,0,True,True,False,True,True,False,False,True,False,True,True,False,False,True
10,australian,001 knn,009 bayesian selection,0.8901734104046243,0.8901734104046243,33.95748829841614,18,False,True,False,False,False,True,False,True,False,True,True,False,True,True
11,australian,001 knn,013 bayesian weighting,0.9248554913294798,0.9248554913294798,88.51904129981995,173,0.5755250676607839,0.17257947431575543,0.9001416090459028,0.7055213263274951,0.2277947751986373,0.05269352553232942,0.7718148389448768,0.0669564778408764,0.18497689401749015,0.0001957970059447145,0.9375907719663797,0.155673240240594,0.3990110636934334,0.355099606272726
