,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.8323699421965318,0.8323699421965318,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8554913294797688,0.8554913294797687,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.861271676300578,0.861271676300578,0.14371895790100098,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.8439306358381503,0.8439306358381503,0.14371895790100098,0,0.010902899091101752,0.07058777770464025,0.08385897219437131,0.015432641781805652,0.07718117297425668,0.030417594205617293,0.09580866049194733,0.26966784214644746,0.05849742166197545,0.09675277802791069,0.012311258776598213,0.010685778647283485,0.0702442060264724,0.09765099626957195
4,australian,001 knn,004 l1,0.8728323699421965,0.8728323699421965,0.003916740417480469,0,False,False,False,False,True,False,False,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.8554913294797688,0.8554913294797687,0.05731201171875,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8786127167630058,0.8786127167630058,0.05731201171875,0,0.8331943286071727,0.0,0.02114537444933917,0.908256880733945,0.452863436123348,0.3394495412844037,0.12511013215859035,1.0,0.8432026688907422,0.14595496246872394,0.8148457047539617,0.9549624687239366,0.1991189427312775,0.3083700440528634
7,australian,001 knn,006 forward selection,0.7167630057803468,0.7167630057803468,3.4603116512298584,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8,australian,001 knn,007 backward selection,0.8728323699421965,0.8728323699421965,4.830267667770386,0,False,False,True,True,True,True,True,True,True,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.8497109826589595,0.8497109826589595,8.630064487457275,0,False,True,True,True,False,True,True,True,True,True,True,False,False,False
10,australian,001 knn,009 bayesian selection,0.8901734104046243,0.8901734104046243,33.96117854118347,3,True,True,False,True,False,False,False,True,True,False,False,True,False,True
11,australian,001 knn,013 bayesian weighting,0.9190751445086706,0.9190751445086706,88.15461277961731,233,0.5518579275067109,0.9999506358890472,0.8069095359567069,0.9380374597987278,0.8916863309988419,0.7671708383734094,0.5128000351431009,0.9779305575728884,0.24576602192449382,0.8450317135877712,0.32646892341719014,0.6476658799493542,0.9082660270035207,0.7661092542658139
