,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.861271676300578,0.861271676300578,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8786127167630058,0.8786127167630058,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8728323699421965,0.8728323699421965,0.16332459449768066,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.9017341040462428,0.9017341040462428,0.16332459449768066,0,0.010702384579098159,0.08335945475178963,0.07516171351965661,0.023893030740277238,0.08461446588490062,0.025736405295977666,0.09644050399884849,0.2531430229252981,0.06890631777842587,0.10266046220960957,0.01224664100467619,0.017593857976136676,0.058389381053584516,0.08715235828172069
4,australian,001 knn,004 l1,0.861271676300578,0.861271676300578,0.011989116668701172,0,False,False,False,True,True,False,False,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.8497109826589595,0.8497109826589595,0.0444028377532959,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8554913294797688,0.8554913294797687,0.0444028377532959,0,0.8061135371179039,0.0,0.0,0.8620087336244542,0.4808231992516371,0.4165938864628821,0.11973807296538819,1.0,0.8602620087336245,0.06375545851528384,0.7903930131004366,0.9406113537117904,0.14967259120673526,0.27876520112254444
7,australian,001 knn,006 forward selection,0.884393063583815,0.884393063583815,5.188957691192627,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False
8,australian,001 knn,007 backward selection,0.8554913294797688,0.8554913294797687,3.34306263923645,0,True,False,True,True,True,True,True,True,True,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.8670520231213873,0.8670520231213873,6.97078800201416,0,True,True,False,True,False,False,False,True,True,True,True,False,True,False
10,australian,001 knn,009 bayesian selection,0.8959537572254336,0.8959537572254335,34.12868332862854,2,True,False,False,False,False,False,True,True,False,True,True,True,False,False
11,australian,001 knn,013 bayesian weighting,0.9017341040462428,0.9017341040462428,88.29362154006958,257,0.313572482867493,0.5905417286594544,0.7518454539785397,0.7389591289510353,0.6929495784123202,0.40890016550710373,0.21383175297499943,0.8145566625910664,0.15123541441468535,0.589084567777767,0.5449709566232465,0.0023374070604855945,0.12113822472725555,0.9050639845546475
